,Coin,Pings,Net Vol BTC,Net Vol %,Recent Total Vol BTC,Recent Vol %,Recent Net Vol,Datetime,id
0,TRX,4,6.08379227,2.1%,1.9533856,0.6%,1.1507648,23:59:27 05/27/20,326
1,XEM,2,0.95649056,3.1%,0.73432732,1.0%,0.73432732,23:59:46 05/27/20,326
2,HBAR,44,29.71827363,9.2%,6.33399999,0.6%,-2.70437423,00:01:22 05/28/20,328
3,ZEC,7,6.98451732,4.1%,1.16378868,0.4%,1.16378868,00:01:28 05/28/20,328
4,XRP,2,5.53027827,0.7%,2.87991218,0.3%,-0.6376651999999999,00:01:44 05/28/20,328
5,LTC,3,8.67374829,1.4%,1.94131728,0.4%,-0.17952336,00:01:48 05/28/20,328
6,SNT,1,0.5787704,1.2%,0.8458314,1.2%,0.5787704,00:02:15 05/28/20,329
7,OAX,1,0.60437303,5.4%,1.05322911,5.4%,0.60437303,00:02:21 05/28/20,329
8,HBAR,45,36.34121436,10.2%,10.84878895,1.0%,6.62294073,00:02:23 05/28/20,329
9,LINK,3,6.48720452,-1.2%,4.12086059,0.4%,-0.20105117,00:02:25 05/28/20,329
10,TRX,5,6.29051901,2.6%,1.79327326,0.5%,0.20672674,00:02:29 05/28/20,329
11,POLY,1,1.90084801,4.8%,2.07762363,4.8%,1.90084801,00:02:42 05/28/20,329
12,HBAR,46,40.87441987,10.6%,9.90337967,0.9%,-3.92426947,00:04:20 05/28/20,331
13,HBAR,47,41.81923782,10.3%,3.6164172,0.3%,2.08515614,00:06:21 05/28/20,333
14,STORM,6,9.27058807,4.8%,1.6758,0.8%,1.6758,00:06:39 05/28/20,333
15,STORM,7,12.13842584,6.3%,2.86783777,1.4%,2.86783777,00:07:36 05/28/20,334
16,HIVE,3,1.38940381,-2.0%,5.53944033,4.1%,-0.73445411,00:07:47 05/28/20,334
17,COTI,5,3.64072263,1.5%,3.29356908,1.6%,-1.4885628,00:09:39 05/28/20,336
18,HBAR,48,41.24623209,10.9%,11.88925511,1.0%,1.18735693,00:11:22 05/28/20,338
19,HBAR,49,42.80347128,11.3%,4.89401237,0.4%,1.55723919,00:12:22 05/28/20,339
20,ARDR,1,0.7212841999999999,1.6%,0.7212841999999999,1.6%,0.7212841999999999,00:12:41 05/28/20,339
21,CELR,1,0.84267354,0.6%,0.91439142,0.6%,0.84267354,00:12:54 05/28/20,339
22,HBAR,49,42.57093742,10.6%,8.09130006,0.7%,-0.23253386,00:14:21 05/28/20,341
23,NANO,8,8.91439242,7.8%,0.80631559,0.5%,0.65683605,00:17:33 05/28/20,344
24,XTZ,4,5.73897577,1.8%,1.70276794,0.4%,0.16181396,00:17:56 05/28/20,344
25,HBAR,49,40.2664929,10.0%,7.1859707,0.6%,-2.30444452,00:21:21 05/28/20,348
26,BQX,3,2.68288834,4.0%,1.44802092,1.1%,1.42556954,00:22:19 05/28/20,349
27,HBAR,49,39.09059937,9.6%,4.69621287,0.4%,-1.17589353,00:22:20 05/28/20,349
28,BQX,5,5.22593459,6.8%,1.20797309,0.9%,0.47298157,00:26:21 05/28/20,353
29,BQX,7,7.22629209,9.6%,2.35640457,1.8%,1.39111491,00:29:20 05/28/20,356
30,WRX,0,-6.30981669,-1.7%,10.94738543,1.3%,-4.34039769,00:29:39 05/28/20,356
31,BQX,9,9.6819177,12.4%,2.41256096,1.7%,1.56608078,00:31:21 05/28/20,358
32,STORJ,2,1.40361248,2.5%,0.7381994000000001,1.1%,0.7350833999999999,00:31:30 05/28/20,358
33,BQX,10,10.11172795,11.9%,2.19007372,1.5%,-0.12189342,00:34:20 05/28/20,361
34,EOS,3,0.93589974,-0.6%,1.84337447,0.4%,1.84199263,00:34:22 05/28/20,361
35,STORJ,3,2.48849818,4.1%,1.0848857,1.7%,1.0848857,00:34:29 05/28/20,361
36,BQX,11,10.66645377,11.2%,3.72390949,2.5%,-1.97579451,00:36:21 05/28/20,363
37,ENJ,7,12.10801867,0.1%,9.26319274,0.4%,-0.74839138,00:37:57 05/28/20,364
38,HBAR,49,33.53861726,8.5%,7.30968914,0.6%,-4.79720278,00:39:21 05/28/20,366
39,EOS,4,2.8858987000000003,-0.2%,1.94999896,0.4%,1.94999896,00:39:22 05/28/20,366
40,STORJ,4,3.3082736000000006,5.4%,0.81977542,1.2%,0.81977542,00:39:28 05/28/20,366
41,HIVE,4,1.93558816,-1.2%,1.08824105,0.8%,0.54618435,00:39:47 05/28/20,366
42,ENG,22,19.74910925,19.3%,1.60202071,0.7%,-0.15192073,00:42:37 05/28/20,369
43,WTC,3,1.00004759,-0.6%,0.81850262,0.4%,0.80369616,00:48:34 05/28/20,375
44,ATOM,3,2.90760055,-0.7%,1.71422156,0.4%,1.63871124,00:51:17 05/28/20,378
45,ZEC,8,7.84069061,4.4%,0.87480279,0.3%,0.85617329,00:58:27 05/28/20,385
46,LINK,3,-1.72521465,-4.1%,20.49360112,2.1%,-5.683372,01:01:24 05/28/20,388
47,XRP,3,8.42236764,0.6%,5.4244437,0.6%,3.70495834,01:01:43 05/28/20,388
48,LTC,4,10.98215586,1.1%,3.44857562,0.6%,2.96028876,01:01:48 05/28/20,388
49,BCH,3,0.81482396,0.1%,2.15195593,0.3%,0.72138201,01:03:29 05/28/20,390
50,XMR,3,4.87673657,1.1%,3.18186143,0.5%,1.51904613,01:03:40 05/28/20,390
51,HBAR,49,30.89663731,7.9%,7.38570179,0.6%,-2.64197995,01:04:21 05/28/20,391
52,XMR,3,4.53273145,0.8%,2.14919214,0.3%,-0.34400512,01:04:40 05/28/20,391
53,BNB,1,-3.00904745,-0.7%,6.2988764,0.3%,-2.78437558,01:06:54 05/28/20,393
54,ANKR,3,2.18857929,1.1%,1.65017925,0.4%,0.55185325,01:08:25 05/28/20,395
55,INS,5,12.43115108,9.7%,4.43184386,2.6%,4.43163586,01:08:37 05/28/20,395
56,RVN,1,-18.46287966,-2.7%,4.5352478,0.4%,-1.54564338,01:11:53 05/28/20,398
57,BNT,21,12.50142038,20.7%,1.13405318,0.4%,0.84533406,01:19:26 05/28/20,406
58,REN,1,-0.11802986,-0.1%,2.66918809,0.4%,-0.38415899,01:19:35 05/28/20,406
59,BNT,22,12.7927269,21.4%,1.74822904,0.7%,0.29130652,01:21:26 05/28/20,408
60,LTO,3,2.44868008,1.8%,1.78587347,0.7%,0.12596525,01:22:01 05/28/20,408
61,ZEC,9,8.84024828,4.8%,1.00043861,0.4%,0.99955767,01:23:27 05/28/20,410
62,REN,4,2.39285044,1.1%,3.08288152,0.4%,0.28671436,01:23:35 05/28/20,410
63,GTO,1,0.67089466,3.5%,1.6257655,3.5%,0.67089466,01:23:39 05/28/20,410
64,ZEC,10,9.97965583,5.2%,1.19929937,0.4%,1.13940755,01:24:26 05/28/20,411
65,ICX,4,4.44902388,1.8%,1.36905263,0.4%,1.13061455,01:29:19 05/28/20,416
66,INS,6,13.82253164,10.5%,1.4017825000000002,0.8%,1.39138056,01:29:37 05/28/20,416
67,VET,3,38.72319512,7.7%,9.222596800000002,1.6%,9.183376800000001,01:31:28 05/28/20,418
