,Coin,Pings,Net Vol BTC,Net Vol %,Recent Total Vol BTC,Recent Vol %,Recent Net Vol,Datetime,id
0,ARPA,19,24.23846335,43.9%,2.69743807,2.3%,-1.12986437,23:59:32 05/14/20,54
1,LTO,7,8.87347737,6.1%,2.61254464,1.2%,1.99513596,23:59:41 05/14/20,54
2,OST,2,1.45575597,14.3%,1.7578756000000002,9.0%,0.48295228,23:59:48 05/14/20,54
3,TRX,2,4.09429956,2.4%,1.19172144,0.4%,1.19172144,00:03:33 05/15/20,58
4,ONE,3,7.62943523,9.5%,2.09729971,2.3%,2.08541905,00:04:18 05/15/20,59
5,ARPA,20,25.02704096,45.6%,2.09113607,1.7%,0.78857761,00:04:31 05/15/20,59
6,OST,5,7.06828989,40.5%,2.42942655,8.8%,2.19311569,00:06:44 05/15/20,61
7,NANO,2,1.80165294,1.6%,0.78788934,0.7%,0.78788934,00:08:21 05/15/20,63
8,OST,8,10.82589233,53.1%,1.73143125,5.0%,1.43558331,00:11:44 05/15/20,66
9,OST,10,14.42355068,66.6%,2.06684368,5.2%,0.58875574,00:13:42 05/15/20,68
10,IOTA,2,1.04276529,0.7%,1.33218942,0.4%,0.10324212,00:14:25 05/15/20,69
11,OST,11,16.1857277,72.4%,2.3956846,5.8%,1.76217702,00:14:45 05/15/20,69
12,OST,12,16.23663993,76.4%,2.6295186000000004,5.5%,-0.45548632,00:16:44 05/15/20,71
13,XRP,1,-3.7727254,-0.5%,3.68167539,0.4%,-1.64837443,00:18:39 05/15/20,73
14,OST,14,23.45251291,90.5%,1.2246416,2.1%,1.2234418,00:19:44 05/15/20,74
15,XTZ,0,-5.19179711,-0.9%,6.86931717,0.9%,-5.19179711,00:19:51 05/15/20,74
16,ATOM,1,0.97527521,0.4%,0.97577419,0.4%,0.97527521,00:21:16 05/15/20,76
17,OST,16,24.39599754,95.6%,0.76522508,1.2%,0.76522508,00:26:43 05/15/20,81
18,THETA,1,-0.17860992,-0.0%,1.97699409,0.9%,-0.41073583,00:28:20 05/15/20,83
19,ETC,1,1.02436565,0.3%,1.02691193,0.3%,1.02436565,00:28:35 05/15/20,83
20,OMG,2,1.37053993,0.4%,4.08746622,0.4%,-1.88776614,00:35:28 05/15/20,90
21,OST,17,26.41069363,98.6%,2.01571177,3.0%,2.01469609,00:35:41 05/15/20,90
22,INS,3,5.64442524,5.6%,1.31554588,1.2%,1.31554588,00:35:43 05/15/20,90
23,ONE,4,11.03103868,13.1%,3.40229975,3.6%,3.40160345,00:36:19 05/15/20,91
24,ZIL,5,0.81655887,-0.7%,4.06563862,0.4%,-2.54982184,00:36:27 05/15/20,91
25,OST,18,27.12968881,99.6%,0.71899518,1.0%,0.71899518,00:36:44 05/15/20,91
26,CHZ,1,2.23344453,1.9%,2.67863253,1.9%,2.23344453,00:39:33 05/15/20,94
27,BNB,1,7.34028696,0.6%,8.62726174,0.6%,7.34028696,00:39:49 05/15/20,94
28,OMG,2,-1.49835686,-0.6%,4.0013241000000015,0.4%,-1.4459178999999998,00:41:32 05/15/20,96
29,THETA,2,1.87406242,0.3%,5.33822833,2.3%,4.00290249,00:43:21 05/15/20,98
30,OST,21,32.0130725,108.9%,2.30215315,3.0%,0.51727067,00:43:48 05/15/20,98
31,ONE,5,12.06145588,14.2%,1.0508171999999998,1.1%,1.0304171999999998,00:44:19 05/15/20,99
32,OMG,3,-0.09204253,-0.1%,4.12081879,0.4%,1.40631433,00:44:29 05/15/20,99
33,OST,22,33.74555406,111.1%,1.73248156,2.2%,1.73248156,00:44:42 05/15/20,99
34,ONE,7,14.24187375,16.4%,0.88321427,0.9%,0.86822727,00:46:18 05/15/20,101
35,OST,25,38.55475555,117.1%,0.78255148,0.9%,0.78255148,00:48:44 05/15/20,103
36,OMG,5,4.97882658,0.9%,6.42361065,0.7%,3.07298699,00:50:30 05/15/20,105
37,OMG,5,4.41243899,0.5%,3.66478777,0.4%,-0.56638759,00:51:31 05/15/20,106
38,OMG,6,5.90762932,0.6%,4.1138094,0.4%,2.03356592,00:53:30 05/15/20,108
39,OMG,6,3.29008067,-0.4%,5.47693635,0.6%,-1.16849777,00:55:32 05/15/20,110
40,OST,30,48.89892165,128.7%,0.77751014,0.8%,0.77474586,00:58:49 05/15/20,113
41,THETA,4,2.22476556,2.7%,3.8699038999999997,1.5%,0.14562876,01:00:20 05/15/20,115
42,WRX,2,1.61798402,1.1%,0.87988121,0.4%,0.86129677,01:00:26 05/15/20,115
43,OST,31,51.17411271,131.1%,2.27603586,2.3%,2.27519106,01:00:42 05/15/20,115
44,THETA,5,3.62689562,4.0%,3.35798254,1.3%,1.40213006,01:01:22 05/15/20,116
45,OST,32,52.53046102,132.5%,1.45096107,1.5%,1.35634831,01:01:42 05/15/20,116
46,ARPA,22,28.37094359,52.0%,2.99241056,2.1%,0.63106492,01:03:31 05/15/20,118
47,OST,34,55.72040097,135.8%,2.15259744,2.1%,1.98167642,01:03:47 05/15/20,118
48,BEAM,1,3.48785341,11.8%,4.64826763,11.8%,3.48785341,01:06:29 05/15/20,121
49,OMG,6,0.07869862,-1.2%,3.73442151,0.4%,-1.47981917,01:08:33 05/15/20,123
50,INS,5,11.24179819,10.7%,2.79375937,2.5%,2.79375937,01:08:49 05/15/20,123
51,HBAR,0,-1.37451255,-1.6%,4.03059231,1.6%,-1.37451255,01:11:28 05/15/20,126
52,NANO,3,2.75623304,2.4%,1.0109221,0.8%,0.9545801,01:15:20 05/15/20,130
53,THETA,6,4.30853443,4.5%,1.27674075,0.5%,0.68163881,01:15:20 05/15/20,130
54,BNB,1,-13.4604777,-1.6%,31.70727828,2.2%,-20.80076466,01:16:47 05/15/20,131
55,HBAR,1,-0.99007998,-1.0%,1.47187903,0.6%,0.38443257,01:18:31 05/15/20,133
56,ZRX,0,-15.13277683,-6.4%,32.67092015,6.4%,-15.13277683,01:18:59 05/15/20,133
57,BAT,1,0.90266317,-2.8%,1.71587627,0.5%,1.23613633,01:21:47 05/15/20,136
58,BNB,2,-9.09031067,-1.2%,4.82092073,0.3%,4.37016703,01:21:49 05/15/20,136
59,EOS,1,-0.46407229,-0.3%,4.81347261,0.7%,3.41909457,01:21:51 05/15/20,136
60,ETC,2,1.98868649,0.7%,1.0197810999999999,0.3%,0.96432084,01:23:34 05/15/20,138
61,XMR,1,3.56436719,0.8%,5.03776975,0.8%,3.56436719,01:28:25 05/15/20,143
62,BNB,2,-10.17053812,-1.9%,9.16581491,0.6%,-1.08022745,01:28:52 05/15/20,143
