,Coin,Pings,Net Vol BTC,Net Vol %,Recent Total Vol BTC,Recent Vol %,Recent Net Vol,Datetime,id
0,BNB,1,4.47825746,0.6%,20.04580036,0.6%,4.47825746,00:00:40 06/03/20,195
1,BAT,3,3.9186956,1.8%,2.34162154,0.7%,2.33845072,00:02:27 06/03/20,197
2,CMT,1,0.82595988,6.3%,2.14250736,6.3%,0.82595988,00:04:49 06/03/20,199
3,OMG,2,4.16060026,0.9%,4.01842711,0.8%,3.39887809,00:07:41 06/03/20,202
4,MANA,2,1.60912423,1.7%,0.70285252,0.7%,0.70285252,00:10:18 06/03/20,205
5,OMG,3,8.69713656,2.1%,6.44760928,1.2%,4.5365363,00:14:39 06/03/20,209
6,INS,5,9.05102152,7.5%,1.32913348,1.0%,1.24645628,00:15:48 06/03/20,210
7,NAS,1,0.82542647,0.8%,0.83465927,0.8%,0.82542647,00:17:15 06/03/20,212
8,ELF,1,0.25401216,4.4%,1.85800574,4.4%,0.25401216,00:17:41 06/03/20,212
9,SC,1,8.80478625,20.9%,9.13686375,20.9%,8.80478625,00:17:42 06/03/20,212
10,INS,6,10.54497807,8.6%,1.49395655,1.1%,1.49395655,00:17:48 06/03/20,212
11,XLM,2,5.66864463,1.1%,5.65690248,0.3%,1.52864722,00:19:36 06/03/20,214
12,INS,7,11.71985182,9.5%,1.19525115,0.9%,1.17487375,00:19:48 06/03/20,214
13,INS,8,14.4033355,11.4%,2.68348368,1.9%,2.68348368,00:20:49 06/03/20,215
14,ZRX,1,1.94310037,0.6%,2.30544229,0.6%,1.94310037,00:22:42 06/03/20,217
15,KAVA,3,2.37391295,2.0%,1.35643116,0.5%,1.09980436,00:29:36 06/03/20,224
16,COS,3,4.31690648,4.8%,0.9189655,0.4%,0.85847962,00:29:41 06/03/20,224
17,ZEC,4,8.94675884,2.6%,1.99338268,0.4%,0.96255374,00:32:26 06/03/20,227
18,XVG,10,21.25191561,17.6%,0.94771176,0.6%,0.94771176,00:39:42 06/03/20,234
19,XTZ,2,6.71752081,0.7%,4.44421573,0.3%,3.28740387,00:39:46 06/03/20,234
20,PIVX,1,1.95426076,1.4%,2.2029118,1.4%,1.95426076,00:40:24 06/03/20,235
21,DCR,5,5.3764401,5.5%,1.40891101,1.1%,1.40891101,00:40:45 06/03/20,235
22,ERD,3,7.49841525,1.3%,1.60571376,0.4%,1.60571376,00:42:35 06/03/20,237
