,Coin,Pings,Net Vol BTC,Net Vol %,Recent Total Vol BTC,Recent Vol %,Recent Net Vol,Datetime,id
0,LEND,19,23.66919835,20.5%,1.16629392,0.5%,0.86398932,08:17:44 04/28/20,1140
1,LEND,20,24.39167888,21.3%,1.59737981,0.7%,0.72248053,08:18:44 04/28/20,1141
2,CTSI,32,119.97507039,10.3%,7.27237602,0.3%,-2.6496114,08:27:38 04/28/20,1150
3,LEND,23,28.21548657,23.6%,1.70285017,0.7%,1.70285017,08:30:48 04/28/20,1153
4,INS,17,22.29651262,22.6%,1.61687839,1.2%,1.61687839,08:32:37 04/28/20,1155
5,LEND,24,30.41394625,24.6%,2.47812132,1.1%,2.19845968,08:34:46 04/28/20,1157
6,STPT,8,18.7463862,123.6%,0.74198544,1.4%,0.74198544,08:37:33 04/28/20,1160
7,LEND,26,32.22570075,25.5%,1.10848501,0.5%,0.86248555,08:37:44 04/28/20,1160
8,COTI,3,4.48637054,-0.4%,2.61888281,0.5%,2.61343793,08:37:50 04/28/20,1160
9,VIB,8,11.01550936,20.1%,1.643444,1.6%,0.499044,08:40:16 04/28/20,1163
10,MANA,10,7.95244966,8.4%,1.88467901,1.1%,0.57633499,08:42:41 04/28/20,1165
11,LEND,27,32.56807284,26.4%,2.05794057,0.9%,0.34237209,08:42:45 04/28/20,1165
12,XTZ,23,39.08598559,3.1%,6.87481875,0.4%,-4.23902049,08:47:15 04/28/20,1170
13,LEND,28,33.78155107,26.9%,1.21347823,0.5%,1.21347823,08:47:46 04/28/20,1170
14,CTSI,33,122.10106673,10.4%,10.41599684,0.4%,8.18988732,08:49:37 04/28/20,1172
15,MANA,11,9.58288474,9.4%,1.71572024,1.0%,1.63043508,08:55:45 04/28/20,1178
16,SOL,5,-3.71175523,-2.1%,1.6719511000000002,0.4%,1.28786712,08:57:32 04/28/20,1180
17,ETC,5,10.31404951,1.8%,4.71329799,0.5%,0.62050933,08:59:43 04/28/20,1182
18,COS,1,1.12110917,0.7%,1.12110917,0.7%,1.12110917,08:59:45 04/28/20,1182
19,TRX,19,68.90175861,14.2%,5.94734474,1.0%,5.94191666,09:05:36 04/28/20,1188
20,XLM,64,78.03116881,21.8%,4.52959939,0.4%,3.72661755,09:09:18 04/28/20,1192
21,IOTA,8,7.95389014,-0.2%,2.73796859,1.1%,2.55820341,09:10:36 04/28/20,1193
22,TRX,21,83.43059863,16.8%,6.45077429,1.1%,6.26627247,09:10:37 04/28/20,1193
23,TRX,24,88.49788383,20.3%,2.2044706,0.3%,2.1360994,09:14:35 04/28/20,1197
24,DUSK,4,5.39345034,13.7%,3.10609405,4.3%,0.26488625,09:19:49 04/28/20,1202
25,XLM,65,78.35532274,22.1%,3.71307919,0.3%,0.32415393,09:20:20 04/28/20,1203
26,SOL,7,-1.12914323,-1.6%,2.93931272,0.6%,1.96974728,09:20:35 04/28/20,1203
