,Coin,Pings,Net Vol BTC,Net Vol %,Recent Total Vol BTC,Recent Vol %,Recent Net Vol,Datetime,id
0,BCH,1,1.6077348,1.2%,3.20791626,1.2%,1.6077348,00:00:24 06/19/20,22
1,MTL,1,0.74254171,1.5%,0.74570881,1.5%,0.74254171,00:02:32 06/19/20,24
2,TFUEL,2,3.16716446,1.2%,2.88107914,0.8%,1.73747146,00:02:35 06/19/20,24
3,TFUEL,3,5.06595696,2.1%,3.3603882000000005,0.9%,1.8987924999999999,00:03:36 06/19/20,25
4,TNB,1,5.95199103,5.4%,5.95199103,5.4%,5.95199103,00:03:50 06/19/20,25
5,TFUEL,4,9.63583602,4.0%,6.90063022,1.9%,4.56987906,00:05:35 06/19/20,27
6,TNB,2,6.67370348,6.1%,0.89452545,0.8%,0.72171245,00:05:49 06/19/20,27
7,BEAM,2,1.10776026,3.8%,3.31363538,2.9%,0.07083668,00:07:28 06/19/20,29
8,TFUEL,6,10.25019126,5.1%,2.24671129,0.6%,0.42487413,00:07:36 06/19/20,29
9,TROY,1,0.96839576,0.7%,1.99059764,0.7%,0.96839576,00:08:19 06/19/20,30
10,TFUEL,7,14.18255793,6.3%,4.32261767,1.1%,3.93236667,00:08:35 06/19/20,30
11,CTSI,1,1.51983386,0.9%,1.5256253,0.9%,1.51983386,00:08:46 06/19/20,30
12,TFUEL,9,19.62794517,8.0%,3.89994402,1.0%,3.51867836,00:10:37 06/19/20,32
13,COS,1,0.83247137,1.2%,0.97756067,1.2%,0.83247137,00:12:40 06/19/20,34
14,ATOM,2,1.54460726,1.7%,0.99015097,0.7%,0.46554097,00:12:50 06/19/20,34
15,TFUEL,10,19.20922064,7.1%,5.87872796,1.5%,-1.9766298999999998,00:13:35 06/19/20,35
16,XLM,3,5.36495265,2.7%,0.85542463,0.4%,0.59618367,00:13:52 06/19/20,35
17,TFUEL,11,19.64757548,7.6%,2.05328284,0.5%,0.43835484,00:15:33 06/19/20,37
18,TFUEL,13,23.29347308,9.1%,3.55975037,0.9%,2.44402071,00:18:34 06/19/20,40
19,KMD,1,1.04074523,0.8%,1.06047629,0.8%,1.04074523,00:18:35 06/19/20,40
20,ONE,1,0.9450065000000001,0.8%,1.05539446,0.8%,0.9450065000000001,00:18:50 06/19/20,40
21,CELR,5,4.63720402,2.3%,0.94412662,0.4%,0.7113281,00:22:25 06/19/20,44
22,BNB,2,3.96451058,1.1%,6.04048396,0.6%,0.51973452,00:22:31 06/19/20,44
23,BNT,1,1.34980336,0.8%,1.34980336,0.8%,1.34980336,00:22:33 06/19/20,44
24,TFUEL,15,24.52165578,10.4%,3.39967517,0.8%,0.92158477,00:22:37 06/19/20,44
25,BCH,3,4.64918088,3.0%,1.48806279,0.5%,0.05039143,00:23:23 06/19/20,45
26,BNB,3,5.27552538,1.5%,4.4229804,0.4%,1.3110148000000001,00:23:31 06/19/20,45
27,TFUEL,16,25.88911365,10.8%,1.36745787,0.3%,1.36745787,00:23:37 06/19/20,45
28,TFUEL,17,28.59368204,11.5%,2.87856011,0.7%,2.70456839,00:25:35 06/19/20,47
29,THETA,7,4.524253400000001,5.2%,2.32233424,1.2%,0.57440478,00:27:27 06/19/20,49
30,CHR,1,2.95151786,10.2%,15.60355214,10.2%,2.95151786,00:27:28 06/19/20,49
31,TFUEL,18,30.63859165,11.8%,3.07809754,0.7%,-0.69780234,00:27:36 06/19/20,49
32,XMR,1,0.38610235,0.4%,1.76357367,0.4%,0.38610235,00:28:21 06/19/20,50
33,SOL,1,0.90236545,1.3%,0.94251253,1.3%,0.90236545,00:28:30 06/19/20,50
34,TFUEL,19,32.74863661,12.5%,3.19287216,0.7%,2.11004496,00:28:36 06/19/20,50
35,THETA,9,6.61468639,6.8%,1.57233777,0.8%,0.84861467,00:30:29 06/19/20,52
36,MTL,2,1.40445343,4.5%,1.6353534,3.1%,0.66191172,00:30:35 06/19/20,52
37,GNT,1,0.38600386,5.2%,2.6800772,5.2%,0.38600386,00:32:48 06/19/20,54
38,POLY,6,5.73973937,4.5%,0.89078637,0.6%,0.89078637,00:34:28 06/19/20,56
39,VET,1,5.3962208,1.3%,5.3966212,1.3%,5.3962208,00:34:43 06/19/20,56
40,ADX,3,2.52100377,4.1%,0.85583087,1.2%,0.84147183,00:37:16 06/19/20,59
41,TFUEL,22,37.42789336,14.0%,2.44484334,0.5%,1.54620504,00:37:33 06/19/20,59
42,VET,2,9.45349399,2.3%,4.05767431,1.0%,4.05727319,00:37:39 06/19/20,59
43,ADX,4,3.9547669,7.5%,2.37087915,3.4%,1.43376313,00:39:16 06/19/20,61
44,STPT,1,0.98008254,1.9%,1.37114862,1.9%,0.98008254,00:39:49 06/19/20,61
45,ADX,5,5.14690521,9.2%,1.25691787,1.7%,1.19213831,00:40:17 06/19/20,62
46,TFUEL,23,40.2725083,14.7%,3.23997586,0.7%,2.84461494,00:40:35 06/19/20,62
47,STPT,2,1.7703148999999998,3.0%,0.83390534,1.1%,0.79023236,00:40:50 06/19/20,62
48,TFUEL,25,41.30084404,15.4%,1.43088898,0.3%,0.29853974,00:42:34 06/19/20,64
49,ZEN,1,0.38636809999999994,4.7%,1.1429468,4.7%,0.38636809999999994,00:42:34 06/19/20,64
50,REN,0,-0.59630844,-0.9%,2.03898584,0.9%,-0.59630844,00:45:22 06/19/20,67
51,MTL,3,2.47461281,6.3%,1.07437316,1.8%,1.07015938,00:45:32 06/19/20,67
52,REN,2,1.18944681,0.2%,0.70917441,0.3%,0.70917441,00:47:23 06/19/20,69
53,TFUEL,26,42.83100424,16.1%,4.71998281,1.0%,1.87915715,00:49:35 06/19/20,71
54,XMR,2,1.98044376,0.8%,1.71261235,0.4%,1.59434141,00:54:19 06/19/20,76
55,TFUEL,28,57.86449309,19.9%,11.70865567,2.5%,8.53450013,00:54:34 06/19/20,76
56,KAVA,1,1.87903259,0.9%,2.57282517,0.9%,1.87903259,00:54:39 06/19/20,76
57,XMR,2,1.51058463,0.4%,1.88149733,0.5%,-0.46985913,00:55:19 06/19/20,77
58,TFUEL,29,60.29731636,21.3%,6.43712489,1.3%,2.43282327,00:55:34 06/19/20,77
59,KAVA,2,3.7335807,2.0%,3.12138791,1.1%,1.85454811,00:55:39 06/19/20,77
60,ADX,5,4.62906141,6.0%,2.45844374,3.2%,-0.5178438,00:57:16 06/19/20,79
61,THETA,10,6.16969572,6.1%,1.64199681,0.8%,0.77105431,00:57:26 06/19/20,79
62,TFUEL,29,57.557581299999995,19.2%,5.12988075,1.0%,-0.31064849,00:57:34 06/19/20,79
63,ATOM,3,2.29461766,2.3%,0.75117388,0.5%,0.7500104000000001,00:57:47 06/19/20,79
64,TFUEL,30,60.98323861,20.4%,6.08000515,1.2%,3.42565731,00:59:33 06/19/20,81
65,WRX,1,0.04277189,0.5%,2.25050241,0.5%,0.04277189,01:00:19 06/19/20,82
66,THETA,11,7.3535685,6.7%,1.37791712,0.6%,1.18387278,01:00:26 06/19/20,82
67,TFUEL,31,63.55963026,21.9%,7.56428165,1.5%,2.57639165,01:00:35 06/19/20,82
68,CELR,8,7.42091346,3.7%,1.47224794,0.6%,1.47224794,01:02:21 06/19/20,84
69,TFUEL,32,65.9712463,22.4%,7.67738717,1.5%,3.16133057,01:02:33 06/19/20,84
70,THETA,13,8.53017579,6.5%,1.81234618,0.8%,1.50868248,01:04:25 06/19/20,86
71,TFUEL,34,75.38916436,25.6%,8.79484695,1.6%,5.02737633,01:04:33 06/19/20,86
72,TFUEL,35,77.75218216,26.2%,3.02497588,0.6%,2.3630178,01:05:34 06/19/20,87
