,Coin,Pings,Net Vol BTC,Net Vol %,Recent Total Vol BTC,Recent Vol %,Recent Net Vol,Datetime,id
52,LOOM,38,39.32357445,23.1%,2.82960377,0.8%,-0.20943479,01:06:45 05/23/20,1343
53,ZEN,3,1.77199797,6.6%,1.13100706,1.8%,0.77609044,01:06:54 05/23/20,1343
54,LSK,8,8.71896548,14.5%,2.13002153,1.6%,1.62500423,01:10:34 05/23/20,1347
55,HBAR,26,15.42594382,10.4%,1.31160177,0.3%,0.19854839,01:11:31 05/23/20,1348
56,LTC,10,20.17512952,0.8%,3.75478109,0.3%,-1.95493395,01:15:46 05/23/20,1352
57,AE,11,3.54387584,-3.0%,1.35227305,0.7%,0.31587375,01:16:23 05/23/20,1353
58,AE,12,4.0887164,-2.1%,1.6801163000000001,0.9%,0.54484056,01:18:24 05/23/20,1355
59,INS,40,88.5770601,49.6%,1.31993359,0.5%,1.31993359,01:20:29 05/23/20,1357
60,ENG,7,5.7444792,13.3%,0.95120132,1.1%,0.82959656,01:20:34 05/23/20,1357
61,ARDR,55,3.51909862,46.9%,3.26749975,0.3%,0.61400387,01:21:20 05/23/20,1358
62,PPT,25,32.99583083,80.3%,1.85845626,0.9%,0.41536994,01:21:22 05/23/20,1358
63,AE,12,3.88094786,-4.5%,1.4977431,0.8%,-0.05966142,01:21:23 05/23/20,1358
64,TNB,5,14.24413073,22.4%,2.8580034,3.3%,2.8580034,01:26:24 05/23/20,1363
65,KNC,14,11.5947117,5.5%,1.14800719,0.3%,0.91551425,01:30:51 05/23/20,1367
66,GRS,4,4.25473856,11.8%,1.84101606,4.0%,1.76038638,01:31:28 05/23/20,1368
67,TNT,22,22.61844072,12.1%,1.56965571,0.5%,1.55617377,01:38:36 05/23/20,1375
68,RVN,25,63.46276027,13.1%,2.86632205,0.4%,0.86519595,01:40:43 05/23/20,1377
69,OGN,11,9.04449833,7.5%,2.11520602,0.8%,-0.12218548,01:43:52 05/23/20,1380
70,KMD,11,10.66394967,8.6%,1.28236847,0.6%,1.10783667,01:43:53 05/23/20,1380
71,LSK,10,11.27698779,16.9%,1.02535402,0.7%,0.62223972,01:46:36 05/23/20,1383
72,KMD,12,11.35183619,8.9%,0.8172347,0.4%,0.68788652,01:48:52 05/23/20,1385
73,AE,13,4.34983555,-3.6%,1.90667273,0.9%,0.46888769,01:50:23 05/23/20,1387
74,DASH,14,11.80146009,5.7%,1.67957038,0.5%,1.56787016,01:51:31 05/23/20,1388
75,FTM,12,17.04156782,19.8%,0.73169971,0.5%,0.73169971,01:53:31 05/23/20,1390
76,LINK,15,53.62302942,4.6%,11.44668782,0.5%,-0.81992694,01:55:31 05/23/20,1392
77,VIB,24,40.5741967,50.4%,1.31060455,0.8%,0.51763673,01:56:38 05/23/20,1393
78,KMD,14,13.23333794,10.4%,1.51372222,0.7%,0.37960868,01:58:52 05/23/20,1395
79,VIB,25,41.978913,51.2%,1.40576172,0.8%,1.4047163,02:00:40 05/23/20,1397
80,MANA,18,18.85668822,11.1%,1.17772548,0.4%,1.1506892,02:01:28 05/23/20,1398
81,VIB,26,42.72955308,52.2%,1.76782798,1.0%,0.75064008,02:01:39 05/23/20,1398
82,VIB,27,43.7420026,52.9%,1.1569412,0.7%,1.01244952,02:03:40 05/23/20,1400
83,TRX,27,66.82716601,17.0%,2.55282355,0.4%,2.25895231,02:05:17 05/23/20,1402
84,ATOM,12,10.48660973,7.3%,2.31109807,0.5%,2.31109807,02:05:26 05/23/20,1402
85,ADA,19,76.90674264,9.9%,5.40767411,0.4%,5.37276281,02:05:54 05/23/20,1402
86,EOS,16,25.82771076,3.9%,4.75082836,0.3%,-1.94587916,02:06:39 05/23/20,1403
87,KMD,16,14.95823089,11.8%,1.77458036,0.8%,0.48482894,02:06:52 05/23/20,1403
88,VIB,28,44.45574598,53.3%,0.71374338,0.4%,0.71374338,02:11:40 05/23/20,1408
89,LTC,11,22.86256364,0.6%,4.91401786,0.4%,-0.81884356,02:11:46 05/23/20,1408
90,WAVES,18,15.01164076,7.2%,1.18294671,0.3%,1.17909443,02:13:51 05/23/20,1410
91,TRX,30,73.70574520000002,18.9%,2.30115069,0.4%,2.22634701,02:17:18 05/23/20,1414
92,BCH,10,36.58841443,5.5%,5.63180835,0.3%,-1.25515889,02:17:47 05/23/20,1414
93,TRX,31,76.85049531,19.4%,3.18650779,0.5%,3.14475011,02:18:18 05/23/20,1415
94,XTZ,25,44.20412472,5.4%,37.11855246,3.1%,-9.62216308,02:22:41 05/23/20,1419
95,TRX,32,80.17082332,19.0%,8.79627355,1.4%,-2.19879005,02:25:17 05/23/20,1422
96,TRX,34,86.02578168,19.9%,3.76804349,0.6%,3.75219781,02:27:18 05/23/20,1424
97,OGN,12,10.07776766,7.9%,1.03326933,0.4%,1.03326933,02:28:51 05/23/20,1425
98,STORM,3,2.55134942,5.5%,1.00765136,2.0%,1.00765136,02:30:33 05/23/20,1427
99,RVN,25,58.66338198,11.6%,7.73217566,1.0%,-4.33316834,02:30:41 05/23/20,1427
100,STEEM,3,0.19480239,2.0%,2.85210654,0.9%,1.0631866,02:30:45 05/23/20,1427
101,STEEM,4,2.1667911,3.4%,5.00667246,1.5%,-2.88349292,02:32:45 05/23/20,1429
102,STORM,4,3.78005838,7.9%,1.22870896,2.3%,1.22870896,02:33:34 05/23/20,1430
103,RVN,26,60.20835516,12.0%,2.69516222,0.3%,1.54497318,02:33:42 05/23/20,1430
104,STEEM,4,1.02447783,1.9%,4.95834775,1.5%,-1.14231327,02:33:46 05/23/20,1430
105,VET,34,217.40356906,40.2%,13.34785311,1.6%,13.22511855,02:33:51 05/23/20,1430
106,STORM,5,4.63602126,9.6%,0.92006176,1.7%,0.85596288,02:35:32 05/23/20,1432
107,STEEM,5,1.30177723,1.6%,2.47728446,0.7%,-0.13989084,02:35:44 05/23/20,1432
108,LEND,5,5.90432331,5.9%,1.00417401,0.8%,1.00417401,02:37:37 05/23/20,1434
109,ALGO,19,20.90739016,8.7%,1.5836263000000002,0.3%,0.3681319000000001,02:37:43 05/23/20,1434
110,STEEM,7,2.90317984,2.6%,1.81535119,0.5%,1.36022553,02:37:45 05/23/20,1434
111,KMD,18,17.51465098,13.0%,1.48827506,0.6%,1.47239196,02:37:54 05/23/20,1434
112,TRX,37,98.83779632,22.0%,2.18032915,0.3%,2.17570385,02:38:17 05/23/20,1435
113,STEEM,8,4.77430847,3.2%,1.94706245,0.6%,1.87112863,02:38:47 05/23/20,1435
114,STEEM,9,5.94509592,3.5%,4.03438794,1.1%,-1.37399008,02:40:47 05/23/20,1437
115,BCH,10,33.51402628,5.2%,5.81468213,0.4%,-3.07438815,02:40:49 05/23/20,1437
116,TRX,38,107.55904072,23.4%,9.83472032,1.5%,8.7212444,02:42:17 05/23/20,1439
117,ONT,37,33.48402179,19.8%,2.08448378,0.4%,2.08448378,02:42:39 05/23/20,1439
118,BCH,10,27.36796305,4.7%,8.02465369,0.5%,-6.14606323,02:42:48 05/23/20,1439
119,STEEM,10,6.65586073,4.0%,1.54281873,0.4%,0.71076481,02:43:46 05/23/20,1440
120,XRP,18,18.81588949,5.7%,25.601018300000003,1.3%,-15.518066899999999,02:45:32 05/23/20,1442
121,NEO,58,79.77300984,25.6%,3.36548276,0.5%,2.92899478,02:45:38 05/23/20,1442
122,STEEM,11,7.50851976,4.3%,4.07805155,1.1%,-0.51951381,02:45:46 05/23/20,1442
123,WTC,22,20.08712133,16.3%,1.84426275,0.8%,0.20460489,02:47:34 05/23/20,1444
124,STEEM,13,8.5375597,5.0%,1.24875985,0.3%,0.71450479,02:50:46 05/23/20,1447
125,TRX,41,125.7835757,27.3%,18.78220678,2.7%,10.6333439,02:52:17 05/23/20,1449
126,STORM,6,5.39442202,10.9%,0.761251,1.4%,0.75840076,02:52:34 05/23/20,1449
127,TRX,42,132.71029648,29.0%,12.29105964,1.7%,6.92672078,02:53:17 05/23/20,1450
128,TRX,1,2.00004777,0.5%,2.26448119,0.5%,2.00004777,02:58:29 05/23/20,2
129,STORM,1,5.14183642,26.1%,5.14803038,26.1%,5.14183642,02:58:49 05/23/20,2
130,TRX,2,2.82187887,0.2%,2.99555947,0.7%,-0.69715445,03:00:28 05/23/20,4
131,LSK,2,1.38815911,3.6%,1.18852047,1.1%,0.58993565,03:04:25 05/23/20,8
132,ETH,1,3.90073342,0.4%,16.93185782,0.4%,3.90073342,03:05:46 05/23/20,9
133,STORM,1,4.4322477,14.4%,2.93914576,11.7%,-0.70958872,03:07:49 05/23/20,11
134,INS,1,2.49409445,2.3%,2.76972283,2.3%,2.49409445,03:08:19 05/23/20,12
135,TRX,3,4.55980759,0.6%,1.7528322,0.4%,1.73792872,03:08:28 05/23/20,12
136,TRX,4,6.00249053,0.9%,1.44268294,0.3%,1.44268294,03:10:27 05/23/20,14
137,STORM,2,10.50919528,36.4%,6.46138078,22.1%,6.07694758,03:10:53 05/23/20,14
138,OGN,1,1.03726334,0.8%,1.04301398,0.8%,1.03726334,03:12:35 05/23/20,16
139,FUEL,1,0.74412576,0.6%,0.74412576,0.6%,0.74412576,03:19:44 05/23/20,23
140,TNB,1,0.88831872,2.8%,0.88831872,2.8%,0.88831872,03:20:27 05/23/20,24
141,BAT,1,0.94965449,0.3%,1.11955833,0.3%,0.94965449,03:20:43 05/23/20,24
142,ENJ,2,3.0057285,0.8%,1.49763299,0.3%,1.28807931,03:22:55 05/23/20,26
143,XVG,2,3.53271573,3.6%,2.72331724,2.8%,2.71199126,03:24:48 05/23/20,28
144,XRP,0,-0.14794788,-0.4%,3.7954352,0.4%,-0.14794788,03:25:48 05/23/20,29
145,ZIL,1,0.64027086,0.5%,2.4681467,0.5%,0.64027086,03:29:21 05/23/20,33
146,ICX,0,-1.42054505,-1.0%,3.48987809,1.0%,-1.42054505,03:35:18 05/23/20,39
147,KNC,2,1.37064548,1.0%,1.3913548,0.7%,0.6314894,03:35:23 05/23/20,39
148,WAVES,1,0.69040707,0.5%,0.71944987,0.5%,0.69040707,03:35:25 05/23/20,39
149,BAT,2,2.72089538,0.9%,1.85281139,0.6%,1.77124089,03:35:46 05/23/20,39
150,BNB,1,5.3503091,0.4%,6.5066474,0.4%,5.3503091,03:35:46 05/23/20,39
151,EOS,1,1.50411725,0.3%,2.42689717,0.3%,1.50411725,03:37:45 05/23/20,41
152,DOCK,1,1.06511155,3.9%,1.06511155,3.9%,1.06511155,03:44:44 05/23/20,48
153,CELR,1,1.29115758,1.8%,1.30081254,1.8%,1.29115758,03:45:48 05/23/20,49
154,KNC,3,1.97517857,0.7%,1.73034372,0.8%,-0.08981036,03:47:22 05/23/20,51
155,ALGO,2,1.04371776,0.9%,1.34887414,0.5%,0.34859814,03:47:33 05/23/20,51
156,KNC,4,3.05593477,2.4%,3.60318728,1.7%,1.0807562,03:50:22 05/23/20,54
157,KNC,5,4.26539087,1.2%,1.55433445,0.7%,1.25827413,03:55:27 05/23/20,59
158,ZEC,2,0.89670151,0.8%,1.06362785,0.4%,0.44288615,03:55:53 05/23/20,59
159,KNC,6,4.65909056,0.9%,0.92322733,0.4%,0.49914751,03:57:25 05/23/20,61
160,LINK,1,5.18488981,0.4%,5.30863529,0.4%,5.18488981,03:57:49 05/23/20,61
161,ZEC,4,1.73251753,1.7%,1.15646307,0.4%,0.57631603,03:57:52 05/23/20,61
162,KNC,8,14.1085155,7.9%,3.06275638,1.3%,0.87377406,03:59:23 05/23/20,63
163,ALGO,3,1.92602385,1.3%,1.10043935,0.4%,0.88230609,03:59:34 05/23/20,63
164,NANO,1,0.21802463,0.4%,1.58068157,0.4%,0.21802463,03:59:39 05/23/20,63
165,KNC,9,14.90247453,9.8%,4.49505327,1.8%,0.79395903,04:00:24 05/23/20,64
166,ALGO,4,4.27128332,3.1%,4.74317825,1.8%,2.34525947,04:00:36 05/23/20,64
167,STEEM,1,0.63747557,-2.3%,1.16929478,0.6%,0.99136198,04:02:16 05/23/20,66
168,ZIL,1,0.05742846,-0.4%,4.31282768,0.9%,-0.5828424,04:02:20 05/23/20,66
169,KNC,10,16.2488201,9.8%,6.99884402,2.7%,-1.20253434,04:02:22 05/23/20,66
170,ETC,1,0.61169924,0.3%,1.2435317,0.3%,0.61169924,04:09:23 05/23/20,73
171,VET,1,2.03442825,0.3%,2.03442825,0.3%,2.03442825,04:12:18 05/23/20,76
172,LINK,2,10.09435934,0.9%,5.39065391,0.4%,4.90946953,04:15:47 05/23/20,79
173,NANO,2,0.70723009,1.4%,4.37854504,1.0%,0.48920546,04:17:39 05/23/20,81
174,COS,1,1.13201471,-0.1%,2.59406949,0.7%,-0.71607121,04:21:25 05/23/20,85
175,BCH,1,4.27230438,0.6%,4.71678224,0.6%,4.27230438,04:21:28 05/23/20,85
176,WABI,0,-0.26074142,-1.2%,2.61632516,1.2%,-0.26074142,04:21:52 05/23/20,85
177,XMR,2,3.26701002,0.8%,2.09732625,0.5%,2.06048397,04:26:29 05/23/20,90
178,XRP,1,6.40371806,-0.3%,7.06972876,0.6%,-0.64948944,04:26:42 05/23/20,90
179,XMR,3,4.39051341,1.2%,1.42192661,0.4%,1.12350339,04:27:29 05/23/20,91
180,XVG,4,6.19379191,6.2%,0.82446392,0.8%,0.82423432,04:27:48 05/23/20,91
181,IOTX,1,0.99780954,3.0%,4.89016242,3.0%,0.99780954,04:29:19 05/23/20,93
182,INS,3,8.5558104,7.1%,3.81615015,3.0%,3.81533159,04:31:20 05/23/20,95
183,BCH,2,2.11296882,-0.4%,14.91382007,1.9%,-7.56944903,04:31:26 05/23/20,95
184,EOS,1,0.20073686,-0.2%,3.88437281,0.5%,-1.30338039,04:31:44 05/23/20,95
185,VET,2,6.1281693,1.0%,4.09522311,0.6%,4.09374105,04:32:20 05/23/20,96
186,BCH,3,2.57886864,-0.1%,2.91668574,0.4%,0.46589982,04:32:28 05/23/20,96
187,XTZ,1,3.74773978,0.6%,4.01835946,0.6%,3.74773978,04:36:32 05/23/20,100
188,RVN,1,1.42189729,0.4%,1.86707495,0.4%,1.42189729,04:39:19 05/23/20,103
189,REP,1,0.77490519,1.7%,0.78521011,1.7%,0.77490519,04:39:40 05/23/20,103
190,LOOM,0,-1.37696459,-1.3%,3.30397387,1.3%,-1.37696459,04:39:56 05/23/20,103
191,BCH,3,2.31910357,-0.7%,4.97546325,0.6%,-0.25976507,04:41:27 05/23/20,105
192,OGN,2,2.82411121,2.5%,2.13250639,1.6%,1.78684787,04:41:35 05/23/20,105
193,LINK,3,11.26049243,1.2%,4.37323043,0.3%,1.16613309,04:41:47 05/23/20,105
194,OGN,3,3.93568567,3.6%,1.47752116,1.1%,1.11157446,04:42:33 05/23/20,106
195,XRP,1,4.92918991,-0.7%,4.00876373,0.4%,-1.47452815,04:44:42 05/23/20,108
196,LOOM,3,15.27256442,7.7%,5.04431631,1.8%,4.64249179,04:44:54 05/23/20,108
197,LOOM,5,25.74841907,12.1%,5.87281953,2.1%,4.82192995,04:46:56 05/23/20,110
198,ERD,1,1.20051711,18.4%,13.51711777,18.4%,1.20051711,04:47:16 05/23/20,111
199,LOOM,6,26.34018984,15.9%,11.00052475,3.8%,0.59177077,04:47:53 05/23/20,111
200,LOOM,7,23.19735499,14.9%,6.41725007,2.1%,2.04635443,04:51:53 05/23/20,115
201,EOS,1,-0.06536951,-0.5%,3.08787061,0.4%,-0.26610637,04:54:47 05/23/20,118
202,LOOM,8,25.88514491,16.6%,5.391450099999999,1.7%,2.68778992,04:56:54 05/23/20,120
203,DASH,1,0.78309817,0.5%,0.80907257,0.5%,0.78309817,04:57:42 05/23/20,121
204,XEM,1,1.3801277,1.3%,1.78226678,1.3%,1.3801277,04:57:49 05/23/20,121
205,EOS,3,8.853962699999997,2.3%,12.73123488,1.5%,0.98527474,05:01:46 05/23/20,125
206,ERD,2,7.21693609,25.8%,7.02569426,7.4%,6.01641898,05:02:17 05/23/20,126
207,AGI,1,1.25026196,3.5%,1.26680164,3.5%,1.25026196,05:02:21 05/23/20,126
208,OGN,4,4.69551744,4.6%,1.32020475,1.0%,0.75983177,05:02:35 05/23/20,126
209,EOS,4,10.50469327,2.7%,4.11785789,0.5%,1.65073057,05:02:45 05/23/20,126
210,BNB,1,-3.43533834,-0.4%,5.84631866,0.4%,-4.16790484,05:06:41 05/23/20,130
211,EOS,6,26.2706932,5.4%,3.79869522,0.4%,2.75723524,05:06:44 05/23/20,130
212,INS,4,11.42824597,9.3%,2.91285723,2.2%,2.87243557,05:08:18 05/23/20,132
213,BCH,5,3.60772234,0.2%,2.59091722,0.3%,0.66462902,05:08:25 05/23/20,132
214,INS,5,12.75060225,10.3%,1.36620404,1.0%,1.32235628,05:09:21 05/23/20,133
215,SNT,1,1.05114352,1.2%,1.06153528,1.2%,1.05114352,05:11:16 05/23/20,135
216,WRX,2,3.07077734,1.3%,1.9106082,0.8%,1.9106081999999998,05:11:49 05/23/20,135
217,EOS,8,43.98398041,10.1%,15.63543171,1.6%,3.80892935,05:12:44 05/23/20,136
218,EOS,10,53.28852457,14.4%,14.78499684,1.5%,4.85344086,05:16:46 05/23/20,140
219,BCH,6,-2.97337831,-0.3%,2.80475354,0.3%,-0.23859928,05:18:27 05/23/20,142
220,LSK,3,2.39344015,4.5%,1.02866404,0.9%,1.00528104,05:23:25 05/23/20,147
221,BEAM,1,0.26862836,2.3%,1.60410068,2.3%,0.26862836,05:24:17 05/23/20,148
222,HC,1,1.32849696,0.7%,4.57103114,0.7%,1.32849696,05:26:31 05/23/20,150
223,STEEM,2,1.226939,-1.8%,0.98442895,0.5%,0.58946343,05:28:17 05/23/20,152
224,LINK,3,3.85819813,0.5%,9.41625098,0.7%,-7.4022943,05:34:47 05/23/20,158
225,HBAR,2,2.24118729,0.8%,1.15349679,0.4%,1.04923081,05:34:51 05/23/20,158
226,DASH,2,4.51730882,2.4%,7.02417541,3.8%,4.51326991,05:36:42 05/23/20,160
227,ONT,1,0.34954393,0.3%,1.06144527,0.3%,0.34954393,05:38:20 05/23/20,162
228,XTZ,2,6.30879066,0.9%,2.56105088,0.4%,2.56105088,05:39:30 05/23/20,163
229,IOST,1,-0.89770363,-1.7%,5.54380854,2.1%,-1.88235682,05:39:39 05/23/20,163
230,ALGO,5,5.04007776,3.4%,0.96338988,0.3%,0.76879444,05:44:34 05/23/20,168
231,ZRX,1,1.59352781,0.5%,1.81255785,0.5%,1.59352781,05:48:31 05/23/20,172
232,XTZ,2,5.02241287,0.5%,2.99265269,0.4%,-1.28637779,05:48:32 05/23/20,172
233,REP,2,1.39938058,3.5%,0.92448001,1.8%,0.62447539,05:48:38 05/23/20,172
234,BNT,1,0.49025062,2.2%,1.76078508,2.2%,0.49025062,05:53:56 05/23/20,177
235,BNT,2,2.05730944,4.8%,2.06633108,2.6%,1.56705882,05:54:53 05/23/20,178
236,AE,1,0.67341445,0.9%,1.72366917,0.9%,0.67341445,05:56:21 05/23/20,180
237,ZRX,2,3.09774838,1.0%,1.77556015,0.5%,1.50422057,05:58:32 05/23/20,182
238,OGN,5,5.25763139,5.7%,1.56039175,1.1%,0.56211395,05:59:33 05/23/20,183
239,BNT,3,2.94097377,7.5%,3.04438548,3.3%,-1.21313454,06:01:52 05/23/20,185
240,WRX,3,3.10175178,3.5%,5.21523584,2.2%,0.03097444,06:06:48 05/23/20,190
241,KAVA,1,-5.3607716,-3.6%,0.75979686,0.4%,0.7404681,06:09:18 05/23/20,193
242,BCH,6,-6.15755557,-0.9%,5.61468684,0.6%,-3.18417726,06:11:26 05/23/20,195
243,PPT,1,0.84180441,0.5%,0.99959073,0.5%,0.84180441,06:13:23 05/23/20,197
244,ZEN,2,1.89015807,4.8%,1.09581211,1.7%,0.46353599,06:13:27 05/23/20,197
245,ZEN,3,4.57683641,9.7%,3.1700314,4.9%,2.68667834,06:14:25 05/23/20,198
246,ZEN,4,5.14065405,6.9%,1.45876968,2.1%,0.93274532,06:16:25 05/23/20,200
247,NANO,4,2.61369407,2.3%,1.6335548999999998,0.4%,0.5597472,06:20:37 05/23/20,204
248,ONT,2,2.20599616,0.9%,1.88069307,0.6%,1.85645223,06:21:20 05/23/20,205
249,IOST,2,3.12007181,-0.2%,4.09420724,1.5%,4.01777544,06:21:40 05/23/20,205
250,XZC,1,0.73654409,2.0%,0.99865421,2.0%,0.73654409,06:23:24 05/23/20,207
251,ZEN,5,5.55733467,8.3%,1.07154546,1.4%,0.41668062,06:23:26 05/23/20,207
252,LTC,1,1.94710117,0.4%,2.18524923,0.4%,1.94710117,06:23:31 05/23/20,207
253,MCO,1,0.74964713,1.3%,0.74964713,1.3%,0.74964713,06:25:23 05/23/20,209
254,ZEN,6,6.70125954,10.7%,1.86528939,2.4%,1.14392487,06:26:24 05/23/20,210
255,LTO,1,0.69018294,1.0%,0.79948474,1.0%,0.69018294,06:28:23 05/23/20,212
256,ZEN,7,7.52896176,10.2%,2.11224671,2.5%,-0.27226731,06:30:24 05/23/20,214
257,ZEN,8,8.15166958,12.9%,2.3184457999999997,2.6%,0.62270782,06:33:25 05/23/20,217
258,HC,1,0.72706776,0.3%,2.68717282,0.4%,-0.6014292,06:33:31 05/23/20,217
259,ZEN,10,11.25968925,20.0%,2.52162175,2.6%,1.61892511,06:36:25 05/23/20,220
260,ZEN,12,13.44495919,28.5%,4.17370327,4.1%,0.76637695,06:38:26 05/23/20,222
261,ZEN,13,13.72365745,27.9%,3.391772,3.1%,-1.01577414,06:40:24 05/23/20,224
262,IOTX,2,2.94443474,4.2%,1.9466252,1.1%,1.9466252,06:41:19 05/23/20,225
263,ZEN,13,12.64250241,25.3%,2.91014578,2.6%,-1.08115504,06:41:25 05/23/20,225
264,ZEN,14,12.85222269,23.0%,4.55710013,3.8%,-0.48901967,06:45:26 05/23/20,229
265,ZEN,14,11.84716373,20.5%,3.05858038,2.5%,-1.00505896,06:46:25 05/23/20,230
266,STEEM,3,1.95543291,-1.3%,0.88671457,0.4%,0.72849391,06:48:18 05/23/20,232
267,IOTX,4,4.10553234,5.9%,2.2083668,1.3%,0.4129988000000001,06:48:21 05/23/20,232
268,ZEN,15,12.62760678,24.8%,5.50014499,4.3%,0.78044305,06:48:26 05/23/20,232
269,ZEN,17,13.48356034,28.4%,2.87384362,2.1%,0.68112168,06:50:25 05/23/20,234
