,Coin,Pings,Net Vol BTC,Net Vol %,Recent Total Vol BTC,Recent Vol %,Recent Net Vol,Datetime,id
0,AST,11,24.9363978,10.3%,3.37498216,1.4%,3.22149314,23:59:19 06/26/20,1233
1,NANO,11,12.82887128,11.8%,0.81158994,0.5%,0.63752862,00:00:21 06/27/20,1234
2,SNGLS,3,10.88875788,9.7%,5.98807821,4.4%,5.06680285,00:00:23 06/27/20,1234
3,TFUEL,8,11.70430841,8.4%,1.60085364,1.2%,1.41491896,00:02:41 06/27/20,1236
4,ONG,45,24.28899486,4.4%,5.3312542,0.3%,-0.37351026,00:02:45 06/27/20,1236
5,AST,12,27.1650518,11.4%,2.64632414,1.1%,2.228654,00:05:19 06/27/20,1239
6,ONT,22,18.30677969,1.8%,4.46962866,0.4%,-2.14067574,00:05:43 06/27/20,1239
7,LTO,4,7.348477799999999,1.9%,2.07635511,0.6%,-0.07961295,00:07:16 06/27/20,1241
8,AST,14,42.77284274,17.5%,5.53419588,2.1%,5.50571494,00:07:20 06/27/20,1241
9,REN,4,0.63535439,-1.4%,3.46590451,0.5%,-1.65699023,00:07:49 06/27/20,1241
10,AST,16,60.38355847,24.1%,7.0960012999999975,2.5%,6.88653526,00:09:20 06/27/20,1243
11,AST,17,72.92037561,28.5%,12.6020157,4.4%,12.53681714,00:10:19 06/27/20,1244
12,AST,18,74.51770324,28.6%,6.6387504,2.2%,6.07162098,00:12:19 06/27/20,1246
13,AST,20,76.09497172,29.5%,1.39131424,0.4%,1.11182812,00:14:19 06/27/20,1248
14,IOTX,2,2.34913452,3.6%,1.45720566,2.0%,1.45720566,00:14:28 06/27/20,1248
15,BCH,19,40.20688308,6.1%,3.19339396,0.3%,-0.36569142,00:14:40 06/27/20,1248
16,AST,21,80.14181447,30.8%,4.06189125,1.3%,4.04684275,00:15:20 06/27/20,1249
17,IOTX,3,4.67053097,7.1%,2.52119609,3.5%,2.32139645,00:15:28 06/27/20,1249
18,MANA,7,4.19613592,9.9%,1.42234504,1.5%,0.1183944,00:15:35 06/27/20,1249
19,MANA,8,4.55728635,12.3%,2.35390209,2.4%,0.36115043,00:17:36 06/27/20,1251
20,AST,22,80.85297901,31.0%,1.66136783,0.5%,-0.06576901,00:19:20 06/27/20,1253
21,AST,23,81.88505969,31.6%,2.0599419,0.6%,1.03208068,00:20:21 06/27/20,1254
22,NANO,14,16.57829549,17.9%,3.0279175,1.8%,2.33361786,00:22:23 06/27/20,1256
23,AST,26,89.99641552,34.3%,4.04790128,1.2%,3.88530756,00:24:22 06/27/20,1258
24,AST,27,92.80130306,35.4%,3.53844986,1.0%,2.80488754,00:25:21 06/27/20,1259
