,Coin,Pings,Net Vol BTC,Net Vol %,Recent Total Vol BTC,Recent Vol %,Recent Net Vol,Datetime,id
0,ARDR,18,17.04133157,23.1%,1.87949124,1.0%,1.62280272,00:04:24 08/23/20,1332
1,HC,3,3.38638957,1.6%,1.21702526,0.4%,0.42030414,00:10:30 08/23/20,1338
2,CTSI,3,2.33846773,0.8%,2.88780257,1.0%,-0.59863319,00:12:45 08/23/20,1340
3,CTSI,4,2.88384262,1.1%,1.17288459,0.4%,0.54537489,00:14:43 08/23/20,1342
4,PIVX,40,26.90042014,75.3%,0.95819417,0.4%,0.66467701,00:15:34 08/23/20,1343
5,WTC,8,5.36018281,1.9%,3.22392214,0.6%,0.48999272,00:15:48 08/23/20,1343
6,ARPA,15,19.44918006,7.2%,3.41578014,0.6%,2.5686461,00:17:32 08/23/20,1345
7,WTC,8,2.87667491,1.2%,4.2433849000000015,0.7%,-2.4835078999999998,00:17:49 08/23/20,1345
8,OST,1,1.62526563,3.6%,1.66063835,3.6%,1.62526563,00:17:59 08/23/20,1345
9,POLY,4,3.25599005,5.9%,1.37880843,1.1%,1.33512827,00:19:19 08/23/20,1347
10,QSP,26,28.78008945,34.9%,3.14921305,1.9%,3.13398035,00:19:50 08/23/20,1347
11,XEM,21,54.02730356,8.3%,3.51580649,0.4%,1.30445091,00:20:55 08/23/20,1348
12,EOS,1,-6.98926307,-0.3%,11.76284247,0.4%,0.82232945,00:21:01 08/23/20,1348
13,POLY,5,3.95951247,6.6%,0.80764738,0.7%,0.70352242,00:22:19 08/23/20,1350
14,INS,17,47.75202131,49.4%,2.06650948,1.4%,2.06650948,00:22:55 08/23/20,1350
15,INS,18,48.86698411,50.2%,1.14638426,0.8%,1.1149628,00:24:55 08/23/20,1352
16,WAN,8,8.11284397,2.3%,6.31456069,1.5%,-3.84524705,00:27:24 08/23/20,1355
17,SAND,8,8.62268523,4.6%,1.95184717,0.6%,1.95184717,00:29:44 08/23/20,1357
18,BTG,4,-0.48765193,0.2%,1.05947471,0.8%,0.76027049,00:29:50 08/23/20,1357
19,STEEM,2,3.25170324,1.5%,1.27661275,0.5%,1.19137321,00:30:21 08/23/20,1358
20,NEO,9,4.01232882,-2.8%,8.68437664,0.3%,2.78954558,00:30:52 08/23/20,1358
21,POLY,6,4.40808603,7.9%,1.64650324,1.3%,0.44857356,00:35:20 08/23/20,1363
22,WAN,9,10.29285302,3.0%,2.82802263,0.6%,2.18000905,00:39:24 08/23/20,1367
23,LOOM,7,5.86480403,2.6%,1.71201128,0.4%,-0.01126958,00:39:25 08/23/20,1367
24,ETH,36,537.62679677,3.8%,22.40384601,0.1%,18.47447183,00:39:29 08/23/20,1367
25,KMD,28,41.83541961,10.4%,4.66372915,0.6%,-0.79285463,00:39:29 08/23/20,1367
26,ADA,6,-2.22199522,-0.1%,6.39055181,0.3%,-3.71807091,00:39:54 08/23/20,1367
27,AE,41,47.69222856,19.3%,2.82484503,0.5%,-0.93033503,00:40:16 08/23/20,1368
28,EVX,8,6.47949744,9.8%,0.77420052,0.4%,0.77420052,00:42:21 08/23/20,1370
29,AE,43,59.44105853,21.9%,5.48402747,1.0%,4.49459587,00:44:16 08/23/20,1372
30,AE,43,54.01783351,20.4%,8.49107358,1.5%,-5.42322502,00:45:16 08/23/20,1373
31,AE,44,60.26719531,22.2%,10.42326306,1.8%,6.249361799999999,00:47:15 08/23/20,1375
32,AE,46,64.83582798,23.9%,4.70894452,0.8%,0.79144782,00:49:16 08/23/20,1377
33,KNC,4,-0.81152395,-0.5%,5.2023526,0.4%,-2.77470984,00:49:23 08/23/20,1377
34,REN,3,7.25543954,0.7%,8.44629397,0.4%,8.41998359,00:49:51 08/23/20,1377
35,AE,46,58.18139463,22.5%,8.09810815,1.4%,-6.65443335,00:50:15 08/23/20,1378
36,ANKR,3,8.40038644,1.3%,4.0419216,0.6%,4.0419216,00:50:22 08/23/20,1378
