,Coin,Pings,Net Vol BTC,Net Vol %,Recent Total Vol BTC,Recent Vol %,Recent Net Vol,Datetime,id
0,THETA,16,18.48783578,11.6%,1.63590683,0.5%,1.50489395,00:02:44 05/08/20,286
1,CELR,1,0.761662,3.2%,1.1060368,3.2%,0.761662,00:04:20 05/08/20,288
2,CELR,2,1.74980188,6.0%,0.98813988,2.8%,0.98813988,00:06:20 05/08/20,290
3,ZRX,37,8.24584519,0.3%,7.27292495,0.5%,-0.85085047,00:06:22 05/08/20,290
4,SNT,16,29.73091313,8.9%,3.81922796,0.4%,2.50944232,00:06:25 05/08/20,290
5,REN,2,1.18161626,3.1%,1.50562348,1.5%,0.02243418,00:06:29 05/08/20,290
6,BCH,7,11.56340121,1.8%,3.0586189,0.3%,-0.98714326,00:06:33 05/08/20,290
7,LTC,5,7.91122442,0.1%,3.97393445,0.3%,0.77898209,00:06:37 05/08/20,290
8,ZRX,38,9.52775344,0.7%,5.53879957,0.4%,1.28190825,00:07:22 05/08/20,291
9,ZRX,39,8.9713842,0.7%,8.0002334,0.5%,1.13264452,00:12:22 05/08/20,296
10,ALGO,3,4.09204084,1.7%,2.04682847,0.9%,-0.51866709,00:12:39 05/08/20,296
11,ICX,6,5.89262333,7.7%,1.54716827,1.0%,1.26568597,00:12:52 05/08/20,296
12,ZRX,39,7.07432241,-0.0%,4.92668115,0.3%,-1.86060553,00:14:22 05/08/20,298
13,ZRX,39,6.6360073,-0.4%,5.21203401,0.3%,-0.43831511,00:15:22 05/08/20,299
14,ZEC,3,1.851763,1.1%,1.08912718,0.4%,0.66711314,00:15:44 05/08/20,299
15,ZRX,39,5.86222901,-0.7%,5.04710889,0.3%,-0.77377829,00:19:22 05/08/20,303
16,TRX,13,51.23244147,9.3%,2.41887762,0.4%,-0.09769728,00:19:37 05/08/20,303
17,SNT,17,31.05447466,9.1%,5.21688638,0.5%,1.7255473999999995,00:22:28 05/08/20,306
18,ADA,10,14.51646169,0.1%,9.21042473,1.2%,-1.66639929,00:26:40 05/08/20,310
19,XRP,7,14.02963972,2.3%,23.52980242,1.3%,7.28489548,00:26:47 05/08/20,310
20,ADA,11,20.43501339,1.0%,7.26556826,0.9%,5.9185517,00:27:38 05/08/20,311
21,CTSI,1,1.67180447,1.3%,1.83144519,1.3%,1.67180447,00:29:30 05/08/20,313
22,XMR,8,8.23964513,0.5%,9.09535588,1.0%,-1.56163402,00:29:34 05/08/20,313
23,BNB,3,11.4450958,0.3%,6.65952442,0.4%,4.94754512,00:29:53 05/08/20,313
24,ADA,13,21.66691645,1.8%,3.43165441,0.4%,0.53586017,00:34:38 05/08/20,318
25,ADA,14,20.68984238,1.9%,3.78708419,0.5%,-1.60591325,00:36:39 05/08/20,320
26,LEND,5,5.88532929,3.2%,2.07926801,0.7%,0.87194247,00:37:35 05/08/20,321
27,ETH,5,71.66330536,1.3%,15.79452474,0.2%,14.83187714,00:37:35 05/08/20,321
28,WRX,1,0.26656284,-1.1%,2.00057558,0.4%,-0.10780756,00:39:29 05/08/20,323
29,SC,0,-0.35500056,-2.1%,1.84499944,2.1%,-0.35500056,00:41:44 05/08/20,325
30,ZEC,4,2.84228039,1.4%,0.99514433,0.4%,0.99051739,00:42:46 05/08/20,326
31,KNC,7,1.18508812,0.2%,2.04372125,1.0%,2.04372125,00:44:21 05/08/20,328
32,BCH,8,19.3409846,2.8%,11.06615911,1.1%,7.77758339,00:44:36 05/08/20,328
33,TRX,14,54.05129007,9.8%,2.88616932,0.5%,2.8188486,00:44:39 05/08/20,328
34,ADA,15,21.50334922,2.2%,2.81229002,0.3%,0.81350684,00:44:41 05/08/20,328
35,BCH,8,17.02997779,1.6%,4.28028443,0.4%,-1.77031233,00:46:36 05/08/20,330
36,LEND,8,13.21322748,6.8%,6.48682465,2.2%,4.31876019,00:46:39 05/08/20,330
37,EOS,8,13.91550545,1.5%,3.35943514,0.3%,-0.08995578,00:46:39 05/08/20,330
38,ADA,15,20.13659638,1.4%,6.65777632,0.8%,-1.36675284,00:46:41 05/08/20,330
39,DASH,12,12.68738857,5.9%,2.07823089,0.7%,1.89198173,00:47:32 05/08/20,331
40,LEND,9,14.19120532,9.1%,6.81246106,2.3%,0.97797784,00:47:35 05/08/20,331
41,ADA,15,15.98346451,0.6%,6.78582685,0.8%,-4.15313187,00:47:38 05/08/20,331
42,POWR,1,0.61802954,1.5%,1.15564182,1.5%,0.61802954,00:49:27 05/08/20,333
43,ADA,16,16.62081884,0.5%,2.95508691,0.3%,1.77646401,00:54:39 05/08/20,338
44,POA,1,0.97578568,8.2%,0.97578568,8.2%,0.97578568,00:54:43 05/08/20,338
45,XTZ,4,10.15253016,1.7%,7.33592883,0.6%,3.67892867,00:58:19 05/08/20,342
46,CTSI,2,3.09797029,2.3%,1.42616582,1.0%,1.42616582,00:59:29 05/08/20,343
47,LINK,8,22.37258039,-0.4%,16.92226873,0.8%,-5.02757895,00:59:48 05/08/20,343
48,XTZ,4,4.37945193,-0.9%,23.23970289,1.8%,-4.35393587,01:01:20 05/08/20,345
