,Coin,Pings,Net Vol BTC,Net Vol %,Recent Total Vol BTC,Recent Vol %,Recent Net Vol,Datetime,id
0,MATIC,27,78.93639909,14.9%,2.68248782,0.4%,2.68248782,00:00:16 06/20/20,1462
1,ANKR,3,7.00935012,6.3%,1.22959377,1.0%,1.22959377,00:03:22 06/20/20,1465
2,POWR,2,2.75006933,5.5%,1.98140714,3.6%,1.77236222,00:05:23 06/20/20,1467
3,POWR,3,3.45346883,6.9%,0.82103758,1.5%,0.7033995,00:06:23 06/20/20,1468
4,QKC,9,19.42688176,8.5%,0.82492699,0.3%,0.82492699,00:06:45 06/20/20,1468
5,MATIC,28,79.45356554,15.5%,4.65954875,0.6%,0.51716645,00:08:15 06/20/20,1470
6,COS,27,33.06764955,35.3%,2.00920209,1.1%,2.00920209,00:08:38 06/20/20,1470
7,STORJ,4,3.54516901,8.3%,2.32722777,2.1%,0.96796209,00:08:39 06/20/20,1470
8,REP,32,30.87195785,11.3%,3.76894415,0.5%,-1.45920915,00:10:27 06/20/20,1472
9,GRS,5,3.5643096,-1.2%,2.64626769,1.6%,2.14030887,00:10:32 06/20/20,1472
10,STORJ,6,9.82547247,20.5%,8.57503069,7.2%,3.80816177,00:10:39 06/20/20,1472
11,ETC,35,27.49392318,23.0%,1.1825016000000002,0.4%,0.61806678,00:11:34 06/20/20,1473
12,STORJ,7,10.20962618,21.7%,1.61402609,1.3%,0.38415371,00:11:40 06/20/20,1473
13,ANKR,6,14.20008862,12.2%,1.0306674,0.8%,1.0306674,00:13:20 06/20/20,1475
14,EOS,10,14.08645441,6.6%,1.58405807,0.4%,-0.04139633,00:15:22 06/20/20,1477
15,MATIC,29,83.94562154,16.1%,4.70223852,0.6%,4.492056,00:18:16 06/20/20,1480
16,STORJ,8,9.73161266,20.3%,3.38321517,2.5%,-0.68928035,00:18:40 06/20/20,1480
17,INS,24,67.12483083,55.2%,4.05217511,1.8%,4.04619011,00:18:46 06/20/20,1480
18,COS,28,34.13259279,35.9%,1.06494324,0.6%,1.06494324,00:21:40 06/20/20,1483
19,XLM,12,11.47272637,4.9%,1.43791399,0.4%,1.42194173,00:21:52 06/20/20,1483
20,STORJ,10,11.62923136,23.9%,2.72326307,1.9%,0.65306359,00:23:40 06/20/20,1485
21,EOS,1,0.77834585,0.4%,0.77834585,0.4%,0.77834585,00:30:22 06/20/20,0
22,KNC,0,-0.77293871,-2.7%,15.34195031,2.7%,-0.77293871,00:30:50 06/20/20,0
23,REP,1,1.52329171,0.4%,2.03378255,0.4%,1.52329171,00:31:28 06/20/20,1
24,REP,3,3.27057028,1.8%,3.29230268,0.6%,0.96688916,00:33:29 06/20/20,3
25,XVG,1,3.96898504,0.5%,4.02457408,0.5%,3.96898504,00:35:26 06/20/20,5
26,REP,5,5.52264081,3.2%,4.48048058,0.9%,1.65810892,00:35:30 06/20/20,5
27,REP,7,8.80758226,4.0%,1.63792593,0.3%,1.43164321,00:37:29 06/20/20,7
28,KNC,2,1.37532938,-2.1%,1.83335349,0.3%,0.79455201,00:37:49 06/20/20,7
29,REP,8,8.97584582,4.4%,1.97036834,0.4%,0.16826356,00:40:27 06/20/20,10
30,STORJ,1,0.36130126,1.9%,1.56501654,1.9%,0.36130126,00:40:38 06/20/20,10
31,KNC,3,3.64805637,-1.6%,2.69595935,0.5%,2.27272699,00:40:48 06/20/20,10
32,STORJ,2,4.53509586,8.9%,5.84616122,7.0%,4.173794600000001,00:42:39 06/20/20,12
33,KNC,3,2.54186739,-2.2%,3.02030568,0.5%,-1.10618898,00:42:49 06/20/20,12
34,BCH,1,0.94705201,0.3%,1.05184725,0.3%,0.94705201,00:42:52 06/20/20,12
35,REP,10,11.59053679,5.4%,2.70267984,0.5%,0.5128807,00:43:29 06/20/20,13
36,KNC,4,2.80772834,-1.8%,1.81899771,0.3%,0.26586095,00:43:49 06/20/20,13
37,REP,11,11.80585815,6.1%,3.76367238,0.7%,0.21532136,00:45:29 06/20/20,15
38,STORJ,4,6.33664651,16.8%,4.46725135,4.8%,1.04863367,00:45:40 06/20/20,15
39,ADA,0,-2.24040055,-0.6%,5.10786855,0.6%,-2.24040055,00:45:50 06/20/20,15
40,MDA,1,0.36186997,1.0%,1.12153639,1.0%,0.36186997,00:47:23 06/20/20,17
41,XVG,2,10.2221858,1.3%,6.97253684,0.8%,6.25320076,00:47:24 06/20/20,17
42,STORJ,6,7.43227861,27.2%,3.50350668,3.3%,0.08783289999999999,00:47:39 06/20/20,17
43,ANKR,1,1.2202031999999998,3.0%,1.22243448,3.0%,1.2202031999999998,00:47:51 06/20/20,17
44,RVN,1,1.42870053,0.4%,1.56539085,0.4%,1.42870053,00:48:25 06/20/20,18
45,ANKR,2,2.75281148,6.7%,1.53260828,3.7%,1.53260828,00:48:52 06/20/20,18
