,Coin,Pings,Net Vol BTC,Net Vol %,Recent Total Vol BTC,Recent Vol %,Recent Net Vol,Datetime,id
0,LUNA,1,0.32192057,-1.9%,1.1072343999999998,1.6%,1.05974894,00:00:34 08/27/20,126
1,COTI,2,2.97825205,0.9%,2.50481623,0.5%,1.82797259,00:00:43 08/27/20,126
2,MATIC,4,6.13423565,3.9%,5.19226806,1.0%,1.41703366,00:00:55 08/27/20,126
3,MANA,2,2.89324259,7.0%,4.60066449,5.8%,2.34658585,00:03:00 08/27/20,128
4,ETH,2,29.9674567,0.0%,26.04124562,0.3%,22.48225666,00:03:20 08/27/20,129
5,GAS,1,1.46701125,4.7%,1.66053859,4.7%,1.46701125,00:05:20 08/27/20,131
6,STORJ,16,13.68027842,3.3%,2.66938575,0.6%,-0.92428539,00:06:00 08/27/20,131
7,TRX,3,3.3629809,-0.6%,2.00693743,0.4%,1.99402063,00:08:40 08/27/20,134
8,POLY,0,-0.38537157,-1.8%,2.57756099,1.8%,-0.38537157,00:08:44 08/27/20,134
9,SC,6,11.30067832,4.7%,1.62009359,0.6%,0.42636725,00:12:53 08/27/20,138
10,SAND,3,5.77011242,1.9%,1.99517791,0.6%,1.81860915,00:13:39 08/27/20,139
11,TRX,6,8.09891014,0.7%,1.63564214,0.3%,1.12780734,00:15:39 08/27/20,141
12,BQX,2,3.9285581,5.9%,4.1543664,3.5%,2.2616647000000003,00:17:28 08/27/20,143
13,SAND,5,9.12105319,3.1%,2.23118715,0.7%,2.12070889,00:17:39 08/27/20,143
14,TFUEL,1,1.06648981,0.4%,1.06648981,0.4%,1.06648981,00:17:43 08/27/20,143
15,NMR,1,2.14636634,4.4%,2.28021036,4.4%,2.14636634,00:18:00 08/27/20,143
16,POLY,0,-0.57873173,-3.7%,2.66870018,1.8%,-0.19336016,00:18:42 08/27/20,144
17,LINK,1,-10.83793398,-0.5%,25.49179578,0.4%,10.00590768,00:18:55 08/27/20,144
18,STORJ,17,16.54752304,3.9%,3.20205714,0.7%,2.86724462,00:18:58 08/27/20,144
19,NMR,2,4.29273268,8.6%,2.28021036,4.2%,2.14636634,00:18:59 08/27/20,144
20,ETH,3,43.75714906,0.2%,16.17074288,0.2%,13.78969236,00:20:21 08/27/20,146
21,BAT,2,1.44517798,-0.1%,2.42540287,0.3%,1.75564735,00:20:28 08/27/20,146
22,ANT,6,-0.84033419,-1.1%,7.5037149,0.5%,-0.08293589999999999,00:20:30 08/27/20,146
23,DASH,1,1.2994371,0.9%,1.50662128,0.9%,1.2994371,00:20:31 08/27/20,146
24,POLY,1,0.05973913,-3.1%,0.91172594,0.6%,0.63847086,00:20:43 08/27/20,146
25,ANT,6,-1.14520551,-1.7%,10.28016782,0.7%,-0.30487132,00:22:28 08/27/20,148
26,LINK,2,0.59202495,-0.2%,16.03681721,0.3%,11.42995893,00:22:52 08/27/20,148
27,ANT,7,-0.18496149,-1.3%,6.16415066,0.4%,0.96024402,00:23:28 08/27/20,149
28,RSR,0,-0.38802335,-0.4%,2.83263255,0.4%,-0.38802335,00:23:44 08/27/20,149
29,LINK,2,-5.73271162,-0.5%,18.95319935,0.3%,-6.32473657,00:23:53 08/27/20,149
30,ERD,2,1.67003582,0.8%,0.97649297,0.3%,0.75788097,00:25:18 08/27/20,151
31,ALGO,2,1.49088288,-0.5%,4.67851428,0.6%,-0.9106982,00:25:40 08/27/20,151
32,XLM,3,4.68085514,1.2%,1.683989,0.4%,1.6560607,00:25:43 08/27/20,151
33,LINK,2,-8.02203403,-0.9%,22.13035683,0.4%,-2.28932241,00:25:53 08/27/20,151
34,INS,13,28.98975045,63.9%,1.18475641,1.8%,1.14673169,00:25:54 08/27/20,151
35,STORJ,19,18.66070458,5.3%,3.48111283,0.7%,1.05659077,00:25:56 08/27/20,151
36,KAVA,2,1.12648918,1.4%,2.86320887,0.7%,0.09263351,00:27:35 08/27/20,153
37,WNXM,1,1.18907967,0.4%,1.36677815,0.4%,1.18907967,00:27:42 08/27/20,153
38,INS,15,30.29229357,67.8%,1.50896949,2.2%,0.10620977,00:27:55 08/27/20,153
39,TOMO,3,2.47110173,2.6%,1.20461033,0.8%,1.13546157,00:28:24 08/27/20,154
40,NEO,1,0.90906646,-0.8%,3.38003958,0.8%,-0.55965336,00:28:37 08/27/20,154
41,ARPA,1,0.6127998,0.7%,1.4772791,0.7%,0.6127998,00:28:40 08/27/20,154
