,Coin,Pings,Net Vol BTC,Net Vol %,Recent Total Vol BTC,Recent Vol %,Recent Net Vol,Datetime,id
0,TFUEL,133,352.05414288,102.5%,30.74497955,0.8%,15.15287443,00:02:25 06/13/20,1395
1,INS,10,21.00355526,17.3%,1.46096668,0.7%,1.45145248,00:02:29 06/13/20,1395
2,TFUEL,133,349.10476704,102.0%,17.55895004,0.4%,-2.94937584,00:03:22 06/13/20,1396
3,WAN,24,24.00759871,41.5%,0.78995057,0.3%,0.78118431,00:03:24 06/13/20,1396
4,TFUEL,133,338.62521324,101.1%,15.775802800000005,0.4%,-8.017896799999999,00:05:23 06/13/20,1398
5,FUEL,35,85.05374514,75.7%,1.18229373,0.5%,0.30577433,00:05:56 06/13/20,1398
6,TNB,3,3.73820328,8.7%,1.30876641,2.9%,1.30876641,00:07:22 06/13/20,1400
7,LRC,14,14.20993504,6.2%,2.44423487,0.5%,-0.24974495,00:07:41 06/13/20,1400
8,POLY,15,14.62103178,16.0%,2.17194025,1.0%,1.62318513,00:07:45 06/13/20,1400
9,XVG,43,105.87746382,36.4%,11.20444678,1.9%,11.01578164,00:08:19 06/13/20,1401
10,TNB,4,4.89653148,11.4%,1.24933338,2.7%,1.1583282,00:08:20 06/13/20,1401
11,CVC,7,6.02643734,2.2%,1.04510475,0.7%,1.04510475,00:08:38 06/13/20,1401
12,LRC,15,15.67574605,6.6%,1.63592205,0.3%,1.46581101,00:08:39 06/13/20,1401
13,TFUEL,135,366.8453205,102.2%,28.63975138,0.7%,15.98803882,00:10:23 06/13/20,1403
14,TNB,5,6.36320277,14.4%,1.46667129,3.0%,1.46667129,00:12:21 06/13/20,1405
15,TFUEL,136,367.52632344,102.2%,17.1265394,0.4%,7.27183686,00:12:23 06/13/20,1405
16,TNB,6,7.42567596,16.5%,1.06247319,2.1%,1.06247319,00:13:20 06/13/20,1406
17,TFUEL,137,372.93812838,103.0%,33.07220648,0.8%,5.41180494,00:13:22 06/13/20,1406
18,FTT,8,13.68847817,52.4%,0.86741249,1.9%,0.86741249,00:13:48 06/13/20,1406
19,TFUEL,138,376.44719092,103.5%,24.13055752,0.6%,3.50906254,00:15:22 06/13/20,1408
20,FUEL,37,93.96352388,80.0%,6.585789599999999,2.9%,6.585789599999999,00:15:54 06/13/20,1408
21,TFUEL,140,405.33972167,104.8%,41.56095889,1.0%,18.18843291,00:17:22 06/13/20,1410
22,WTC,10,8.49532931,4.6%,1.00075418,0.4%,0.97556796,00:17:32 06/13/20,1410
23,GAS,6,5.07447769,4.5%,1.24610939,0.8%,0.65100601,00:17:51 06/13/20,1410
24,FUEL,39,102.55387331,83.6%,2.74009593,1.1%,2.74009593,00:17:54 06/13/20,1410
25,TFUEL,141,411.10823781,105.4%,28.99130156,0.7%,5.76851614,00:18:21 06/13/20,1411
26,LRC,16,16.65161983,6.9%,1.62344398,0.3%,0.97587378,00:18:42 06/13/20,1411
27,FUEL,40,107.54066291,85.6%,4.986789599999999,2.0%,4.986789599999999,00:18:53 06/13/20,1411
28,TFUEL,142,404.72579406,104.4%,20.35604108,0.5%,0.52843176,00:20:21 06/13/20,1413
29,THETA,49,13.637583300000001,-4.4%,7.59913535,0.5%,0.36613439,00:20:22 06/13/20,1413
