,Coin,Pings,Net Vol BTC,Net Vol %,Recent Total Vol BTC,Recent Vol %,Recent Net Vol,Datetime,id
0,NMR,55,52.71809785,80.9%,3.1951254,0.7%,0.060766999999999995,23:59:36 08/27/20,101
1,RSR,1,0.57586061,0.3%,1.21163637,0.3%,0.57586061,23:59:54 08/27/20,101
2,ZRX,2,1.61086651,0.7%,1.67649917,0.4%,0.57860205,00:00:15 08/28/20,102
3,MANA,6,4.26675089,4.1%,4.60139222,1.6%,0.00537528,00:00:17 08/28/20,102
4,WPR,1,1.2609783,2.9%,1.2609783,2.9%,1.2609783,00:00:35 08/28/20,102
5,NMR,56,52.91250811,81.6%,3.25953716,0.7%,0.19441026,00:00:37 08/28/20,102
6,QKC,13,19.65329325,19.1%,1.37981977,1.1%,1.37927783,00:02:47 08/28/20,104
7,FET,2,1.22764092,0.7%,0.94614892,0.3%,0.47908332,00:04:43 08/28/20,106
8,QKC,14,20.64229325,19.8%,0.9890000000000001,0.8%,0.989,00:04:48 08/28/20,106
9,SRM,2,7.83937637,0.7%,8.62170577,0.4%,5.29760159,00:05:23 08/28/20,107
10,NMR,56,51.7799185,81.0%,2.96792023,0.6%,-1.13258961,00:05:37 08/28/20,107
11,QKC,15,21.62958445,20.6%,0.9872912,0.7%,0.9872912,00:05:49 08/28/20,107
12,SRM,3,9.36752462,0.8%,11.43748346,0.5%,-2.16438554,00:07:23 08/28/20,109
13,STMX,2,1.93414234,5.2%,1.1579165,3.1%,1.1579165,00:07:26 08/28/20,109
14,QKC,16,23.30900437,23.3%,3.6657263999999996,2.8%,1.67941992,00:07:47 08/28/20,109
15,TRX,5,8.09027712,2.1%,2.73196049,0.6%,2.70572071,00:07:55 08/28/20,109
16,STMX,4,7.03060609,18.0%,2.58912836,6.3%,2.58912836,00:09:26 08/28/20,111
17,IDEX,3,3.00401639,1.6%,1.56536357,0.7%,1.54863549,00:09:48 08/28/20,111
18,QKC,18,25.19680654,24.7%,0.8038013,0.6%,0.8038013,00:09:48 08/28/20,111
19,SRM,3,4.01481202,0.4%,7.577038799999999,0.3%,-5.3527125999999985,00:10:23 08/28/20,112
20,THETA,4,18.51379332,4.1%,4.0494723,0.7%,-0.69083292,00:12:30 08/28/20,114
21,SRM,3,-1.87181833,-0.4%,11.12540982,0.5%,-1.87273394,00:14:24 08/28/20,116
22,ALGO,2,6.92557766,1.5%,2.89769119,0.4%,-0.80958625,00:14:28 08/28/20,116
23,THETA,5,24.63466946,5.2%,6.12211806,1.0%,6.12087614,00:14:30 08/28/20,116
24,IDEX,4,3.85218254,2.2%,1.35246721,0.6%,0.84816615,00:14:49 08/28/20,116
25,IDEX,5,5.33633103,4.1%,4.11240195,1.9%,1.48414849,00:15:48 08/28/20,117
26,QKC,20,31.10639618,28.9%,0.96518724,0.7%,0.96518724,00:15:48 08/28/20,117
27,NEO,2,3.16636163,-0.0%,2.25765872,0.4%,2.19656616,00:15:59 08/28/20,117
28,SNX,1,-0.12290847,-0.7%,3.58380423,1.3%,-0.68636543,00:17:32 08/28/20,119
29,NMR,57,52.36502838,81.0%,1.80809652,0.4%,-0.15460466,00:17:36 08/28/20,119
30,CMT,6,3.83931422,-0.4%,2.08814646,0.3%,-0.50831074,00:17:38 08/28/20,119
31,IDEX,6,7.37291736,5.0%,4.70233203,2.1%,2.66865885,00:17:48 08/28/20,119
32,QKC,22,34.08232144,31.0%,1.15784533,0.8%,1.15784533,00:17:48 08/28/20,119
33,IOST,3,8.21242462,2.6%,1.58417669,0.5%,1.49458795,00:19:21 08/28/20,121
34,SC,2,4.33603564,1.6%,2.84442368,1.0%,2.84442368,00:19:31 08/28/20,121
35,SNX,2,2.01952289,0.1%,2.19622132,0.8%,2.14243136,00:19:32 08/28/20,121
36,IDEX,8,12.16642606,8.2%,4.80955927,2.1%,3.52905215,00:20:48 08/28/20,122
37,KAVA,0,-4.41429801,-2.4%,6.84595129,2.4%,-4.41429801,00:20:48 08/28/20,122
38,NMR,58,52.68297168,82.0%,4.75001292,1.0%,0.3179433,00:22:38 08/28/20,124
39,IDEX,9,12.19219381,8.9%,4.17850422,1.7%,0.22672776,00:22:49 08/28/20,124
40,SRM,3,-3.69345929,-0.9%,9.838858300000002,0.4%,-1.82164096,00:24:24 08/28/20,126
41,IDEX,9,9.41212262,5.6%,2.9889061000000003,1.2%,-0.88546766,00:24:51 08/28/20,126
42,QKC,24,38.99239659,34.6%,1.46261548,0.9%,1.04218538,00:24:51 08/28/20,126
43,BRD,1,0.57121905,4.7%,0.91160943,4.7%,0.57121905,00:25:48 08/28/20,127
44,IDEX,10,10.21263511,6.7%,2.70324529,1.1%,0.80051249,00:25:50 08/28/20,127
45,QKC,25,41.45939753,36.2%,2.46700094,1.6%,2.46700094,00:25:50 08/28/20,127
46,ENG,2,2.75723107,0.9%,2.52040398,1.3%,-0.04647368,00:27:39 08/28/20,129
47,NMR,61,55.54775883,83.9%,3.82782194,0.8%,1.33511082,00:27:40 08/28/20,129
48,MANA,7,5.27737437,4.6%,1.27655956,0.4%,1.01062348,00:29:17 08/28/20,131
49,XTZ,2,-2.16605396,-0.2%,11.53339858,0.9%,-4.98120974,00:29:48 08/28/20,131
50,QKC,26,44.81532069,38.4%,3.50555548,2.2%,3.35592316,00:29:48 08/28/20,131
51,MATIC,2,5.98942205,1.6%,1.55276007,0.4%,1.49132933,00:29:56 08/28/20,131
52,QKC,27,45.65233359,38.9%,0.8370129000000001,0.5%,0.8370129000000001,00:30:51 08/28/20,132
53,LTC,1,3.32581036,0.1%,3.64377362,0.3%,-0.88029956,00:30:53 08/28/20,132
54,THETA,6,25.0582815,5.6%,2.99325728,0.5%,0.42361204,00:32:30 08/28/20,134
55,NMR,63,56.03752751,84.8%,2.95236589,0.6%,0.45483861,00:32:37 08/28/20,134
56,THETA,7,29.28744075,7.1%,8.94620501,1.5%,4.22915925,00:34:31 08/28/20,136
57,INS,8,20.61379249,18.5%,3.41462467,2.8%,3.41462467,00:34:47 08/28/20,136
58,IDEX,12,12.9605843,8.0%,3.57225514,1.3%,2.17306696,00:34:50 08/28/20,136
59,QKC,30,51.98032523,43.1%,1.44877626,0.9%,1.44877626,00:34:51 08/28/20,136
60,IDEX,14,15.366992999999999,10.3%,1.07695585,0.4%,0.40368139,00:36:50 08/28/20,138
61,ZEC,0,-0.56512903,-0.8%,2.41988281,0.8%,-0.56512903,00:36:50 08/28/20,138
62,QKC,31,53.30892116,44.2%,1.83093639,1.1%,1.32859593,00:36:50 08/28/20,138
63,ALGO,3,7.29685382,1.8%,2.1723016,0.3%,0.37127616,00:37:27 08/28/20,139
64,IDEX,14,13.45247867,9.0%,3.56583847,1.3%,-1.91451433,00:37:50 08/28/20,139
65,QKC,32,54.98892173,45.2%,1.68000057,1.0%,1.68000057,00:37:51 08/28/20,139
66,RSR,3,3.41474887,1.1%,1.70300909,0.5%,1.68567305,00:37:58 08/28/20,139
67,BAL,1,0.20846513,0.8%,1.77368593,0.8%,0.20846513,00:39:25 08/28/20,141
68,TFUEL,0,-7.75185208,-5.1%,14.67066508,5.1%,-7.75185208,00:39:31 08/28/20,141
69,IDEX,16,13.99605345,13.5%,9.83696324,3.5%,0.51278384,00:39:49 08/28/20,141
70,ETH,2,25.4108542,0.5%,30.6107581,0.3%,12.79404356,00:41:18 08/28/20,143
71,BCH,2,12.46324895,1.3%,11.38601918,1.4%,10.25351062,00:41:25 08/28/20,143
72,STMX,5,7.86191455,19.9%,0.83155846,1.8%,0.83130846,00:41:25 08/28/20,143
73,LTC,2,7.85599673,2.3%,23.31104057,2.2%,4.53018637,00:41:50 08/28/20,143
74,RSR,6,6.51972425,2.2%,1.48323636,0.4%,1.27370904,00:41:56 08/28/20,143
75,STMX,6,8.79115065,21.8%,0.9292361,2.0%,0.9292360999999999,00:42:25 08/28/20,144
76,SC,3,7.1607842,2.6%,2.90620916,1.0%,2.82474856,00:42:29 08/28/20,144
77,IDEX,17,12.76023405,12.8%,3.46439293,1.2%,-1.71244743,00:42:48 08/28/20,144
78,DREP,2,3.4475928,5.4%,1.48045805,2.1%,1.32234905,00:42:55 08/28/20,144
79,RSR,7,7.54250327,2.5%,1.33013096,0.4%,1.02277902,00:42:55 08/28/20,144
80,THETA,9,30.33755039,8.1%,4.25250062,0.7%,0.94906106,00:44:29 08/28/20,146
81,AST,0,-0.44634876,-0.7%,3.06671588,0.7%,-0.44634876,00:44:48 08/28/20,146
82,QKC,34,57.62853899,46.7%,0.75378132,0.4%,0.75261708,00:44:49 08/28/20,146
83,RSR,9,11.23026982,3.7%,1.56422779,0.4%,1.17338269,00:44:56 08/28/20,146
84,ARPA,1,0.81464388,0.5%,1.00553176,0.5%,0.81464388,00:46:21 08/28/20,148
85,TFUEL,0,-8.92446208,-6.6%,4.7457684,1.6%,-1.17261,00:46:32 08/28/20,148
86,IDEX,19,12.35325048,12.7%,1.93971318,0.6%,0.91391162,00:46:49 08/28/20,148
87,OAX,1,0.41280707,0.3%,1.11852689,0.3%,0.41280707,00:46:53 08/28/20,148
88,ARPA,2,2.82508461,1.7%,2.07115305,1.1%,2.01044073,00:47:21 08/28/20,149
89,BLZ,2,1.45196338,0.7%,2.45945258,0.4%,1.17616734,00:47:35 08/28/20,149
90,EOS,3,6.0598694,2.2%,17.72097197,1.6%,0.33123673,00:49:16 08/28/20,151
91,ARPA,3,8.63962504,5.1%,6.46019101,3.4%,5.81454043,00:49:21 08/28/20,151
92,IOST,4,11.44932224,3.6%,3.23710222,1.0%,3.23689762,00:51:20 08/28/20,153
93,ARPA,4,9.40429355,4.5%,1.05926809,0.5%,0.96982083,00:51:21 08/28/20,153
94,DUSK,1,1.74848499,1.7%,1.78616127,1.7%,1.74848499,00:51:56 08/28/20,153
95,TRX,7,18.65717372,4.3%,5.42446528,1.1%,5.2834483,00:51:58 08/28/20,153
96,IOST,5,14.88052676,4.6%,3.43163132,1.0%,3.43120452,00:52:20 08/28/20,154
97,ARPA,5,10.11465641,5.0%,1.13738848,0.6%,0.71036286,00:52:21 08/28/20,154
98,BLZ,3,4.92501336,1.4%,4.55139608,0.7%,3.47304998,00:52:36 08/28/20,154
99,ARPA,7,11.73052064,6.4%,0.95925739,0.5%,0.48703597,00:54:22 08/28/20,156
100,BLZ,5,5.48603372,2.1%,2.2486236,0.3%,0.12838962,00:54:38 08/28/20,156
101,KAVA,1,-3.25371443,-2.0%,1.32768648,0.5%,1.16058358,00:54:52 08/28/20,156
102,ARPA,8,11.78094064,7.2%,1.7988093,0.9%,0.05042,00:56:21 08/28/20,158
103,TFUEL,1,-8.32301126,-6.3%,0.94370552,0.3%,0.60145082,00:56:33 08/28/20,158
104,IOST,6,17.08037652,5.2%,2.2000759999999997,0.6%,2.19984976,00:57:20 08/28/20,159
105,NMR,64,57.28847198,85.1%,1.78640535,0.3%,1.25094447,00:57:37 08/28/20,159
106,ARPA,9,13.22559909,8.0%,1.60840585,0.8%,1.44465845,01:01:21 08/28/20,163
107,FUN,1,1.18174095,6.0%,1.18174095,6.0%,1.18174095,01:01:32 08/28/20,163
108,ADA,2,8.02908306,0.6%,5.11138307,0.3%,2.89163093,01:01:40 08/28/20,163
109,LRC,2,2.08997149,3.1%,1.92619059,1.4%,1.72336643,01:01:53 08/28/20,163
110,IDEX,20,12.85828345,13.0%,1.05476433,0.3%,0.50503297,01:03:47 08/28/20,165
111,CRV,0,-1.50765848,-0.3%,6.45470226,0.3%,-1.50765848,01:04:26 08/28/20,166
112,NMR,64,56.85551245,84.7%,2.04788467,0.4%,-0.43295953,01:04:38 08/28/20,166
113,IDEX,21,13.63904644,13.3%,1.04658895,0.3%,0.78076299,01:04:50 08/28/20,166
114,TRB,1,0.00277028,2.3%,22.57305738,2.3%,0.00277028,01:05:03 08/28/20,166
115,WNXM,2,1.68351087,1.5%,0.9846599,0.7%,0.66330042,01:06:22 08/28/20,168
116,XEM,1,0.69637148,0.5%,2.02558844,0.5%,0.69637148,01:06:28 08/28/20,168
117,BLZ,5,4.46213288,1.6%,3.62143702,0.5%,-1.02390084,01:06:36 08/28/20,168
118,ADA,3,9.03082738,1.1%,7.73271738,0.5%,1.00174432,01:08:40 08/28/20,170
119,ANKR,4,8.18087121,2.0%,2.96556938,0.6%,2.91944122,01:09:15 08/28/20,171
120,THETA,11,35.01957782,9.4%,6.08746959,0.9%,2.49768023,01:09:30 08/28/20,171
121,TRX,9,21.61943084,5.0%,1.7357576000000001,0.3%,1.13892646,01:09:57 08/28/20,171
122,STMX,7,9.77724615,24.6%,1.3396955,2.8%,0.9860955,01:11:26 08/28/20,173
123,THETA,12,40.91450045,10.4%,6.47876513,1.0%,5.89492263,01:13:30 08/28/20,175
124,DOT,2,23.69571385,0.4%,13.94304972,0.2%,13.17287606,01:13:40 08/28/20,175
125,CMT,8,6.78618657,0.4%,2.27675717,0.3%,1.31023731,01:13:41 08/28/20,175
126,SC,4,9.13343705,3.3%,1.97265285,0.7%,1.97265285,01:14:31 08/28/20,176
127,NMR,65,56.66907726,84.8%,2.49568113,0.4%,0.14680121,01:16:37 08/28/20,178
128,IOTX,5,7.1839148,3.9%,2.54062145,1.0%,1.80865861,01:18:42 08/28/20,180
129,MATIC,3,7.01210123,2.4%,3.4056531000000003,0.8%,1.02267918,01:18:58 08/28/20,180
130,ARPA,10,14.8226255,8.7%,1.59702641,0.7%,1.59702641,01:19:25 08/28/20,181
131,ENG,6,5.83679149,3.7%,0.80214589,0.4%,0.76738045,01:19:40 08/28/20,181
132,BNB,6,38.82903716,1.1%,11.97721303,0.4%,-1.68328553,01:21:55 08/28/20,183
133,BNT,2,2.02723038,2.3%,0.86883376,0.7%,0.53124646,01:21:58 08/28/20,183
134,THETA,13,38.26510093,9.4%,11.97132269,1.8%,-6.00177789,01:23:31 08/28/20,185
135,SNX,5,4.02648624,0.5%,1.81165128,0.6%,-0.28815542,01:23:33 08/28/20,185
136,GRS,1,0.28292376,6.0%,2.55711076,6.0%,0.28292376,01:24:40 08/28/20,186
137,ENJ,4,5.22756035,2.4%,1.17040536,0.4%,0.57884456,01:28:35 08/28/20,190
138,IDEX,23,16.24532548,15.1%,4.68518839,1.4%,2.07221583,01:28:50 08/28/20,190
139,TRB,2,-5.68406168,1.0%,11.66235837,1.1%,-6.77393109,01:29:02 08/28/20,190
140,NMR,67,58.45514076,85.5%,2.32910115,0.4%,1.54371785,01:29:39 08/28/20,191
141,GNT,2,1.53244135,1.3%,0.80253094,0.6%,0.80253094,01:29:56 08/28/20,191
142,THETA,13,33.18079303,5.7%,12.84430792,1.8%,-4.70849606,01:31:30 08/28/20,193
143,NMR,67,57.88685652,85.1%,2.45233782,0.4%,-0.56828424,01:31:37 08/28/20,193
144,INS,10,25.91762851,22.7%,4.16591668,3.3%,4.16591668,01:31:46 08/28/20,193
145,IDEX,25,20.11182996,16.4%,2.55073537,0.8%,2.16803659,01:31:49 08/28/20,193
146,IOTX,6,8.72668416,4.6%,1.63787926,0.7%,1.54276936,01:33:42 08/28/20,195
147,STX,1,0.46035484,1.1%,1.39002732,1.1%,0.46035484,01:33:43 08/28/20,195
148,IDEX,26,19.49049539,16.7%,2.45426154,0.7%,-1.02648044,01:33:49 08/28/20,195
149,TFUEL,1,-8.66960646,-9.2%,8.96003296,2.9%,-0.34659520000000005,01:34:32 08/28/20,196
150,IDEX,27,20.21745807,17.3%,2.17667486,0.6%,0.72696268,01:36:49 08/28/20,198
151,SNX,6,5.27288524,1.0%,1.246399,0.4%,1.246399,01:39:31 08/28/20,201
152,ETC,2,1.94998605,0.7%,1.17504997,0.4%,1.17504997,01:41:36 08/28/20,203
153,AION,1,1.34976696,1.7%,1.4235138,1.7%,1.34976696,01:43:24 08/28/20,205
154,TRB,2,-13.31835339,0.0%,10.71013713,1.0%,-7.63429171,01:44:00 08/28/20,205
155,LEND,1,2.49139734,0.4%,8.02517812,0.4%,2.49139734,01:45:23 08/28/20,207
156,THETA,14,32.43910294,5.4%,4.45426394,0.6%,2.92754462,01:46:30 08/28/20,208
157,THETA,16,35.35339498,6.3%,2.49481259,0.3%,0.58529523,01:48:29 08/28/20,210
158,XTZ,3,-2.64709856,-0.1%,5.34117281,0.4%,1.69015253,01:48:48 08/28/20,210
159,BCH,3,15.9800526,1.9%,4.63924523,0.6%,3.51680365,01:50:25 08/28/20,212
160,XTZ,3,-8.64369826,-0.9%,10.83271578,0.8%,-5.9965997,01:50:48 08/28/20,212
161,OMG,2,-5.86552725,-0.9%,8.17489695,0.6%,-4.28422989,01:50:51 08/28/20,212
162,THETA,16,34.7777968,5.9%,3.0227787,0.4%,-0.57559818,01:51:29 08/28/20,213
163,LTC,3,13.997307399999999,3.0%,8.65229739,0.8%,6.14131067,01:51:50 08/28/20,213
164,THETA,16,33.14055029,5.5%,3.12029367,0.4%,-1.63724651,01:53:29 08/28/20,215
165,ETH,4,53.40317767,0.8%,22.98528864,0.2%,14.11892526,01:56:18 08/28/20,218
166,SAND,4,8.32025233,1.6%,5.11073992,0.5%,3.72881702,01:58:37 08/28/20,220
167,SNX,6,2.65346097,-1.2%,6.61382635,2.2%,-2.61942427,02:00:30 08/28/20,222
168,NMR,68,58.82154715,85.5%,2.46415203,0.4%,0.93469063,02:00:35 08/28/20,222
169,DUSK,2,2.86951734,2.8%,1.19572595,1.1%,1.12103235,02:01:53 08/28/20,223
170,INS,11,28.17056099,24.5%,2.2723945,1.7%,2.25293248,02:05:45 08/28/20,227
171,SNX,7,3.38571068,-0.9%,1.13661797,0.4%,0.73224971,02:06:31 08/28/20,228
172,SAND,5,14.74930696,2.3%,8.53554151,0.7%,6.42905463,02:06:39 08/28/20,228
173,SNX,8,0.17642529999999998,-3.8%,3.11412767,1.0%,0.15986187,02:08:31 08/28/20,230
174,BLZ,7,9.58600958,2.5%,3.57578772,0.5%,2.65022534,02:08:35 08/28/20,230
175,SAND,6,13.82414456,2.4%,3.83134566,0.3%,-1.76025424,02:08:38 08/28/20,230
176,VET,6,13.34707192,2.6%,2.8386652000000003,0.5%,2.71658212,02:08:46 08/28/20,230
177,BAT,3,7.67549715,1.8%,3.88440047,0.6%,3.88246111,02:08:47 08/28/20,230
178,STORJ,2,-0.58399742,0.3%,3.47719918,0.4%,1.2277417,02:10:24 08/28/20,232
179,SNX,8,0.10579283,-4.8%,3.40254125,1.0%,-0.07063247,02:10:31 08/28/20,232
180,SAND,6,11.1127662,2.0%,4.32069506,0.4%,-2.71137836,02:10:38 08/28/20,232
181,TRX,9,21.45134218,4.6%,1.96478656,0.4%,-0.16808866,02:10:56 08/28/20,232
182,SC,6,14.130885800000001,5.0%,1.00250605,0.3%,1.00250605,02:11:31 08/28/20,233
183,BLZ,9,14.05918344,3.4%,4.44394166,0.6%,4.25333024,02:13:37 08/28/20,235
184,PERL,1,1.31237916,0.9%,1.31237916,0.9%,1.31237916,02:13:40 08/28/20,235
185,SNX,11,1.98339092,-3.1%,1.53188042,0.5%,0.34574742,02:15:32 08/28/20,237
186,ANKR,5,10.58458548,2.5%,2.41028203,0.5%,2.40371427,02:18:16 08/28/20,240
187,ANKR,6,12.42429653,2.9%,1.84268753,0.4%,1.83971105,02:20:16 08/28/20,242
188,COMP,5,3.38131156,2.7%,1.445983,0.6%,0.81350342,02:20:28 08/28/20,242
189,SNX,13,3.10525275,-2.2%,1.39022636,0.4%,0.43558936,02:20:32 08/28/20,242
190,BLZ,11,23.94011383,5.0%,6.73473844,0.9%,5.37049826,02:20:36 08/28/20,242
191,ANKR,7,14.17181504,3.7%,3.88550083,0.8%,1.74751851,02:21:15 08/28/20,243
192,AION,2,2.0532392,2.6%,0.70369264,0.8%,0.70347224,02:21:25 08/28/20,243
193,SNX,14,3.25059857,-1.5%,2.37322842,0.7%,0.14534582,02:21:32 08/28/20,243
194,BLZ,12,27.18590063,5.6%,4.83532762,0.6%,3.2457868,02:21:36 08/28/20,243
195,CTSI,1,1.53922617,1.9%,1.54237561,1.9%,1.53922617,02:23:33 08/28/20,245
