,Coin,Pings,Net Vol BTC,Net Vol %,Recent Total Vol BTC,Recent Vol %,Recent Net Vol,Datetime,id
0,POLY,1,0.95650861,1.6%,1.03535041,1.6%,0.95650861,00:01:45 06/05/20,161
1,THETA,1,1.75533582,0.3%,1.95783196,0.3%,1.75533582,00:03:23 06/05/20,163
2,IOST,5,7.03830332,5.7%,2.26829079,1.8%,2.26829079,00:03:37 06/05/20,163
3,TFUEL,1,2.11501081,0.6%,2.11501081,0.6%,2.11501081,00:04:38 06/05/20,164
4,ANKR,3,2.55335926,1.6%,0.7783542,0.5%,0.77401688,00:06:39 06/05/20,166
5,STORM,7,19.7106612,3.8%,3.89894466,0.6%,3.7832989,00:08:52 06/05/20,168
6,STORM,8,24.0874965,4.4%,4.40963186,0.6%,4.3768353,00:09:52 06/05/20,169
7,ELF,2,0.95471998,2.7%,1.20939338,1.6%,0.32159574,00:11:31 06/05/20,171
8,DREP,1,1.9332082,1.4%,1.9332082,1.4%,1.9332082,00:11:36 06/05/20,171
9,GTO,2,2.28999566,32.0%,1.10929904,11.6%,0.72911816,00:13:16 06/05/20,173
10,BQX,1,0.7003090999999999,1.1%,0.75064142,1.1%,0.7003090999999999,00:13:29 06/05/20,173
11,GAS,2,1.0787731000000005,1.9%,0.90819959,1.0%,0.51560567,00:13:30 06/05/20,173
12,VET,1,11.05976591,2.3%,11.17406525,2.3%,11.05976591,00:14:44 06/05/20,174
13,ICX,2,2.36234541,3.6%,3.19181287,2.2%,1.61050657,00:14:46 06/05/20,174
14,DASH,1,0.6273076,0.4%,0.85630062,0.4%,0.6273076,00:14:51 06/05/20,174
15,HBAR,4,3.28698507,1.9%,0.93018281,0.5%,0.59030735,00:18:32 06/05/20,178
16,STORM,9,26.36347348,5.2%,5.77188758,0.8%,2.27597698,00:18:51 06/05/20,178
17,POLY,3,4.14281983,6.5%,0.84448144,1.2%,0.8356785,00:19:45 06/05/20,179
18,SC,3,8.89387001,2.6%,1.65987677,0.5%,1.65987677,00:21:42 06/05/20,181
19,DASH,2,1.69890207,0.9%,1.07159447,0.5%,1.07159447,00:23:54 06/05/20,183
20,BEAM,1,0.81495994,0.5%,1.00964922,0.5%,0.81495994,00:24:48 06/05/20,184
21,OGN,2,1.31976591,2.9%,1.32135089,1.3%,0.89868469,00:31:40 06/05/20,191
22,NULS,1,0.77371648,1.9%,1.13585372,1.9%,0.77371648,00:33:17 06/05/20,193
23,KAVA,4,4.6793237,1.5%,1.2036142,0.3%,1.2036142,00:34:46 06/05/20,194
24,ALGO,1,0.28916742,1.4%,2.24386722,1.4%,0.28916742,00:38:25 06/05/20,198
25,INS,14,50.78252476,48.3%,2.92652036,2.2%,2.92652036,00:53:35 06/05/20,213
26,XRP,1,3.87135622,0.4%,4.28837956,0.4%,3.87135622,00:55:22 06/05/20,215
27,ALGO,2,1.74281796,2.3%,1.45706514,0.9%,1.45365054,00:55:24 06/05/20,215
28,BNB,2,0.83409694,0.1%,7.89206042,0.3%,5.59243228,00:55:42 06/05/20,215
29,BNB,3,5.76698543,0.4%,7.45997769,0.3%,4.93288849,00:56:44 06/05/20,216
30,KAVA,5,5.93246785,1.8%,1.27104373,0.4%,1.25314415,00:56:46 06/05/20,216
31,DASH,3,2.37271706,1.6%,1.73367023,0.8%,0.67381499,00:56:55 06/05/20,216
32,VET,3,14.58525291,3.0%,1.755061,0.3%,1.755061,00:58:43 06/05/20,218
33,LTC,2,6.46212372,1.5%,6.47795523,0.8%,6.18713523,00:58:48 06/05/20,218
34,LTO,1,1.55042767,0.7%,1.77470861,0.7%,1.55042767,01:00:19 06/05/20,220
35,KNC,1,2.09459178,1.0%,2.34937346,1.0%,2.09459178,01:00:40 06/05/20,220
36,LINK,0,-0.73490546,-0.4%,3.16858766,0.4%,-0.73490546,01:01:23 06/05/20,221
37,SC,3,6.71018799,1.1%,5.54142846,1.5%,-2.18368202,01:01:42 06/05/20,221
38,RLC,1,1.04846499,1.2%,1.04846499,1.2%,1.04846499,01:01:50 06/05/20,221
39,LTC,2,2.97367316,0.6%,2.78368011,0.3%,-1.23315071,01:03:48 06/05/20,223
40,LINK,1,-0.64417074,-0.0%,2.86630384,0.3%,0.09073472,01:06:25 06/05/20,226
41,VET,4,16.31489576,3.4%,1.95919895,0.4%,1.72964285,01:06:48 06/05/20,226
42,THETA,4,5.36464894,0.8%,4.63244707,0.7%,-0.77513919,01:08:24 06/05/20,228
43,ZIL,3,3.55937573,2.0%,3.00556344,0.5%,2.88990032,01:08:39 06/05/20,228
44,MCO,2,1.6387976000000002,2.5%,0.79089774,1.2%,0.79053382,01:13:49 06/05/20,233
