,Coin,Pings,Net Vol BTC,Net Vol %,Recent Total Vol BTC,Recent Vol %,Recent Net Vol,Datetime,id
0,SNT,7,7.32902471,3.1%,1.23998492,0.4%,1.20813454,00:00:27 05/10/20,212
1,XRP,1,0.63057852,-1.0%,5.48937599,0.4%,-2.36953793,00:01:45 05/10/20,213
2,WRX,10,13.97833375,15.6%,0.93777121,0.4%,0.69829785,00:03:45 05/10/20,215
3,EOS,1,3.00796406,0.0%,3.0008315,0.4%,-0.01211316,00:05:25 05/10/20,217
4,XLM,2,3.08883178,0.4%,2.1517197,0.6%,-0.324012,00:05:28 05/10/20,217
5,TRX,6,21.67203473,5.1%,4.34470066,1.1%,-1.2668891000000002,00:05:31 05/10/20,217
6,ETC,10,16.26796071,5.3%,1.25169092,0.4%,0.55640206,00:05:32 05/10/20,217
7,FTT,1,1.32226483,5.7%,1.32318579,5.7%,1.32226483,00:05:34 05/10/20,217
8,LTC,0,-0.46244172,-0.7%,5.6242732,0.7%,-0.46244172,00:05:37 05/10/20,217
9,XRP,2,1.48435077,-0.7%,8.04582923,0.6%,2.07743685,00:05:44 05/10/20,217
10,GO,1,1.2122292,8.8%,1.2122292,8.8%,1.2122292,00:05:50 05/10/20,217
11,EOS,1,1.44264707,-0.4%,3.11110351,0.4%,-1.56531699,00:06:25 05/10/20,218
12,SNT,9,10.31540131,5.3%,3.8075189,1.3%,2.23285022,00:06:27 05/10/20,218
13,XLM,2,1.22595199,-0.9%,4.54980359,1.3%,-1.86287979,00:06:29 05/10/20,218
14,ADA,2,1.88452638,-0.1%,2.35684685,0.4%,-0.87911963,00:06:32 05/10/20,218
15,TRX,6,19.83582384,4.0%,4.57289745,1.1%,-1.83621089,00:06:32 05/10/20,218
16,ETC,11,16.40546312,5.9%,1.76877137,0.5%,0.13750241,00:06:33 05/10/20,218
17,LTC,0,-2.2244903,-1.1%,3.36286864,0.4%,-1.76204858,00:06:38 05/10/20,218
18,XTZ,1,-5.33694426,-1.6%,26.38325611,2.2%,-8.24520063,00:06:42 05/10/20,218
19,XRP,2,0.33479858,-1.6%,11.72557169,0.9%,-1.14955219,00:06:46 05/10/20,218
20,XTZ,1,-6.72060506,-2.0%,5.1686463,0.4%,-1.3836608,00:08:42 05/10/20,220
21,XLM,3,1.57769945,-0.4%,1.62649416,0.5%,0.35174746,00:11:28 05/10/20,223
22,ETC,12,17.05676364,11.3%,18.06577262,5.4%,0.65130052,00:11:31 05/10/20,223
23,ZEC,2,2.5770776,0.9%,1.02309504,0.3%,1.00584638,00:13:17 05/10/20,225
24,SNT,10,11.05192245,5.9%,1.5688896,0.5%,0.73652114,00:13:26 05/10/20,225
25,XEM,1,0.87008759,1.1%,1.30562759,1.1%,0.87008759,00:15:21 05/10/20,227
26,EOS,1,-3.70184843,-1.8%,10.48048634,1.4%,-5.1444955000000006,00:15:24 05/10/20,227
27,ETC,12,11.00383306,6.2%,11.2656048,3.1%,-4.13429198,00:15:32 05/10/20,227
28,XRP,2,-2.48359716,-3.6%,12.45530417,0.9%,-0.86988685,00:15:45 05/10/20,227
29,ZEC,3,3.54980721,1.3%,1.56457277,0.5%,0.97272961,00:16:18 05/10/20,228
30,BAND,2,2.19965782,1.2%,1.22259878,0.6%,1.13200792,00:16:19 05/10/20,228
31,KMD,1,0.41490847,0.9%,1.09159303,0.9%,0.41490847,00:16:20 05/10/20,228
32,HIVE,1,0.49961979,1.6%,1.10204195,1.6%,0.49961979,00:16:21 05/10/20,228
33,ALGO,2,2.32165446,1.6%,1.6320166999999999,0.8%,0.81640622,00:16:21 05/10/20,228
34,MATIC,8,16.01632266,4.1%,8.2735546,1.8%,2.62582226,00:16:22 05/10/20,228
35,KAVA,1,4.64777125,2.7%,4.65058029,2.7%,4.64777125,00:16:24 05/10/20,228
36,EOS,2,-2.04455481,2.8%,34.53746742,4.6%,1.65729362,00:16:24 05/10/20,228
37,LINK,2,6.38027861,0.5%,21.12896128,0.6%,5.34345904,00:16:28 05/10/20,228
38,XLM,4,3.09521959,0.3%,2.46548396,0.7%,1.51752014,00:16:28 05/10/20,228
39,AION,2,1.72687023,1.9%,1.58044786,1.1%,0.64008102,00:16:28 05/10/20,228
40,ZIL,2,1.75963828,1.9%,1.53827487,1.1%,1.02347953,00:16:29 05/10/20,228
41,MBL,1,2.79157298,35.3%,2.79157298,35.3%,2.79157298,00:16:30 05/10/20,228
42,BTG,1,0.36384232,1.6%,1.15680786,1.6%,0.36384232,00:16:30 05/10/20,228
43,ADA,3,4.78778738,1.0%,6.15189062,1.1%,2.903261,00:16:31 05/10/20,228
44,TRX,7,19.24589921,2.6%,4.25612494,1.0%,-1.65638812,00:16:31 05/10/20,228
45,ONT,2,4.64672882,4.2%,9.83366779,3.7%,3.38539233,00:16:31 05/10/20,228
46,ETC,12,9.72528698,4.3%,6.783089,1.8%,-1.27854608,00:16:32 05/10/20,228
47,ATOM,1,0.19536109,1.0%,2.51466605,1.0%,0.19536109,00:16:32 05/10/20,228
48,LTC,1,1.72476644,-0.6%,10.14079312,1.2%,3.98038626,00:16:37 05/10/20,228
49,VET,2,21.5024118,6.6%,3.19112676,0.9%,3.13146684,00:16:38 05/10/20,228
50,XMR,4,0.28457685,-1.6%,1.66738745,0.3%,0.58945111,00:16:39 05/10/20,228
51,HBAR,2,0.93436384,1.8%,2.7288297000000004,1.3%,0.03157774,00:16:40 05/10/20,228
52,BNB,1,-2.85854103,0.3%,18.65318151,1.1%,2.37852015,00:16:40 05/10/20,228
53,XTZ,2,-3.70329438,-2.4%,9.77754586,0.8%,-0.65275052,00:16:41 05/10/20,228
54,BCH,1,3.42675879,0.8%,18.44118599,0.8%,3.42675879,00:16:42 05/10/20,228
55,XRP,2,-4.30462512,-5.3%,22.51879298,1.7%,-1.82102796,00:16:44 05/10/20,228
56,DATA,1,0.01072282,-1.0%,2.40851693,1.5%,-0.73137849,00:16:45 05/10/20,228
57,ETH,1,-0.11157915,-0.9%,59.16176835,1.2%,-12.04739181,00:16:49 05/10/20,228
58,NEO,0,-0.77254109,-0.4%,4.35540105,0.4%,-0.77254109,00:16:49 05/10/20,228
59,DASH,3,2.62960421,1.2%,1.57904334,0.5%,0.6794773000000001,00:16:50 05/10/20,228
60,ZEC,4,5.19046439,2.6%,4.07632782,1.3%,1.64065718,00:18:18 05/10/20,230
61,BAND,3,5.17066212,2.7%,3.02998454,1.5%,2.9710042999999997,00:18:19 05/10/20,230
62,MCO,5,3.99334189,6.0%,1.78200832,1.5%,0.59223372,00:18:20 05/10/20,230
63,QTUM,2,2.20003236,1.8%,2.43982093,1.3%,1.51413333,00:18:20 05/10/20,230
64,KMD,2,1.09606107,2.3%,1.53409586,1.3%,0.6811526,00:18:21 05/10/20,230
65,TOMO,2,1.46003957,2.7%,2.44666255,1.5%,0.49822689,00:18:22 05/10/20,230
66,HIVE,2,2.7656941,5.0%,2.41554021,3.4%,2.26607431,00:18:22 05/10/20,230
67,ALGO,3,2.78959864,2.2%,1.21676996,0.6%,0.46794418,00:18:22 05/10/20,230
68,ENJ,2,2.79079981,1.3%,2.27483289,0.7%,1.54348009,00:18:23 05/10/20,230
