,Coin,Pings,Net Vol BTC,Net Vol %,Recent Total Vol BTC,Recent Vol %,Recent Net Vol,Datetime,id
21,THETA,6,5.31463557,2.3%,2.00098982,0.4%,1.03412282,00:16:46 06/04/20,191
22,ONT,2,2.33208829,0.3%,1.10272194,0.4%,1.10272194,00:18:37 06/04/20,193
23,ADA,1,-15.77168036,-0.6%,11.74019176,0.4%,7.39797278,00:19:28 06/04/20,194
24,XLM,4,13.61130946,1.8%,2.95062853,0.3%,2.19194001,00:19:40 06/04/20,194
25,BLZ,4,3.39914634,6.0%,0.98298741,1.1%,0.84204757,00:21:36 06/04/20,196
26,DASH,1,0.77373986,0.3%,0.77466472,0.3%,0.77373986,00:21:42 06/04/20,196
27,QKC,3,4.692548599999999,2.4%,2.57409092,1.2%,2.56016828,00:24:31 06/04/20,199
28,BLZ,6,5.78815357,8.7%,0.88595722,0.9%,0.76460566,00:24:35 06/04/20,199
29,BLZ,7,6.73087456,9.7%,0.99750099,1.0%,0.94272099,00:26:34 06/04/20,201
30,RVN,1,4.13880129,3.0%,5.82906457,3.0%,4.13880129,00:26:45 06/04/20,201
31,XMR,1,1.82253868,0.4%,1.86353146,0.4%,1.82253868,00:28:32 06/04/20,203
32,XLM,5,14.73346673,2.5%,10.10147291,1.0%,3.38305921,00:28:38 06/04/20,203
33,QKC,4,6.36438112,3.2%,1.6915200000000001,0.8%,1.67183252,00:29:29 06/04/20,204
34,COS,1,0.71181096,0.7%,0.71181096,0.7%,0.71181096,00:29:31 06/04/20,204
35,XMR,2,2.65218699,0.8%,1.63446585,0.4%,0.82964831,00:29:32 06/04/20,204
36,QKC,6,22.26890264,11.0%,11.24591354,5.1%,10.270083900000001,00:31:29 06/04/20,206
37,STORM,9,44.69710042,5.2%,3.21350148,0.3%,3.21350148,00:33:29 06/04/20,208
38,QKC,8,36.1616044,17.3%,4.06310386,1.7%,3.33094718,00:33:32 06/04/20,208
39,STORM,10,49.30384827,5.6%,4.62208793,0.5%,4.60674785,00:34:28 06/04/20,209
40,QKC,9,43.09303384,20.1%,6.98847084,2.8%,6.93142944,00:34:31 06/04/20,209
41,ATOM,5,4.56896638,2.5%,1.54990236,0.6%,1.36432902,00:34:48 06/04/20,209
42,IOTA,6,4.38462402,3.8%,1.82733797,0.9%,0.76659297,00:34:48 06/04/20,209
43,AST,14,28.72638407,12.6%,2.05856292,0.6%,0.92804266,00:36:17 06/04/20,211
44,CTXC,2,3.19682334,1.5%,3.7812495000000004,0.7%,1.01161208,00:36:29 06/04/20,211
45,QKC,11,48.06064607,22.8%,2.02837987,0.8%,0.14091561,00:36:30 06/04/20,211
46,ATOM,6,5.11674409,3.2%,1.86341813,0.7%,0.54777771,00:38:48 06/04/20,213
47,STORM,11,52.96473059,6.0%,3.8074809000000003,0.4%,3.66088232,00:39:27 06/04/20,214
48,SC,20,32.70039549,29.4%,2.5243594,1.4%,2.52378428,00:39:48 06/04/20,214
49,QKC,14,55.92413169,26.2%,1.2032251,0.4%,0.607697,00:44:30 06/04/20,219
50,CHZ,3,2.30202996,1.3%,1.38255104,0.3%,0.80483604,00:44:38 06/04/20,219
51,STORM,12,54.62636609,6.3%,3.2482317000000003,0.3%,1.6616355,00:46:27 06/04/20,221
52,BNB,1,-155.02047978,-7.4%,15.107951500000002,0.5%,14.65284644,00:48:25 06/04/20,223
53,QKC,15,59.11454485,27.4%,3.45382876,1.2%,3.19041316,00:48:29 06/04/20,223
54,DASH,2,1.5381715,0.6%,0.76443164,0.3%,0.76443164,00:48:39 06/04/20,223
55,QKC,16,60.05869975,27.8%,1.15301502,0.4%,0.9441549,00:49:29 06/04/20,224
56,QKC,17,61.01696479,28.3%,1.31417672,0.5%,0.95826504,00:51:29 06/04/20,226
57,ENJ,6,13.20913752,5.8%,2.14649438,0.7%,2.01498602,00:51:33 06/04/20,226
58,QKC,19,67.50927057,30.6%,3.52599464,1.2%,3.50681384,00:53:31 06/04/20,228
59,QKC,20,72.09974676,32.2%,4.59373269,1.6%,4.59047619,00:54:30 06/04/20,229
60,NEO,5,18.94279417,3.0%,2.0128362,0.3%,2.01250236,00:56:20 06/04/20,231
61,STORM,12,50.80615801,5.8%,5.67537362,0.6%,-3.82020808,00:56:27 06/04/20,231
62,STORM,12,47.29695475,5.2%,5.59633834,0.5%,-3.50920326,00:58:29 06/04/20,233
63,QKC,22,82.02058259,33.9%,8.27992199,2.7%,8.11985615,00:58:31 06/04/20,233
64,KNC,1,0.94189308,0.9%,0.94189308,0.9%,0.94189308,00:58:40 06/04/20,233
65,IOTA,8,8.04979763,5.5%,2.6505976,1.2%,2.6468543999999996,00:58:49 06/04/20,233
66,QKC,23,84.28874248,34.7%,2.40183615,0.8%,2.26815989,00:59:32 06/04/20,234
67,QKC,25,97.46090972,38.9%,5.75321237,1.8%,5.63561531,01:01:31 06/04/20,236
68,TRX,5,6.16418491,1.4%,1.4047441,0.4%,1.3838351,01:01:44 06/04/20,236
69,LTC,7,15.35138224,2.0%,2.81320609,0.4%,-0.95601241,01:03:27 06/04/20,238
70,QKC,27,100.22724685,40.0%,2.40831767,0.7%,1.73492687,01:04:31 06/04/20,239
71,IOST,2,5.43644504,3.2%,2.68862516,1.5%,2.68769228,01:06:25 06/04/20,241
72,QKC,29,106.00044791,41.6%,2.64786881,0.8%,2.64786881,01:06:32 06/04/20,241
73,KNC,2,1.8144417,1.7%,0.87370862,0.8%,0.87254862,01:06:42 06/04/20,241
74,ENJ,8,15.64075528,7.0%,4.59124455,1.4%,1.87858011,01:08:35 06/04/20,243
75,STORM,14,52.73554512,6.2%,3.54331391,0.3%,2.34313187,01:10:28 06/04/20,245
76,QKC,32,111.56924209999998,43.4%,2.07591714,0.6%,2.06318838,01:11:32 06/04/20,246
77,QKC,34,116.2820863,44.8%,1.66277514,0.5%,1.56610494,01:13:30 06/04/20,248
78,TRX,8,13.04203549,3.5%,1.88904963,0.6%,1.85044793,01:13:41 06/04/20,248
79,SC,24,39.44731617,34.1%,1.0288533000000002,0.5%,1.0288533000000002,01:13:48 06/04/20,248
80,QKC,36,121.12378103,46.1%,2.17547791,0.6%,2.07695179,01:15:31 06/04/20,250
81,SC,25,41.75699858,35.4%,2.64940059,1.4%,2.30968241,01:15:49 06/04/20,250
82,QKC,37,122.65788073,46.8%,2.45255306,0.7%,1.5340996999999998,01:16:31 06/04/20,251
83,STORM,15,58.64000314,7.3%,11.81419402,1.1%,5.90445802,01:20:27 06/04/20,255
84,QKC,40,138.68231695,51.2%,5.48971914,1.4%,5.08126302,01:20:30 06/04/20,255
85,MATIC,7,20.14983454,2.5%,3.30501164,0.4%,0.0360145,01:20:38 06/04/20,255
86,QKC,41,148.24285911,53.6%,9.57826704,2.5%,9.56054216,01:21:31 06/04/20,256
87,BLZ,7,5.78914624,5.5%,4.46636472,4.2%,-0.94172832,01:21:35 06/04/20,256
88,ADA,3,21.15944301,2.4%,75.09189486,2.3%,22.47948292,01:23:29 06/04/20,258
89,QKC,43,168.33522685,58.7%,12.7542129,3.1%,12.6111621,01:23:30 06/04/20,258
90,TRX,9,15.39203383,4.2%,2.36309634,0.7%,2.34999834,01:23:41 06/04/20,258
91,SC,26,42.865534600000004,36.0%,1.21333274,0.6%,1.10853602,01:23:47 06/04/20,258
92,ADA,4,16.18359118,2.0%,18.23567344,0.6%,4.94736548,01:25:30 06/04/20,260
93,QKC,44,168.13766355,58.9%,6.17294205,1.5%,-2.31075657,01:25:30 06/04/20,260
94,YOYO,1,0.81860963,4.7%,1.00461677,4.7%,0.81860963,01:25:38 06/04/20,260
95,TRX,11,23.21026317,6.5%,6.79470878,2.0%,6.6552337,01:25:41 06/04/20,260
96,NANO,2,3.04656291,5.0%,1.08397125,1.6%,1.08397125,01:26:15 06/04/20,261
97,REN,1,0.69211919,-2.1%,0.78195797,0.9%,0.77967547,01:26:30 06/04/20,261
98,STORM,15,54.17959762,6.0%,5.59760561,0.5%,-2.11786959,01:26:30 06/04/20,261
99,ADA,5,19.90811182,2.6%,22.9145842,0.7%,3.72452064,01:26:32 06/04/20,261
100,QKC,45,172.68613481,59.9%,4.62828286,1.1%,4.54847126,01:26:33 06/04/20,261
101,XLM,7,17.44098705,3.3%,8.45635082,0.8%,1.29577034,01:26:42 06/04/20,261
102,IOTA,9,9.32411046,5.5%,2.4680658,1.1%,-0.59127098,01:26:49 06/04/20,261
103,ALGO,1,0.77886303,0.6%,0.77886303,0.6%,0.77886303,01:28:21 06/04/20,263
104,QKC,47,185.33393004,62.9%,9.38180861,2.1%,9.21186161,01:28:31 06/04/20,263
105,XLM,8,19.49328594,3.8%,5.60476063,0.5%,2.05229889,01:28:41 06/04/20,263
106,LTC,7,13.48985902,1.3%,5.80218896,0.8%,-1.86152322,01:30:27 06/04/20,265
107,QKC,49,190.61910199,67.4%,3.1450454,0.7%,2.45303692,01:30:31 06/04/20,265
108,XLM,9,23.06507192,4.3%,4.43074512,0.4%,3.57178598,01:30:41 06/04/20,265
109,XLM,10,28.44698268,4.9%,6.54570314,0.6%,5.38191076,01:31:42 06/04/20,266
110,ADA,6,18.28487711,2.0%,15.7196053,0.5%,-6.43092692,01:33:30 06/04/20,268
111,QKC,52,206.7316524,72.1%,4.54004615,0.9%,4.53399551,01:35:29 06/04/20,270
112,ENJ,9,16.64208104,7.2%,3.05878587,0.9%,1.61970939,01:35:34 06/04/20,270
113,XLM,10,21.60761033,4.1%,8.46818367,0.8%,-6.83937235,01:35:40 06/04/20,270
114,TRX,13,25.23758524,8.4%,5.41897139,1.5%,0.67843979,01:35:41 06/04/20,270
115,SNT,2,1.94196317,4.9%,1.14132953,2.2%,0.85629955,01:35:53 06/04/20,270
116,BNB,2,-146.32082461,-7.0%,13.09725117,0.4%,8.69965517,01:36:27 06/04/20,271
117,ADA,6,16.53733203,1.6%,13.16564644,0.4%,-1.74754508,01:36:30 06/04/20,271
118,QKC,53,216.69834291,74.2%,9.96791043,2.0%,9.96669051,01:36:31 06/04/20,271
119,ENJ,10,17.31162106,8.6%,4.80148516,1.4%,0.66954002,01:36:35 06/04/20,271
120,SNT,3,3.36816532,8.1%,1.65453179,3.1%,1.42620215,01:36:51 06/04/20,271
121,QKC,55,228.96551669,76.8%,5.78323653,1.1%,4.49772927,01:38:30 06/04/20,273
122,SC,28,46.68672592,38.1%,1.37370123,0.7%,0.92686111,01:38:46 06/04/20,273
123,LTC,8,16.84737578,1.7%,3.35996426,0.4%,3.35751676,01:40:28 06/04/20,275
124,QKC,57,234.91498838,79.8%,8.03796943,1.5%,0.07440659,01:40:31 06/04/20,275
125,THETA,7,6.44654705,2.6%,1.9107863,0.3%,1.13191148,01:40:47 06/04/20,275
126,QKC,58,235.81011645,80.1%,1.68072061,0.3%,0.89512807,01:41:29 06/04/20,276
127,TRX,14,26.39120943,8.7%,1.15392509,0.3%,1.15362419,01:41:40 06/04/20,276
128,THETA,8,7.25916526,3.0%,1.84700947,0.3%,0.81261821,01:41:45 06/04/20,276
129,QKC,60,250.36646383,82.8%,8.97727396,1.7%,8.95525744,01:43:29 06/04/20,278
130,THETA,10,9.42952127,3.7%,1.78321971,0.3%,0.37840405,01:43:45 06/04/20,278
131,TRX,14,23.50545685,7.3%,5.03702142,1.4%,-2.88575258,01:45:41 06/04/20,280
132,ADA,6,9.02857814,1.1%,17.68286087,0.5%,-7.50875389,01:46:28 06/04/20,281
133,QKC,62,275.86616468,87.5%,22.24912193,4.0%,21.65342339,01:46:29 06/04/20,281
134,DCR,7,9.13006051,4.7%,2.27254666,1.0%,2.05058622,01:46:38 06/04/20,281
135,QKC,64,291.31004158,92.2%,14.37438665,2.4%,4.02567143,01:48:29 06/04/20,283
136,LTC,9,20.2238836,2.2%,4.15066138,0.5%,3.37650782,01:50:26 06/04/20,285
137,STORM,15,48.27983531,5.2%,8.30192019,0.8%,-5.89976231,01:50:27 06/04/20,285
138,QKC,65,286.42023182,91.1%,10.17772254,1.7%,-7.99292904,01:50:30 06/04/20,285
139,XVG,2,-1.43369402,-1.6%,1.1131326000000001,0.4%,1.1131326,01:51:19 06/04/20,286
140,QKC,66,292.56672456,91.2%,5.99173192,1.0%,-0.55098756,01:53:31 06/04/20,288
141,ZEC,5,0.5262391,-5.7%,1.39042842,0.4%,1.03594992,01:53:36 06/04/20,288
142,ALGO,2,1.52350352,1.2%,0.74499189,0.6%,0.74464049,01:56:21 06/04/20,291
143,QKC,67,294.14129183,91.7%,3.35017047,0.5%,1.57456727,01:56:31 06/04/20,291
144,DCR,8,10.42571071,5.5%,1.82921266,0.8%,1.2956502,01:56:40 06/04/20,291
145,KAVA,3,2.52058145,1.4%,1.03928466,0.3%,0.43230584,02:00:54 06/04/20,295
146,ADA,7,43.95311796,2.4%,44.55189738,1.2%,34.92453982,02:02:30 06/04/20,297
147,ADA,7,40.17775184,1.7%,25.51321432,0.7%,-3.77536612,02:03:30 06/04/20,298
148,QKC,68,297.50793843,91.5%,5.45938245,0.8%,5.45496177,02:03:31 06/04/20,298
149,BCH,4,7.59341217,0.8%,3.50433419,0.4%,3.22515961,02:03:38 06/04/20,298
150,DCR,10,11.70308185,6.5%,1.08669352,0.5%,0.39152322,02:03:41 06/04/20,298
151,WAVES,1,0.83568467,1.8%,1.06275669,1.8%,0.83568467,02:05:21 06/04/20,300
152,REP,1,0.48184245,1.6%,1.32626879,1.6%,0.48184245,02:07:16 06/04/20,302
153,SC,29,48.23588332,38.8%,1.5491574,0.7%,1.5491574,02:07:48 06/04/20,302
154,KAVA,4,3.81733189,1.9%,1.48644338,0.5%,1.29675044,02:07:53 06/04/20,302
155,BEAM,1,1.09432086,1.1%,1.3855908000000001,1.1%,1.09432086,02:08:31 06/04/20,303
156,ETH,8,47.50408246,2.4%,23.49665033,0.5%,16.34056813,02:08:40 06/04/20,303
157,QKC,70,300.72493437,92.6%,2.95774509,0.4%,0.43700983,02:10:30 06/04/20,305
158,MATIC,8,23.23802817,3.4%,7.27420765,0.8%,3.08819363,02:10:41 06/04/20,305
159,TRX,16,31.74384313,9.6%,2.41324555,0.6%,2.27071065,02:10:44 06/04/20,305
160,STORM,16,40.78274304,4.3%,5.81040396,0.5%,2.37776338,02:12:27 06/04/20,307
161,ADA,7,38.15895462,1.3%,14.46206796,0.4%,-2.01879722,02:12:29 06/04/20,307
162,QKC,71,305.75750171,93.4%,5.14273714,0.8%,5.03256734,02:12:30 06/04/20,307
163,QKC,72,309.40180995,93.9%,3.64560824,0.5%,3.64430824,02:13:31 06/04/20,308
164,EOS,3,5.24242676,1.2%,2.23262301,0.4%,1.91653677,02:15:40 06/04/20,310
165,ELF,3,2.23344078,3.1%,1.74288682,2.0%,-0.15491052,02:17:17 06/04/20,312
166,QKC,73,312.49031872,94.0%,3.36613078,0.5%,-0.59261752,02:17:30 06/04/20,312
167,EOS,4,5.92190994,2.1%,4.90004354,0.9%,0.67948318,02:17:39 06/04/20,312
168,BCH,6,11.80358478,1.4%,3.90080149,0.5%,-0.46496651,02:20:38 06/04/20,315
169,BCH,8,16.07382449,2.8%,7.75271469,1.0%,1.99840907,02:22:36 06/04/20,317
170,XRP,8,11.97787098,1.5%,3.31587648,0.4%,1.45916892,02:22:50 06/04/20,317
171,SNT,5,6.6877463000000015,15.9%,0.8319059999999999,1.3%,0.63470826,02:22:52 06/04/20,317
172,EOS,4,5.59146821,1.7%,2.55443977,0.5%,-0.33044173,02:23:39 06/04/20,318
173,STORM,17,46.32456637,5.3%,10.87880869,1.0%,5.54182333,02:27:27 06/04/20,322
174,QKC,74,316.90895995,94.6%,4.49614907,0.6%,4.41864123,02:27:29 06/04/20,322
175,BCH,10,18.96584932,4.5%,9.68310143,1.2%,1.30408837,02:27:35 06/04/20,322
176,ONT,3,2.80212141,2.2%,5.28694428,1.9%,0.47003312,02:27:35 06/04/20,322
177,QKC,74,315.83463113,94.2%,2.61809214,0.4%,-1.07432882,02:28:28 06/04/20,323
178,GAS,6,4.26174823,4.6%,0.77065182,0.4%,0.77065182,02:28:33 06/04/20,323
179,BCH,10,18.39362271,4.1%,3.02742493,0.4%,-0.57222661,02:28:34 06/04/20,323
180,AMB,5,5.37814799,4.0%,1.19033787,0.8%,0.73936707,02:28:43 06/04/20,323
181,SC,31,57.05712485,44.2%,10.76139527,5.0%,7.97774533,02:28:45 06/04/20,323
182,BTG,1,0.3245774,4.4%,1.18057834,4.4%,0.3245774,02:30:19 06/04/20,325
183,LTC,12,28.09925157,3.8%,3.55115759,0.4%,-0.35380919,02:30:28 06/04/20,325
184,QKC,74,315.54102181,93.9%,2.32465756,0.3%,-0.29360932,02:30:31 06/04/20,325
185,BCH,10,6.87185692,1.9%,5.28770771,0.6%,-2.29471491,02:30:37 06/04/20,325
186,ETC,4,2.96983724,1.8%,0.90336494,0.4%,0.7695795,02:30:47 06/04/20,325
187,BCH,11,8.41772671,1.8%,2.90436951,0.3%,1.80105739,02:32:36 06/04/20,327
188,XLM,10,19.21560406,3.4%,7.33007683,0.6%,-2.39200627,02:32:39 06/04/20,327
189,ETC,6,5.74650134,3.3%,2.21395656,1.0%,2.21395656,02:32:44 06/04/20,327
190,SC,34,62.34850453,47.2%,1.08154538,0.5%,1.06530878,02:32:46 06/04/20,327
191,ENJ,11,19.72670598,9.1%,1.96660893,0.5%,-0.06667779,02:33:34 06/04/20,328
192,BCH,11,7.51821308,1.5%,2.66470987,0.3%,-0.89951363,02:33:35 06/04/20,328
193,ENJ,12,21.43442526,9.6%,1.90540252,0.5%,1.70771928,02:35:36 06/04/20,330
194,ZEC,6,1.6948843999999996,-4.5%,4.35758708,1.2%,1.1686453,02:37:34 06/04/20,332
195,REP,2,0.56232426,3.7%,2.01073487,2.2%,0.08048181,02:38:17 06/04/20,333
196,REP,3,0.9657098,5.0%,1.1832505,1.3%,0.40338554,02:40:18 06/04/20,335
197,SC,36,76.87781152,54.4%,15.40974658,6.4%,12.550547900000002,02:42:47 06/04/20,337
198,AMB,6,6.66410857,4.9%,1.36907654,0.9%,1.28596058,02:43:45 06/04/20,338
199,SC,37,77.05126848,56.2%,4.45810128,1.7%,0.17345696,02:43:48 06/04/20,338
200,ATOM,9,11.81105739,5.9%,4.12955663,1.4%,3.48813485,02:43:48 06/04/20,338
201,TNB,2,4.20067693,6.5%,3.147422,4.8%,3.147422,02:43:48 06/04/20,338
202,REP,4,1.11821618,6.5%,1.5445189,1.5%,0.15250638,02:45:17 06/04/20,340
203,AMB,7,7.6346067,5.5%,1.01968417,0.6%,0.97049813,02:45:45 06/04/20,340
204,RVN,2,4.94759779,3.2%,2.93461073,1.4%,-0.27129289,02:45:46 06/04/20,340
205,ADA,7,-18.07470046,-1.3%,37.46174364,1.0%,-18.46899418,02:47:28 06/04/20,342
206,REP,5,1.63750707,7.5%,0.99947483,1.0%,0.51929089,02:50:17 06/04/20,345
207,BTG,2,1.21949569,7.6%,0.95131723,3.2%,0.89491829,02:50:19 06/04/20,345
208,CTSI,3,3.85631818,5.8%,0.94110095,1.1%,0.93282595,02:52:26 06/04/20,347
209,ADA,7,-43.19470468,-2.1%,31.67480668,0.8%,-25.12000422,02:55:29 06/04/20,350
210,BCH,12,10.07975127,1.9%,3.44778535,0.4%,2.56153819,03:00:37 06/04/20,355
211,BAND,5,4.44028027,1.9%,2.54257494,0.5%,1.79859432,03:02:26 06/04/20,357
212,LSK,1,1.17597102,3.3%,1.17622822,3.3%,1.17597102,03:02:41 06/04/20,357
213,RLC,1,1.00285151,0.9%,1.02257711,0.9%,1.00285151,03:02:44 06/04/20,357
214,XVG,3,-0.44706104,-1.2%,1.01359698,0.4%,0.98663298,03:04:19 06/04/20,359
215,WAVES,2,1.52254307,3.4%,0.98812722,1.6%,0.6868584,03:04:22 06/04/20,359
216,DOGE,3,6.32963727,29.1%,1.29158145,4.9%,1.29158145,03:04:26 06/04/20,359
217,BAND,6,5.5784552000000005,2.6%,3.28990219,0.7%,1.13817493,03:04:26 06/04/20,359
218,KNC,3,2.78421207,2.6%,1.07089737,0.9%,0.96977037,03:04:39 06/04/20,359
219,ETH,9,31.75432733,1.4%,19.07899803,0.3%,-14.06296977,03:04:41 06/04/20,359
220,HC,1,0.48430676,5.6%,1.21633168,5.6%,0.48430676,03:05:16 06/04/20,360
221,ATOM,10,21.28539463,10.4%,13.53264116,4.5%,9.47433724,03:05:47 06/04/20,360
222,BAND,8,6.44651249,3.5%,2.80668272,0.6%,0.56154418,03:07:27 06/04/20,362
223,ATOM,12,26.09044021,17.6%,3.72307706,1.1%,0.07109798,03:07:48 06/04/20,362
224,EOS,6,8.11729706,2.6%,2.26766009,0.4%,1.44719701,03:09:42 06/04/20,364
225,ATOM,12,19.91044179,14.5%,3.19809806,0.9%,-1.21848596,03:09:50 06/04/20,364
226,COTI,1,1.30439895,2.1%,1.54398131,2.1%,1.30439895,03:10:49 06/04/20,365
227,XTZ,10,22.70994934,4.2%,3.0750945,0.3%,1.79084412,03:10:52 06/04/20,365
228,ERD,3,1.99690611,-2.2%,1.6372692,0.5%,1.6372692,03:12:34 06/04/20,367
229,EOS,7,9.20636104,2.9%,1.92824008,0.3%,1.08906398,03:15:38 06/04/20,370
230,LSK,2,2.57110041,7.1%,1.40231551,3.8%,1.39512939,03:15:41 06/04/20,370
231,SC,38,82.03285788,58.1%,5.2484106,1.9%,4.9815894,03:17:46 06/04/20,372
232,ATOM,14,19.7741623,16.9%,6.68445116,1.9%,0.13301038,03:17:46 06/04/20,372
233,XVG,5,10.44247738,3.7%,6.95607014,2.7%,5.39655468,03:19:20 06/04/20,374
234,EOS,7,7.04112482,1.6%,1.80502142,0.3%,-0.34073346,03:19:42 06/04/20,374
235,ATOM,15,19.30926796,17.4%,2.48839855,0.7%,-1.01390619,03:19:50 06/04/20,374
236,AMB,8,8.36663476,6.0%,0.73202806,0.4%,0.73202806,03:20:44 06/04/20,375
237,PHB,3,3.19682985,4.0%,1.00166006,1.2%,1.00166006,03:22:18 06/04/20,377
238,BQX,3,2.12612703,5.2%,1.11743376,1.4%,0.30200518,03:22:32 06/04/20,377
239,ATOM,15,18.56052375,16.3%,4.14115057,1.1%,-0.74874421,03:22:46 06/04/20,377
240,BAT,4,3.70335059,2.0%,1.54218798,0.7%,1.38263266,03:24:25 06/04/20,379
241,ATOM,15,17.45555646,15.1%,4.72172989,1.2%,-1.10496729,03:24:49 06/04/20,379
242,XTZ,11,21.57880891,3.9%,6.38360663,0.7%,-3.76944177,03:24:53 06/04/20,379
243,ATOM,15,17.06849579,14.5%,2.44957927,0.6%,-0.38706067,03:25:47 06/04/20,380
244,BAT,5,4.04909636,3.0%,2.06925913,1.0%,0.34574577,03:27:27 06/04/20,382
245,ONT,4,0.93479019,0.7%,1.00165768,0.3%,1.00165768,03:29:40 06/04/20,384
246,ETH,9,26.21051862,1.1%,20.75097289,0.4%,-5.54380871,03:29:43 06/04/20,384
247,NULS,2,1.52380864,5.3%,0.88195448,2.0%,0.7784869000000001,03:30:26 06/04/20,385
248,EOS,9,9.62721982,2.2%,1.85394095,0.3%,1.63052975,03:30:40 06/04/20,385
249,DCR,15,13.86078388,8.4%,2.13367597,0.8%,-0.72861967,03:30:40 06/04/20,385
250,OAX,2,3.15600859,11.1%,1.01838816,3.0%,0.72040404,03:32:25 06/04/20,387
251,ATOM,17,18.09949182,15.2%,1.61529831,0.4%,0.06051891,03:32:46 06/04/20,387
252,XVG,6,12.14283836,4.3%,1.70059098,0.6%,1.70036098,03:35:19 06/04/20,390
253,REP,6,2.07612927,8.5%,1.1586832,1.0%,0.43862219999999996,03:37:17 06/04/20,392
254,RVN,4,8.07287212,4.9%,0.91854982,0.4%,0.9178493000000001,03:37:46 06/04/20,392
255,BAT,7,10.03278958,7.7%,1.52446657,0.7%,0.75788391,03:39:27 06/04/20,394
256,XRP,11,24.80538699,3.3%,8.85858381,0.9%,7.96349863,03:39:50 06/04/20,394
257,BAT,8,11.45708341,8.6%,2.05130083,0.9%,1.42429383,03:41:25 06/04/20,396
258,BAT,9,16.710934400000006,11.9%,7.52725869,3.3%,5.25385099,03:42:27 06/04/20,397
259,FUEL,1,1.0859244,2.7%,1.0859244,2.7%,1.0859244,03:42:32 06/04/20,397
260,HOT,5,5.52504906,31.1%,1.26589197,5.2%,1.26589197,03:42:36 06/04/20,397
261,BAT,11,16.22731354,11.9%,4.90109574,2.0%,0.10021654,03:46:25 06/04/20,401
262,REP,6,1.28896608,6.2%,2.80782697,2.3%,-0.78716319,03:47:17 06/04/20,402
263,BAT,12,18.19619249,13.4%,3.58366571,1.4%,1.96887895,03:47:25 06/04/20,402
264,EOS,10,11.41616206,2.8%,3.59043924,0.6%,1.78894224,03:47:38 06/04/20,402
265,XRP,11,21.90610301,2.7%,5.47599132,0.6%,-2.89928398,03:47:49 06/04/20,402
266,QTUM,2,1.53545443,1.3%,0.84883327,0.6%,0.55369773,03:47:50 06/04/20,402
267,EOS,11,13.66544116,3.3%,2.64413316,0.4%,2.2492791000000003,03:49:39 06/04/20,404
268,BNB,4,-126.7916361,-6.3%,10.880920300000001,0.3%,9.69578296,03:51:25 06/04/20,406
269,FUEL,2,2.86204481,6.9%,1.77612041,4.2%,1.77612041,03:52:31 06/04/20,407
270,SNGLS,3,19.25007112,23.5%,17.82329453,20.9%,17.30873191,03:59:22 06/04/20,414
271,DOGE,4,8.39979423,36.2%,2.07015696,7.1%,2.07015696,03:59:24 06/04/20,414
272,ATOM,17,17.67766958,14.3%,2.00973431,0.5%,-0.18200311,03:59:45 06/04/20,414
273,DREP,2,2.67824583,1.0%,1.82823225,0.6%,1.82823225,04:01:37 06/04/20,416
