,Coin,Pings,Net Vol BTC,Net Vol %,Recent Total Vol BTC,Recent Vol %,Recent Net Vol,Datetime,id
0,HIVE,12,10.22492023,49.6%,2.29098665,1.7%,0.52673699,23:59:42 05/17/20,1434
1,WABI,2,0.69724929,5.0%,2.35275098,3.5%,0.20388512,23:59:44 05/17/20,1434
2,ARN,10,11.3145195,12.8%,0.96727077,0.5%,0.96727077,23:59:52 05/17/20,1434
3,ZEC,47,37.67968595,17.7%,4.33382076,0.8%,2.1903957000000003,00:01:25 05/18/20,1436
4,ADA,18,21.17742499,6.6%,1.99882357,0.4%,0.39598059,00:01:43 05/18/20,1436
5,ONT,4,-7.35221372,-14.6%,1.03319223,0.7%,0.69912827,00:02:28 05/18/20,1437
6,XLM,15,17.51321135,3.2%,3.11518131,0.8%,-1.25406379,00:02:32 05/18/20,1437
7,EOS,12,6.60790051,-1.5%,3.44439803,0.3%,-1.39767185,00:02:58 05/18/20,1437
8,HIVE,13,10.84220533,50.4%,1.1347669,0.8%,0.6172850999999999,00:04:43 05/18/20,1439
9,ZEC,48,38.37792714,18.0%,1.61083239,0.3%,0.69824119,00:05:26 05/18/20,1440
10,ZEC,49,36.87468996,17.6%,3.7561483,0.7%,-1.84135142,00:07:25 05/18/20,1442
11,ZEC,51,40.04522234,18.3%,2.09487836,0.4%,1.60602422,00:09:28 05/18/20,1444
12,EOS,12,5.77789853,-1.8%,3.69252478,0.3%,-0.83000198,00:09:57 05/18/20,1444
13,COTI,1,-1.42654974,-7.3%,3.79169822,4.3%,-1.8710531000000004,00:14:38 05/18/20,1449
14,KNC,3,2.74038658,2.0%,1.75230121,1.1%,-0.21091397,00:16:45 05/18/20,1451
15,REN,16,21.17829999,15.7%,1.07504268,0.5%,1.03419788,00:17:54 05/18/20,1452
16,ARN,11,12.22703698,13.2%,0.91434972,0.4%,0.91251748,00:17:58 05/18/20,1452
17,INS,32,59.18051788,29.1%,0.8647746999999999,0.4%,0.84896026,00:19:22 05/18/20,1454
18,ZRX,14,41.54700147,5.3%,10.193736900000001,0.8%,4.26472514,00:19:24 05/18/20,1454
19,ZEC,53,39.79967926,17.9%,8.67530757,1.6%,-1.63227277,00:19:25 05/18/20,1454
20,CTSI,33,27.15477763,39.4%,1.8741254,0.8%,-0.29046026,00:19:33 05/18/20,1454
