,Coin,Pings,Net Vol BTC,Net Vol %,Recent Total Vol BTC,Recent Vol %,Recent Net Vol,Datetime,id
0,ONE,2,2.08133003,0.3%,0.85029531,0.6%,0.85009509,00:00:18 06/17/20,79
1,RVN,4,8.567972300000001,1.7%,2.71294692,0.4%,0.93710964,00:00:20 06/17/20,79
2,ADA,1,7.38020075,1.0%,8.40675673,1.0%,7.38020075,00:00:27 06/17/20,79
3,ZRX,1,1.51044827,0.9%,1.51044827,0.9%,1.51044827,00:00:52 06/17/20,79
4,KNC,5,5.18314618,0.9%,7.46958813,1.0%,-3.22613859,00:02:52 06/17/20,81
5,KNC,6,5.271971700000001,1.3%,2.57046212,0.3%,0.08882552,00:04:52 06/17/20,83
6,STORJ,3,1.94263154,2.8%,1.78590048,1.3%,0.600128,00:05:30 06/17/20,84
7,STMX,1,7.55548632,19.5%,7.56247944,19.5%,7.55548632,00:09:42 06/17/20,88
8,RVN,8,16.69760445,3.9%,3.24618874,0.5%,1.31173694,00:10:19 06/17/20,89
9,STORJ,4,2.68080884,4.0%,1.65728348,1.2%,0.7381773,00:10:30 06/17/20,89
10,GRS,1,0.64321342,0.7%,1.1053209,0.7%,0.64321342,00:12:24 06/17/20,91
11,GRS,2,1.63709364,1.6%,1.34779616,0.9%,0.99388022,00:14:24 06/17/20,93
12,STMX,2,13.16174544,30.9%,5.60625912,11.4%,5.60625912,00:15:40 06/17/20,94
13,CTSI,1,0.73704303,0.5%,0.73704303,0.5%,0.73704303,00:15:49 06/17/20,94
14,ONT,1,1.40081781,1.0%,1.64310573,1.0%,1.40081781,00:17:20 06/17/20,96
15,RVN,11,27.70636642,6.2%,2.28342109,0.3%,1.38402347,00:22:19 06/17/20,101
16,ONT,2,1.83196268,1.6%,1.22195791,0.7%,0.43114487,00:22:20 06/17/20,101
17,RVN,11,26.19886266,5.8%,3.03376408,0.4%,-1.50750376,00:24:19 06/17/20,103
18,STRAT,2,1.58780536,1.6%,1.26163942,0.8%,0.95190234,00:24:51 06/17/20,103
19,PERL,1,2.16136672,3.8%,2.17950592,3.8%,2.16136672,00:27:22 06/17/20,106
20,TROY,5,9.61048209,3.3%,4.86503859,2.2%,-1.29753101,00:27:49 06/17/20,106
21,STRAT,3,3.33177878,3.0%,2.10184232,1.4%,1.74397342,00:27:51 06/17/20,106
