,Coin,Pings,Net Vol BTC,Net Vol %,Recent Total Vol BTC,Recent Vol %,Recent Net Vol,Datetime,id
0,XTZ,24,25.1030594,-2.7%,11.60099641,0.7%,4.78890251,00:01:40 04/30/20,582
1,SNT,6,3.98229252,1.9%,1.32553556,0.7%,1.25088672,00:02:29 04/30/20,583
2,CHZ,9,9.49146899,5.5%,3.1776095,1.6%,3.1776095,00:04:27 04/30/20,585
3,SNT,7,4.68350702,2.4%,1.11228666,0.5%,0.7012145000000001,00:04:30 04/30/20,585
4,CHZ,11,13.3805098,7.5%,3.19775732,1.5%,2.98537964,00:06:25 04/30/20,587
5,CHZ,13,16.04425898,8.9%,1.22945223,0.6%,1.22945223,00:08:29 04/30/20,589
6,SOL,3,1.2158729,0.2%,4.36739684,0.5%,-1.05087764,00:09:35 04/30/20,590
7,ADA,21,14.25982253,3.3%,2.93540782,0.3%,-1.1799719,00:11:23 04/30/20,592
8,FET,3,-0.44979483,-2.4%,1.33819205,0.6%,0.98554861,00:13:28 04/30/20,594
9,DOGE,5,27.46700144,17.9%,11.68057041,7.0%,11.68057041,00:16:37 04/30/20,597
10,SC,15,20.89310937,16.3%,3.51509943,2.4%,3.51509943,00:16:37 04/30/20,597
11,ADA,22,17.41137639,3.7%,3.57763332,0.4%,3.15155386,00:18:25 04/30/20,599
12,SNT,8,5.4833501,2.8%,0.88033804,0.4%,0.79984308,00:18:31 04/30/20,599
13,SNT,9,6.31518997,3.3%,0.90102967,0.4%,0.83183987,00:19:29 04/30/20,600
14,ZIL,5,4.40505156,6.3%,1.59882686,1.7%,1.59882686,00:23:45 04/30/20,604
15,DOGE,6,28.21284722,18.3%,0.74584578,0.4%,0.74584578,00:24:36 04/30/20,605
16,MATIC,26,-44.10257185,-8.5%,4.99695881,0.3%,3.28795447,00:24:43 04/30/20,605
17,ZRX,3,4.83464822,6.8%,6.50033872,4.7%,2.68143126,00:28:37 04/30/20,609
18,SC,17,22.29768748,17.3%,0.7501128,0.5%,0.7501128,00:29:38 04/30/20,610
19,ZIL,6,5.25082295,7.2%,0.84577139,0.9%,0.84577139,00:29:46 04/30/20,610
20,WAN,5,2.63282527,11.4%,2.15585484,2.1%,0.53528096,00:31:16 04/30/20,612
21,CVC,1,0.52570145,5.3%,1.31056357,5.3%,0.52570145,00:31:25 04/30/20,612
22,QTUM,9,7.29133441,6.7%,1.18260743,0.6%,1.17613461,00:31:31 04/30/20,612
23,SC,18,34.75753658,26.2%,13.64707922,8.8%,12.4598491,00:33:40 04/30/20,614
24,ZRX,3,3.38868445,3.8%,4.31029261,2.9%,-1.44596377,00:34:37 04/30/20,615
25,ALGO,16,12.47617978,4.1%,4.29134467,1.5%,-0.72036951,00:36:22 04/30/20,617
26,LTC,17,-13.41039317,-0.6%,7.3613172,0.4%,0.30137364,00:38:31 04/30/20,619
27,XLM,5,0.45168231,-1.1%,3.74945005,0.3%,-0.38044151,00:38:33 04/30/20,619
28,ONE,7,8.10254698,12.7%,1.8000333,2.4%,1.8000333,00:38:35 04/30/20,619
29,ZRX,3,3.25827905,1.5%,3.57699722,2.3%,-0.13040539999999998,00:38:37 04/30/20,619
30,SC,19,35.68506118,26.8%,0.9863174,0.6%,0.9275245999999999,00:39:39 04/30/20,620
31,CELR,3,3.94026103,17.5%,3.07403533,9.6%,2.12441961,00:39:46 04/30/20,620
32,ICX,15,15.85567248,13.3%,1.4208851999999998,0.5%,0.6497837,00:41:48 04/30/20,622
33,LEND,2,0.47845804,0.5%,2.36665047,0.5%,-0.90920721,00:43:51 04/30/20,624
34,IOST,23,61.60248051,56.1%,10.6434486,5.0%,10.3105593,00:44:16 04/30/20,625
35,ZRX,4,3.60143087,2.8%,2.10855556,1.3%,0.34315182,00:46:38 04/30/20,627
36,XTZ,24,20.11669953,-3.2%,8.27506399,0.5%,-4.98635987,00:46:41 04/30/20,627
37,BCH,19,-7.74365087,3.1%,12.45587104,0.7%,-1.73197818,00:49:21 04/30/20,630
38,KNC,11,14.14380838,6.3%,2.18404618,0.5%,0.82797672,00:51:16 04/30/20,632
39,LTC,17,-18.59028621,-1.0%,7.96385846,0.4%,-5.17989304,00:51:32 04/30/20,632
40,SC,20,45.45932939,36.0%,15.68685321,9.2%,9.77426821,00:51:39 04/30/20,632
41,ETH,23,-210.45771649,-3.2%,22.21677708,0.2%,20.47523396,00:51:51 04/30/20,632
42,ETH,25,-144.62942808,-2.7%,47.92143707,0.4%,46.95039343,00:53:50 04/30/20,634
43,KNC,12,14.36359396,6.8%,2.36087062,0.5%,0.21978558,00:58:17 04/30/20,639
44,AION,1,0.24143307,0.8%,1.29291651,0.8%,0.24143307,00:58:39 04/30/20,639
45,KNC,13,17.106345899999994,7.5%,3.37408646,0.7%,2.74275194,00:59:17 04/30/20,640
46,ATOM,23,18.21349233,11.8%,2.19725072,0.6%,2.1270767999999998,01:01:30 04/30/20,642
47,KNC,14,18.57127545,8.0%,2.45659277,0.5%,1.46492955,01:04:17 04/30/20,645
48,BCH,19,-25.48725451,1.0%,6.46803427,0.3%,-1.51042919,01:04:20 04/30/20,645
49,TRX,19,70.85462658,13.7%,5.21074994,0.7%,5.20682162,01:04:41 04/30/20,645
50,EOS,19,0.8111094,-0.3%,5.44341695,0.3%,0.51099539,01:06:23 04/30/20,647
51,XLM,6,-0.12890918,-0.5%,9.43665925,0.8%,-1.02238901,01:08:33 04/30/20,649
52,XLM,7,0.30142442,-0.2%,3.97949918,0.3%,-0.01093078,01:10:33 04/30/20,651
53,ADA,24,23.38199497,4.7%,5.04309261,0.5%,1.70099009,01:11:24 04/30/20,652
54,XLM,8,1.11618444,0.2%,5.2619892,0.4%,0.81476002,01:11:34 04/30/20,652
55,KNC,16,19.13141105,8.9%,2.01598645,0.4%,0.02513833,01:16:18 04/30/20,657
56,ARK,4,1.11918564,-1.1%,1.18606744,2.3%,0.88580186,01:16:29 04/30/20,657
57,KNC,16,12.64228308,6.1%,6.28308999,1.2%,-1.15872105,01:18:16 04/30/20,659
58,XLM,8,0.16751176,-0.2%,4.75060334,0.4%,-0.94867268,01:19:33 04/30/20,660
59,XEM,4,1.32474569,7.2%,1.05546774,0.7%,0.90113662,01:21:28 04/30/20,662
60,KNC,18,14.13756731,6.8%,2.09438596,0.4%,0.73933298,01:25:16 04/30/20,666
61,TRX,20,72.48063618,14.0%,2.67493056,0.3%,1.6260096000000002,01:25:38 04/30/20,666
62,XEM,5,1.78736384,7.8%,1.06614451,0.7%,0.46261815,01:28:29 04/30/20,669
63,DASH,21,21.52017666,8.5%,3.84110283,0.6%,0.70362541,01:30:25 04/30/20,671
64,ADA,25,25.52297072,4.7%,4.18499098,0.4%,3.68921066,01:30:25 04/30/20,671
65,ATOM,24,19.43249909,12.3%,1.85359352,0.5%,1.21900676,01:31:32 04/30/20,672
66,XLM,8,-0.39758236,-0.5%,3.80482062,0.3%,-0.56509412,01:31:36 04/30/20,672
67,BAND,11,13.32199794,3.9%,1.24914046,0.3%,1.24798312,01:31:48 04/30/20,672
68,ETH,26,-133.19463667,-2.6%,11.58822917,0.1%,11.43479141,01:31:53 04/30/20,672
69,IOST,24,62.43223177,56.5%,0.82975126,0.4%,0.82975126,01:41:19 04/30/20,682
70,SNT,10,6.86552826,3.8%,1.28187217,0.6%,0.55033829,01:46:31 04/30/20,687
71,SNT,11,7.10081944,4.7%,1.89499504,0.9%,0.23529118,01:48:31 04/30/20,689
72,KNC,20,17.05566539,7.9%,2.93755923,0.5%,1.51131635,01:50:16 04/30/20,691
73,KMD,4,3.7997275999999998,1.5%,3.67292276,2.3%,-0.85270572,01:55:24 04/30/20,696
74,SNT,13,9.05476439,5.8%,1.37878713,0.6%,1.15930063,01:55:29 04/30/20,696
75,SNT,14,10.11952233,6.5%,1.5452856000000001,0.7%,1.06475794,01:56:30 04/30/20,697
76,WAVES,11,10.21941192,6.5%,2.12783461,0.7%,2.07252545,01:58:48 04/30/20,699
77,SC,20,44.75164339,34.5%,3.23793928,1.4%,-0.7076859999999999,02:05:40 04/30/20,706
78,TFUEL,1,0.77253849,15.5%,0.85993895,15.5%,0.77253849,02:08:46 04/30/20,709
79,DASH,21,21.14524082,8.1%,2.28286944,0.4%,-0.37493584,02:13:23 04/30/20,714
80,FUEL,1,1.38948986,16.3%,1.44030514,16.3%,1.38948986,02:17:34 04/30/20,718
81,WAVES,12,11.22374183,6.9%,1.22722079,0.4%,1.00432991,02:18:49 04/30/20,719
82,ATOM,26,21.43417295,13.9%,1.5498821000000005,0.4%,0.54120692,02:20:29 04/30/20,721
83,HIVE,3,-6.42686247,-1.2%,3.44919542,0.3%,2.66778402,02:25:30 04/30/20,726
84,BAND,12,14.66266514,4.2%,1.3416365,0.3%,1.3406672,02:27:45 04/30/20,728
85,ETH,28,-97.50405827,-2.3%,14.42555293,0.1%,14.40566813,02:27:50 04/30/20,728
86,SC,22,47.33299027,35.7%,1.85411856,0.8%,1.85411856,02:28:38 04/30/20,729
87,ZIL,7,5.82092607,8.1%,0.9634517,0.9%,0.57010312,02:30:46 04/30/20,731
88,KMD,5,4.40303189,0.4%,0.77166313,0.5%,0.62840441,02:35:25 04/30/20,736
89,XMR,8,6.08579255,-2.7%,4.97418173,0.4%,-0.44583839,02:35:39 04/30/20,736
90,WRX,25,58.01011985,16.2%,3.48127141,0.5%,0.21855591,02:43:22 04/30/20,744
91,HBAR,11,6.12325898,1.6%,0.91567645,0.4%,0.51670695,02:43:39 04/30/20,744
92,BCH,20,-23.86990099,1.0%,6.57963847,0.3%,3.58658545,02:53:18 04/30/20,754
93,BAND,13,15.26030361,4.7%,1.93815403,0.5%,0.59763847,03:00:45 04/30/20,761
94,BAND,14,15.46690053,5.1%,1.85913752,0.4%,0.20659692,03:02:46 04/30/20,763
95,LINK,23,-63.15236727,-6.3%,12.18373609,0.4%,-5.23108991,03:04:46 04/30/20,765
96,ICX,18,18.72383519,15.2%,1.83206542,0.7%,1.72711782,03:04:46 04/30/20,765
97,ETH,28,-142.99234073,-2.7%,46.91521318,0.3%,-45.48828246,03:04:50 04/30/20,765
98,BCH,20,-26.26494141,0.1%,7.47159195,0.3%,-1.72849269,03:06:19 04/30/20,767
99,ALGO,18,14.90421855,5.3%,1.09083374,0.3%,0.70639498,03:06:20 04/30/20,767
100,ADA,26,29.08712884,5.1%,4.60046864,0.4%,3.56415812,03:06:23 04/30/20,767
101,NEO,15,5.77337977,0.0%,3.43574573,0.6%,-0.91761557,03:06:24 04/30/20,767
102,ATOM,27,21.68065463,14.2%,1.51496292,0.4%,0.24648168,03:06:29 04/30/20,767
103,KAVA,14,20.05623335,11.7%,2.06598198,0.7%,2.06598198,03:06:42 04/30/20,767
104,LINK,24,-61.26321694,-5.9%,11.60915847,0.4%,1.88915033,03:06:48 04/30/20,767
105,ONT,18,24.00613222,7.5%,1.21480733,0.3%,0.93137257,03:06:55 04/30/20,767
106,BCH,21,-25.159539199999998,0.4%,6.84248239,0.3%,1.10540221,03:09:20 04/30/20,770
107,EOS,19,-0.74576697,-0.6%,5.69882463,0.3%,-1.55687637,03:14:22 04/30/20,775
108,OGN,6,4.51047588,4.5%,4.58925366,2.7%,1.33789746,03:14:36 04/30/20,775
