,Coin,Pings,Net Vol BTC,Net Vol %,Recent Total Vol BTC,Recent Vol %,Recent Net Vol,Datetime,id
0,BNB,6,-26.52287586,-3.6%,18.26050063,1.0%,-15.28579579,23:59:24 06/21/20,1376
1,INS,25,62.74577904,40.5%,0.75465,0.4%,0.75465,23:59:40 06/21/20,1376
2,BNB,6,-38.52062613,-4.5%,15.50563039,0.9%,-11.99775027,00:00:23 06/22/20,1377
3,EOS,13,13.96961974,3.7%,1.76141851,0.5%,1.76141851,00:02:48 06/22/20,1379
4,ETH,5,58.65958966,1.4%,22.29403987,0.4%,-0.38789531,00:04:57 06/22/20,1381
5,POLY,25,31.27850657,35.6%,1.23967484,0.5%,1.17368608,00:05:20 06/22/20,1382
6,BAT,35,53.24270176,12.5%,5.71851395,0.6%,0.47061393,00:05:32 06/22/20,1382
7,AGI,3,-0.12428028,-7.8%,1.99619344,3.3%,1.52239624,00:09:56 06/22/20,1386
8,STMX,3,4.3404975,6.5%,0.9485145,1.2%,0.9485145,00:10:23 06/22/20,1387
9,AGI,4,0.9395406,-6.1%,1.06382088,1.7%,1.06382088,00:10:53 06/22/20,1387
10,ANKR,4,11.633472,1.8%,4.56581547,0.6%,4.56156599,00:12:37 06/22/20,1389
11,ANKR,5,17.69475942,2.7%,7.06764966,0.9%,6.06128742,00:14:38 06/22/20,1391
12,FTM,6,4.61824925,6.8%,4.16577426,4.5%,-1.7093870999999998,00:15:33 06/22/20,1392
13,EOS,14,16.64495678,4.4%,2.91474556,0.7%,2.67533704,00:15:47 06/22/20,1392
14,ADA,14,30.19484171,6.1%,4.14543762,0.5%,4.11307412,00:17:27 06/22/20,1394
15,DATA,2,1.34846511,1.5%,0.95716191,0.8%,0.49849035,00:19:28 06/22/20,1396
16,ADA,16,40.60998370000001,7.4%,5.54348899,0.6%,4.52474009,00:19:29 06/22/20,1396
17,TNB,14,48.71043522,19.1%,5.12420494,1.4%,5.12420494,00:19:32 06/22/20,1396
18,TNB,15,63.03952442,22.9%,14.329089199999999,3.8%,14.3290892,00:20:33 06/22/20,1397
19,BLZ,3,1.97312711,-2.1%,0.94725895,0.7%,0.62677757,00:22:24 06/22/20,1399
20,INS,26,65.08682076,42.4%,3.8093063,1.9%,2.34104172,00:22:40 06/22/20,1399
21,NKN,2,-2.57203861,-4.5%,4.42977565,3.4%,-2.70224739,00:22:47 06/22/20,1399
22,TFUEL,17,25.13251833,8.9%,1.509141,0.4%,1.509141,00:22:47 06/22/20,1399
23,TFUEL,19,29.40671144,10.1%,1.97920647,0.5%,1.83802059,00:24:44 06/22/20,1401
24,CTXC,0,-0.11546077,-8.0%,2.40483985,8.0%,-0.11546077,00:29:35 06/22/20,1406
25,BNB,7,-33.05724279,-4.2%,5.98920986,0.3%,5.46338334,00:32:22 06/22/20,1409
26,CHZ,20,21.77186998,8.0%,2.03670411,0.6%,1.01706927,00:37:50 06/22/20,1414
27,INS,29,70.03082415,44.9%,2.11055064,1.0%,2.11055064,00:41:38 06/22/20,1418
28,LOOM,12,20.04516194,47.7%,3.34972773,2.8%,3.32518373,00:42:39 06/22/20,1419
29,INS,30,70.23985765,45.5%,1.3531505,0.7%,0.2090335,00:42:41 06/22/20,1419
30,POLY,27,34.60439722,36.9%,2.75308085,1.0%,2.63588325,00:47:20 06/22/20,1424
31,NULS,12,9.16796751,15.8%,1.26446484,0.9%,0.97328766,00:47:53 06/22/20,1424
32,TNB,19,76.39445826,27.0%,2.72267716,0.7%,2.72267716,00:49:31 06/22/20,1426
33,THETA,9,7.53692631,8.4%,0.91517405,0.6%,0.91517405,00:49:32 06/22/20,1426
34,XLM,8,13.76907598,6.2%,1.2667986,0.5%,1.2667986,00:49:35 06/22/20,1426
35,BNB,9,-23.03023985,-3.5%,6.01390672,0.3%,4.93019784,00:51:23 06/22/20,1428
36,ONT,50,82.2879734,51.7%,3.55029376,0.9%,0.86104734,00:52:26 06/22/20,1429
37,CMT,8,7.99047302,7.7%,0.81063434,0.5%,0.81063434,00:52:31 06/22/20,1429
38,WAVES,4,3.30839752,4.8%,1.06627807,0.9%,0.49132015,00:56:19 06/22/20,1433
39,VET,38,129.00656301,16.4%,17.98036403,1.7%,17.95892827,00:57:35 06/22/20,1434
40,MBL,17,41.28446427,8.5%,3.01580729,0.5%,3.01340447,00:59:18 06/22/20,1436
41,ONT,51,83.57318338,52.6%,3.72993202,0.9%,1.28520998,00:59:25 06/22/20,1436
42,DREP,28,27.68765961,6.6%,3.95896137,0.8%,-2.45780623,00:59:44 06/22/20,1436
43,BNB,10,-16.98373713,-3.1%,6.6412481,0.4%,6.04650272,01:01:23 06/22/20,1438
44,ONT,52,85.30447934,53.1%,1.75346558,0.4%,1.73129596,01:01:26 06/22/20,1438
45,ONT,53,87.66391167,53.7%,2.60435105,0.6%,2.35943233,01:02:26 06/22/20,1439
46,DREP,29,28.14621625,6.9%,1.54544464,0.3%,0.45855664,01:02:44 06/22/20,1439
47,TROY,17,33.8908724,15.5%,5.30153278,1.9%,5.30153278,01:04:42 06/22/20,1441
48,BAT,37,57.39226034,13.5%,3.66843136,0.4%,1.66236964,01:06:30 06/22/20,1443
49,DREP,29,26.20673935,3.9%,14.6692112,3.0%,-1.9394769,01:07:45 06/22/20,1444
50,VET,40,135.12673165,17.1%,3.40441423,0.3%,2.37298607,01:12:35 06/22/20,1449
51,DREP,29,23.77041844,1.0%,14.48628133,2.9%,-2.43632091,01:14:44 06/22/20,1451
52,LINK,7,22.12224921,3.8%,8.51088865,0.9%,6.44113541,01:16:30 06/22/20,1453
53,RLC,3,3.17669394,2.5%,0.88537466,0.6%,0.88071752,01:16:46 06/22/20,1453
54,ONT,55,91.28255125,55.2%,3.37172757,0.8%,1.15824045,01:17:26 06/22/20,1454
