,Coin,Pings,Net Vol BTC,Net Vol %,Recent Total Vol BTC,Recent Vol %,Recent Net Vol,Datetime,id
0,XLM,16,12.23085608,2.2%,7.40321603,0.6%,-1.72825383,18:40:20 08/19/20,1060
1,GNT,1,0.7730989,0.1%,5.57718194,1.9%,2.89383036,18:41:30 08/19/20,1061
2,BCH,11,-48.98908113,-7.3%,19.89334677,0.9%,12.25207547,18:41:31 08/19/20,1061
3,RDN,5,6.09165616,7.7%,1.06552486,0.7%,1.04269046,18:43:22 08/19/20,1063
4,EOS,11,-11.49720187,-6.7%,16.94707206,0.6%,14.06622406,18:43:39 08/19/20,1063
5,ETH,33,236.18770721,2.6%,81.47373283,0.5%,-63.71386497,18:43:59 08/19/20,1063
6,POA,12,16.23392958,3.1%,7.37996244,0.7%,-5.24029302,18:45:18 08/19/20,1065
7,ETH,34,247.41499383,2.6%,14.50019462,0.1%,11.22728662,18:45:59 08/19/20,1065
8,RUNE,6,6.44109672,6.4%,1.55244451,1.0%,0.95363577,18:46:32 08/19/20,1066
9,XVG,12,15.43636668,10.7%,0.96766388,0.5%,0.96766388,18:58:20 08/19/20,1078
10,EOS,11,-31.81162655,-7.7%,14.42145942,0.5%,-12.42964948,19:01:40 08/19/20,1081
11,XLM,17,17.29175046,2.6%,5.08300562,0.4%,5.06089438,19:10:20 08/19/20,1090
12,BLZ,9,6.74437695,1.8%,1.25690252,0.5%,0.75292538,19:11:28 08/19/20,1091
13,XRP,5,-48.40272599,-3.0%,35.20118239999999,0.7%,-4.11114016,19:15:15 08/19/20,1095
14,LTC,7,-117.92177694,-7.9%,14.45106368,0.3%,-1.0855419,19:15:25 08/19/20,1095
15,GAS,2,0.16627736,-2.1%,4.95369031,5.8%,-1.55715673,19:15:30 08/19/20,1095
16,EOS,11,-36.94046598,-8.6%,28.30423539,0.9%,-5.12883943,19:15:40 08/19/20,1095
17,ETH,34,174.77036561,1.6%,120.44982109,0.7%,-48.35667035,19:15:58 08/19/20,1095
18,EOS,11,-42.37706685,-9.0%,11.49715389,0.4%,-5.43660087,19:16:38 08/19/20,1096
19,ERD,8,15.87379036,2.3%,9.367264,0.7%,-4.624256,19:16:45 08/19/20,1096
20,ETH,36,285.44269857,2.5%,78.62029818,0.4%,55.33616648,19:18:58 08/19/20,1098
21,DNT,1,1.02584008,1.8%,1.05786764,1.8%,1.02584008,19:20:33 08/19/20,1100
22,AVA,5,2.96948356,5.5%,1.00019079,0.6%,0.93047733,19:21:22 08/19/20,1101
23,WTC,10,8.60037136,3.9%,3.18318022,0.6%,-0.08019108,19:23:28 08/19/20,1103
24,MATIC,9,-1.19643876,-1.6%,11.36166225,0.7%,-9.21372961,19:28:24 08/19/20,1108
25,MATIC,10,3.7685586,-0.8%,11.87317778,0.8%,4.96499736,19:32:24 08/19/20,1112
26,TROY,21,36.51637945,7.6%,3.36048537,0.7%,3.16394049,19:32:27 08/19/20,1112
27,ZIL,7,-6.70372955,-3.2%,5.50837721,0.6%,-1.32907343,19:32:29 08/19/20,1112
