,Coin,Pings,Net Vol BTC,Net Vol %,Recent Total Vol BTC,Recent Vol %,Recent Net Vol,Datetime,id
0,FET,5,3.34310232,2.4%,1.03674751,1.0%,1.01554393,23:59:27 05/21/20,1308
1,XLM,13,12.69158067,2.9%,3.63258723,0.5%,1.51634909,00:01:17 05/22/20,1310
2,BCH,27,46.85216142,3.1%,5.862214099999999,0.4%,1.30065878,00:01:24 05/22/20,1310
3,WABI,20,18.86780773,22.1%,0.7470164,0.3%,0.7467925999999999,00:01:38 05/22/20,1310
4,POWR,12,10.68149242,7.0%,2.95699944,1.4%,1.70288854,00:03:37 05/22/20,1312
5,DREP,12,19.22322005,35.7%,3.08047763,4.4%,3.08047763,00:04:17 05/22/20,1313
6,ARDR,1,0.73588908,5.0%,1.13079228,5.0%,0.73588908,00:04:31 05/22/20,1313
7,ELF,7,3.51513968,23.7%,1.39953824,1.3%,0.34480638,00:04:36 05/22/20,1313
8,BEAM,1,0.78607001,1.5%,1.27949675,1.5%,0.78607001,00:04:50 05/22/20,1313
9,ADX,4,4.45776216,27.2%,1.51053532,6.0%,1.36707122,00:06:39 05/22/20,1315
10,POLY,5,2.99648187,3.2%,0.85049913,0.4%,0.85049913,00:06:54 05/22/20,1315
11,XMR,9,31.76855542,9.1%,3.60220862,0.5%,3.25447086,00:08:34 05/22/20,1317
12,ELF,9,8.61310734,30.6%,5.36219388,4.7%,3.24299284,00:08:35 05/22/20,1317
13,ADX,5,4.97955267,30.5%,0.89458535,3.3%,0.52179051,00:08:37 05/22/20,1317
14,STORJ,13,10.1618695,11.4%,0.86740837,0.4%,0.81993433,00:08:41 05/22/20,1317
15,KAVA,25,39.08790617,16.6%,9.19775673,2.1%,-6.11162783,00:08:49 05/22/20,1317
16,NULS,2,0.47714037,14.9%,1.36813095,5.0%,0.04938827,00:09:19 05/22/20,1318
17,ELF,10,8.96862071,35.0%,5.32278159,4.5%,0.35551337,00:09:36 05/22/20,1318
18,ADX,6,6.27290497,37.2%,1.88020702,6.7%,1.2933523,00:09:37 05/22/20,1318
19,POWR,14,11.98626767,8.2%,1.26846905,0.6%,0.49183831,00:09:37 05/22/20,1318
20,GNT,5,5.84945024,7.4%,1.16428785,1.4%,1.16402335,00:11:34 05/22/20,1320
21,ELF,11,8.77690041,33.0%,2.83408136,2.2%,1.1865395,00:11:38 05/22/20,1320
22,GNT,6,6.19045089,10.0%,2.06734771,2.5%,0.34100065,00:14:31 05/22/20,1323
23,ELF,12,10.50599513,34.4%,4.40057404,3.2%,2.02040122,00:14:36 05/22/20,1323
24,NEO,15,1.57817248,5.6%,9.80839436,3.3%,-7.4382663,00:16:26 05/22/20,1325
25,GNT,7,7.37146199,10.0%,1.96690886,2.3%,1.2546401000000005,00:16:33 05/22/20,1325
26,ELF,13,10.24993604,32.7%,1.77456075,1.2%,0.49661883,00:16:39 05/22/20,1325
27,GNT,8,7.7138981,10.4%,1.89392057,2.1%,0.35749135,00:18:30 05/22/20,1327
28,ELF,13,9.09805704,28.3%,3.09958807,2.1%,-0.38143727,00:18:34 05/22/20,1327
29,GNT,9,9.38021825,14.0%,3.26275933,3.6%,1.66632015,00:19:30 05/22/20,1328
30,ELF,14,9.35438648,29.1%,1.2629784,0.8%,0.25632944,00:19:35 05/22/20,1328
31,GNT,9,0.72290349,-1.0%,5.7070775000000005,5.5%,-3.61230138,00:21:32 05/22/20,1330
32,POWR,16,15.76418189,10.8%,2.7909723,1.2%,1.66368644,00:21:39 05/22/20,1330
33,ICX,3,0.97210244,0.9%,6.10721542,0.4%,-2.96104762,00:23:25 05/22/20,1332
34,ARDR,3,7.16741035,44.4%,4.42696823,13.9%,1.89166367,00:23:30 05/22/20,1332
35,HBAR,11,13.13519092,4.7%,2.10686833,0.5%,1.15507821,00:23:42 05/22/20,1332
36,STORM,6,12.65468128,390.9%,2.4804237000000002,8.2%,2.4804237,00:23:43 05/22/20,1332
37,ARDR,4,7.43048492,50.7%,2.30739351,6.4%,0.26307457,00:24:31 05/22/20,1333
38,HBAR,12,14.70307148,5.2%,2.1506186,0.5%,1.56788056,00:24:43 05/22/20,1333
39,POWR,16,15.58264337,10.0%,1.7182643,0.7%,-0.18153852,00:26:37 05/22/20,1335
40,STORM,7,13.42549663,394.2%,1.08840165,3.3%,0.77081535,00:26:44 05/22/20,1335
41,ONT,11,2.12010655,-11.4%,10.27519226,3.0%,-2.80496888,00:29:26 05/22/20,1338
42,XEM,2,1.75709809,0.1%,2.95670885,2.8%,-0.23573311,00:31:19 05/22/20,1340
43,REN,20,44.73090758,23.3%,1.30942621,0.4%,1.10407535,00:31:21 05/22/20,1340
44,STORJ,14,10.68121609,12.0%,1.56167271,0.7%,0.51934659,00:31:40 05/22/20,1340
45,STORJ,15,11.47172891,13.6%,3.58309126,1.6%,0.79051282,00:33:42 05/22/20,1342
46,KAVA,25,14.00618696,10.7%,28.70517297,5.9%,-25.08171921,00:33:50 05/22/20,1342
47,WTC,5,4.84418315,5.5%,0.88517491,0.6%,0.88517491,00:34:17 05/22/20,1343
48,XEM,3,2.34259563,0.9%,0.8581025999999999,0.8%,0.58549754,00:34:18 05/22/20,1343
49,BEAM,2,3.06352461,4.5%,2.56789046,3.0%,2.2774546,00:36:49 05/22/20,1345
50,IOST,34,65.25281038,71.4%,6.455766099999999,2.6%,-1.92196976,00:43:16 05/22/20,1352
51,CELR,17,29.65457175,54.4%,2.40250482,2.3%,2.40250482,00:44:33 05/22/20,1353
52,POWR,17,16.35435666,10.4%,0.90026009,0.4%,0.77171329,00:46:35 05/22/20,1355
53,STORJ,16,12.60797876,14.1%,1.30429591,0.5%,1.13624985,00:49:40 05/22/20,1358
54,RVN,32,54.95642915,15.2%,2.55317501,0.4%,2.55317501,00:53:25 05/22/20,1362
55,ARPA,4,5.94197209,10.6%,1.5237996,2.2%,1.5217818,00:53:43 05/22/20,1362
56,ADA,11,7.10675874,0.6%,5.07116345,0.4%,4.38514109,00:54:49 05/22/20,1363
57,ELF,17,10.74636022,32.5%,0.84712794,0.5%,0.66676694,01:01:34 05/22/20,1370
58,EOS,20,38.19269369,6.0%,7.64511518,0.7%,-1.91481462,01:13:21 05/22/20,1382
59,HC,3,1.71200797,21.0%,3.61702006,7.0%,0.54559422,01:16:37 05/22/20,1385
60,XMR,10,34.27545589,9.5%,2.93662197,0.4%,2.50690047,01:20:36 05/22/20,1389
61,ZIL,43,63.77439838,18.7%,13.176831900000002,2.2%,11.12137026,01:20:41 05/22/20,1389
62,XLM,14,15.1517506,3.3%,2.60627221,0.4%,2.46016993,01:25:17 05/22/20,1394
63,NEO,16,2.65818378,6.0%,1.0800113000000002,0.3%,1.0800113000000002,01:25:25 05/22/20,1394
64,ADA,12,8.74759095,1.0%,5.04921737,0.4%,1.64083221,01:25:50 05/22/20,1394
65,IOTX,67,85.31682076,99.8%,1.22602373,0.4%,0.83027667,01:26:25 05/22/20,1395
66,XTZ,19,54.69687911,8.1%,4.66640089,0.4%,-2.50461051,01:30:16 05/22/20,1399
67,MTL,9,6.77110657,5.4%,1.36407917,0.8%,1.22322999,01:30:50 05/22/20,1399
68,POE,35,72.79254723,375.9%,2.35124909,1.2%,2.34559383,01:43:35 05/22/20,1412
69,IOTX,69,86.61871092,100.5%,1.07953753,0.3%,0.42643891,01:50:26 05/22/20,1419
70,ONT,11,0.70344833,-12.2%,2.84352862,0.8%,-1.41665822,01:52:26 05/22/20,1421
71,VET,8,-20.04419823,-28.9%,1.27951249,0.3%,1.27951249,02:00:22 05/22/20,1429
72,IOTX,70,87.06427751,100.8%,0.98834753,0.3%,0.44556659,02:03:25 05/22/20,1432
73,ARDR,7,8.43344986,52.4%,1.25473167,2.1%,0.18098551,02:03:28 05/22/20,1432
74,ELF,18,10.26007654,32.1%,2.22516421,1.2%,0.12097329,02:03:33 05/22/20,1432
75,FUN,12,16.03399638,107.7%,0.79714113,1.0%,0.79714113,02:07:46 05/22/20,1436
76,ELF,20,11.73706481,34.1%,1.58267323,0.8%,0.78382061,02:08:34 05/22/20,1437
77,ELF,20,11.49145109,33.0%,2.23863072,1.1%,-0.24561372,02:10:35 05/22/20,1439
78,ELF,21,11.80676894,33.8%,1.79089469,0.9%,0.31531785,02:12:37 05/22/20,1441
79,LRC,1,0.61129535,4.5%,0.84928019,4.5%,0.61129535,02:12:49 05/22/20,1441
80,TROY,22,31.80196386,76.8%,1.0030221,0.6%,1.0030221,02:15:31 05/22/20,1444
81,REN,22,47.90988264,24.8%,2.31643658,0.7%,2.2621967,02:17:21 05/22/20,1446
82,RLC,2,1.56625315,4.8%,0.82058422,1.9%,0.81293672,02:20:40 05/22/20,1449
83,CMT,3,3.71639233,40.4%,1.57273862,4.1%,1.45476002,02:20:46 05/22/20,1449
84,RVN,33,57.18893118,15.6%,2.33417785,0.4%,2.23250203,02:27:24 05/22/20,1456
85,ELF,22,12.1821506,34.4%,1.13921226,0.5%,0.37538166,02:30:33 05/22/20,1459
86,IOST,36,67.44340918,72.2%,0.8812548000000001,0.3%,0.8812548000000001,02:32:16 05/22/20,1461
87,SNT,5,4.51199335,4.8%,1.42790514,1.2%,1.1806846000000002,02:33:32 05/22/20,1462
88,SNT,6,4.64411785,7.1%,2.71530548,2.2%,0.13212449999999998,02:35:32 05/22/20,1464
89,ELF,22,11.89410646,32.6%,3.74661266,1.7%,-0.28804414,02:37:34 05/22/20,1466
90,ELF,23,12.2201209,33.8%,2.59947182,1.2%,0.32601444,02:38:34 05/22/20,1467
91,AGI,1,0.82439417,1.5%,0.82439417,1.5%,0.82439417,03:17:27 05/22/20,34
92,CND,3,3.79750011,28.0%,1.25030183,6.5%,1.21114851,03:19:23 05/22/20,36
93,LTC,1,0.26350813,0.3%,2.05200629,0.3%,0.26350813,03:19:43 05/22/20,36
94,CND,4,4.26843955,41.2%,2.78255808,13.2%,0.47093944,03:24:24 05/22/20,41
95,RVN,1,1.25589686,0.3%,1.2581461,0.3%,1.25589686,03:25:39 05/22/20,42
96,OMG,1,3.53318279,0.3%,6.53124289,0.3%,3.53318279,03:34:42 05/22/20,51
97,CELR,1,1.56380398,2.0%,1.58597046,2.0%,1.56380398,03:34:51 05/22/20,51
98,FTT,1,2.23562614,5.1%,3.98801498,5.1%,2.23562614,03:35:25 05/22/20,52
99,ANKR,1,0.76820709,1.1%,0.77204531,1.1%,0.76820709,03:37:54 05/22/20,54
100,TRX,1,0.48678804,0.4%,1.09532318,0.4%,0.48678804,03:42:18 05/22/20,59
101,ICX,1,1.84646307,0.4%,1.86650613,0.4%,1.84646307,03:46:49 05/22/20,63
102,IOTX,1,2.48253226,0.8%,2.48253226,0.8%,2.48253226,03:49:20 05/22/20,66
103,EOS,1,1.54427635,1.9%,12.27823167,1.9%,1.54427635,03:51:37 05/22/20,68
104,EOS,2,3.85978089,2.3%,2.31778846,0.4%,2.31550454,03:52:39 05/22/20,69
105,DASH,1,0.72726626,0.4%,0.7302694000000001,0.4%,0.72726626,03:54:31 05/22/20,71
106,REN,1,0.65249493,1.6%,2.92445963,1.6%,0.65249493,03:55:15 05/22/20,72
107,EDO,1,0.35391077,11.8%,1.18521957,11.8%,0.35391077,03:55:45 05/22/20,72
108,IOST,1,0.8021476,0.4%,0.8021476,0.4%,0.8021476,03:59:44 05/22/20,76
109,CELR,2,2.54604398,3.2%,0.98224,1.2%,0.98224,04:01:54 05/22/20,78
110,POE,1,1.00046646,0.5%,1.00046646,0.5%,1.00046646,04:02:22 05/22/20,79
111,COS,2,4.76937854,6.7%,2.00607447,2.5%,1.79475007,04:04:27 05/22/20,81
112,COS,3,6.06330655,8.6%,1.55265327,1.9%,1.29392801,04:06:29 05/22/20,83
113,COS,5,12.4485312,17.1%,3.2023772,3.5%,2.1802777,04:12:28 05/22/20,89
114,BCH,1,1.7617811,0.4%,3.74902012,0.4%,1.7617811,04:14:45 05/22/20,91
115,REN,2,1.77408472,2.4%,1.59434715,0.8%,1.12158979,04:16:15 05/22/20,93
116,COS,7,13.97115154,20.3%,1.68764242,1.7%,0.07908518,04:17:28 05/22/20,94
117,WAVES,1,0.99455544,0.4%,0.99455544,0.4%,0.99455544,04:17:47 05/22/20,94
118,COS,7,13.56028116,18.5%,1.8633287,1.8%,-0.41087038,04:19:29 05/22/20,96
119,COS,9,17.6062048,25.9%,2.0391032,1.8%,0.02562296,04:21:29 05/22/20,98
120,COS,11,18.52546259,27.6%,1.24596433,1.0%,0.24839925,04:36:31 05/22/20,113
121,COS,12,18.77910724,28.6%,1.30460615,1.0%,0.25364465,04:37:29 05/22/20,114
