,Coin,Pings,Net Vol BTC,Net Vol %,Recent Total Vol BTC,Recent Vol %,Recent Net Vol,Datetime,id
880,ICX,19,15.96553342,15.4%,1.72025943,0.6%,0.59988347,22:38:35 05/19/20,1289
881,WAVES,4,2.46768835,4.4%,0.8572523999999999,0.7%,0.66027218,22:45:17 05/19/20,1296
882,ATOM,16,12.92718541,4.8%,1.20631761,0.5%,0.46384465,22:48:50 05/19/20,1299
883,ENJ,38,51.59227217,18.6%,1.97332822,0.4%,1.45603482,22:50:24 05/19/20,1301
884,DOGE,2,2.14324083,7.2%,0.99978975,3.2%,0.99978975,22:55:33 05/19/20,1306
885,BNB,24,134.65852398,7.8%,8.29568561,0.3%,7.52384943,22:58:19 05/19/20,1309
886,THETA,66,85.04923314,42.5%,4.04813022,0.5%,-1.32596496,23:03:26 05/19/20,1314
887,KAVA,11,11.62431477,7.5%,1.31810727,0.4%,1.26163843,23:05:22 05/19/20,1316
888,XTZ,15,25.14623744,5.0%,6.47165077,0.5%,6.40967381,23:06:24 05/19/20,1317
889,AGI,1,0.57419266,8.9%,1.70732556,8.9%,0.57419266,23:08:26 05/19/20,1319
890,REN,14,11.58135753,13.1%,1.48060172,0.8%,0.05992968,23:11:30 05/19/20,1322
891,THETA,68,86.97264487,43.3%,2.52488806,0.3%,1.46885838,23:13:26 05/19/20,1324
892,ZEC,21,28.9802749,7.3%,3.96701287,0.6%,0.07995735,23:13:52 05/19/20,1324
893,INS,20,33.87342975,23.6%,1.4529382,0.6%,1.4529382,23:28:49 05/19/20,1339
894,INS,22,41.24842523,26.8%,3.25080541,1.4%,3.25080541,23:30:51 05/19/20,1341
895,INS,24,47.01085468,29.2%,3.97463546,1.7%,3.90882512,23:32:49 05/19/20,1343
896,ZIL,22,24.00506454,4.6%,1.87782432,0.3%,1.87782432,23:33:46 05/19/20,1344
897,INS,25,49.4230114,30.2%,2.41215672,1.0%,2.41215672,23:33:47 05/19/20,1344
898,XEM,1,1.13469396,2.1%,1.62789988,2.1%,1.13469396,23:37:50 05/19/20,1348
899,NANO,52,45.91287729,28.5%,3.00385084,0.5%,0.97705978,23:38:35 05/19/20,1349
900,ETC,8,5.07059844,2.9%,1.75245825,0.3%,0.39383571,23:40:41 05/19/20,1351
901,BNB,28,161.80882768,9.3%,10.3836039,0.4%,8.67167512,23:43:22 05/19/20,1354
902,DASH,13,12.95127247,3.0%,0.9526401,0.3%,0.92516878,23:43:47 05/19/20,1354
903,LTO,12,10.80352988,6.2%,1.87908634,0.6%,1.61056402,23:50:21 05/19/20,1361
904,DATA,4,2.2691743,2.3%,1.22407702,1.3%,1.18671662,23:57:29 05/19/20,1368
905,TRX,20,43.94726358,15.2%,1.63629559,0.4%,1.59037321,23:58:17 05/19/20,1369
