,Coin,Pings,Net Vol BTC,Net Vol %,Recent Total Vol BTC,Recent Vol %,Recent Net Vol,Datetime,id
0,DCR,2,1.40578136,6.1%,0.72199139,2.9%,0.69925559,00:02:34 05/05/20,363
1,ARK,1,0.90289349,1.3%,0.95628069,1.3%,0.90289349,00:02:46 05/05/20,363
2,CHZ,9,-0.88584481,0.3%,1.43217355,0.7%,1.37298483,00:03:16 05/05/20,364
3,WRX,9,10.117362199999999,8.2%,0.9698184,0.5%,0.93962192,00:03:18 05/05/20,364
4,ARK,2,1.70721905,2.4%,0.85912076,1.1%,0.80432556,00:03:47 05/05/20,364
5,HBAR,7,9.06720647,4.3%,1.76034818,0.4%,0.54773954,00:08:43 05/05/20,369
6,HBAR,8,10.33737669,4.7%,1.56567404,0.3%,1.27017022,00:12:46 05/05/20,373
7,AION,11,14.21664827,1.7%,4.48932749,1.0%,3.98438987,00:13:24 05/05/20,374
8,HBAR,9,13.76666081,5.5%,3.699813,0.8%,3.42928412,00:15:46 05/05/20,376
9,HBAR,10,14.16901976,5.5%,5.91466022,1.2%,1.2501299,00:17:43 05/05/20,378
10,FTM,2,1.92390288,1.6%,0.922864,0.8%,0.9228639999999999,00:20:26 05/05/20,381
11,XMR,11,17.93505409,4.3%,2.37701605,0.4%,2.30085003,00:22:27 05/05/20,383
12,COTI,8,8.25737445,6.7%,1.54570378,1.4%,1.54546858,00:22:43 05/05/20,383
13,XTZ,2,-9.39189224,-1.5%,4.1361085,0.4%,-0.91233104,00:23:23 05/05/20,384
14,ETC,1,2.91250517,0.3%,3.05399319,0.3%,2.91250517,00:27:49 05/05/20,388
15,ENJ,2,4.14101562,1.2%,1.62646293,0.4%,1.62556461,00:28:21 05/05/20,389
16,WRX,10,12.84668811,9.7%,2.72932591,1.5%,2.72932591,00:44:18 05/05/20,405
17,TRX,6,24.55891531,4.7%,8.54838034,1.5%,7.73782354,00:44:36 05/05/20,405
18,ADA,3,7.91967472,0.8%,4.03354829,0.5%,3.98952167,00:45:25 05/05/20,406
19,ADA,3,7.90464195,0.2%,4.40274661,0.5%,-0.01503277,00:47:25 05/05/20,408
20,SNT,2,2.03406667,7.0%,2.00174561,3.3%,1.04023467,00:49:46 05/05/20,410
21,LEND,8,6.12562631,6.6%,0.80056123,0.5%,0.80056123,00:50:35 05/05/20,411
22,HBAR,11,11.26672255,4.2%,2.87973277,0.6%,-0.94426901,00:52:43 05/05/20,413
23,LEND,9,8.40926175,8.2%,2.5614863999999997,1.6%,2.28363544,00:54:33 05/05/20,415
24,TRX,8,37.38126226,7.0%,5.55030151,1.0%,5.48745599,00:54:36 05/05/20,415
25,OGN,2,0.54890695,-0.8%,2.65826319,2.7%,-1.07545837,00:55:16 05/05/20,416
26,ETH,1,10.77335774,0.3%,18.33759354,0.3%,10.77335774,00:57:17 05/05/20,418
27,ALGO,8,5.79510549,4.4%,1.14755762,0.5%,1.02400688,00:57:38 05/05/20,418
28,RVN,15,28.21180298,8.0%,1.91524023,0.4%,0.18634725,01:00:43 05/05/20,421
29,THETA,6,5.92610147,4.2%,0.90017046,0.5%,0.86768744,01:04:33 05/05/20,425
30,OGN,3,0.58059211,3.8%,4.75454976,4.6%,0.03168516,01:10:16 05/05/20,431
31,TRX,9,39.43150033,7.3%,2.05023807,0.3%,2.05023807,01:10:36 05/05/20,431
32,OGN,3,0.45737161,-6.9%,11.63525656,10.7%,-0.1232205,01:12:16 05/05/20,433
33,INS,6,9.55807539,21.8%,0.76129292,1.5%,0.76129292,01:14:20 05/05/20,435
34,QTUM,2,1.69677256,4.2%,4.12385081,3.5%,0.97595541,01:14:26 05/05/20,435
35,INS,7,10.81634299,24.2%,1.26161512,2.4%,1.2582676000000002,01:15:20 05/05/20,436
36,ADA,4,12.82834129,0.9%,5.15957562,0.6%,4.92369934,01:25:25 05/05/20,446
37,OGN,4,-3.24471911,-14.0%,9.85867478,7.8%,-4.25521646,01:27:16 05/05/20,448
38,OGN,4,-9.66365196,-24.4%,2.96684738,2.0%,-0.6436943,01:29:16 05/05/20,450
39,OGN,5,-9.51225239,-23.3%,1.72464689,1.1%,0.15139957,01:35:16 05/05/20,456
40,OGN,7,-7.35146699,-19.6%,2.97481818,1.9%,1.71585474,01:37:16 05/05/20,458
41,HBAR,13,13.95723965,5.1%,3.01231092,0.6%,1.03729406,01:37:44 05/05/20,458
42,THETA,9,12.5670183,7.6%,1.88058889,0.9%,1.84581723,01:52:32 05/05/20,473
43,THETA,10,13.43044427,8.7%,2.11967889,1.0%,0.86342597,01:54:34 05/05/20,475
44,DOGE,1,4.54466292,6.5%,4.54466292,6.5%,4.54466292,01:56:26 05/05/20,477
45,RCN,1,2.90965299,27.9%,2.91010547,27.9%,2.90965299,01:57:20 05/05/20,478
46,DATA,20,6.71075662,0.2%,3.5915812000000007,0.3%,0.44811952,01:57:50 05/05/20,478
47,THETA,12,16.80532865,10.5%,2.26558575,1.1%,2.12317071,01:59:35 05/05/20,480
48,THETA,12,16.42266427,9.0%,3.1501103,1.5%,-0.38266438,02:01:32 05/05/20,482
49,HIVE,4,5.51313723,1.1%,5.10042901,0.3%,-3.19368549,02:01:42 05/05/20,482
50,NEO,2,1.50023822,0.7%,0.81250982,0.3%,0.60791822,02:02:15 05/05/20,483
51,THETA,12,15.50660128,7.6%,3.16131779,1.5%,-0.91606299,02:02:31 05/05/20,483
52,ETC,2,5.01429307,0.9%,5.2157257,0.6%,2.1017879,02:09:53 05/05/20,490
53,RVN,16,30.13605699,8.4%,2.31115805,0.4%,1.92425401,02:12:44 05/05/20,493
54,HBAR,14,14.09921287,5.4%,1.64706842,0.3%,0.14197322,02:22:43 05/05/20,503
55,DATA,21,10.08841031,0.8%,5.51037772,0.4%,-0.72573776,02:36:50 05/05/20,517
56,THETA,14,17.10789899,7.6%,0.84156381,0.4%,0.82597515,02:39:32 05/05/20,520
57,DATA,21,8.80022511,0.5%,3.8074145,0.3%,-1.2881851999999998,02:39:50 05/05/20,520
58,THETA,15,17.99853225,8.0%,0.99582646,0.4%,0.89063326,02:41:33 05/05/20,522
59,DATA,22,8.98230786,0.6%,4.99010221,0.4%,-1.34648993,02:41:51 05/05/20,522
