,Coin,Pings,Net Vol BTC,Net Vol %,Recent Total Vol BTC,Recent Vol %,Recent Net Vol,Datetime,id
0,ICX,3,4.29556217,2.0%,1.38597941,0.5%,1.34369839,00:03:17 06/01/20,241
1,VET,4,5.44762579,-0.3%,5.98805686,0.3%,5.92305686,00:08:23 06/01/20,246
2,ETH,4,32.51810872,1.3%,39.94659253,0.5%,25.98945067,00:08:32 06/01/20,246
3,RVN,8,-45.42409565,-14.3%,2.41807052,0.3%,2.3980196,00:08:38 06/01/20,246
4,BCH,6,5.77227757,2.2%,6.08183467,0.6%,5.85394625,00:08:41 06/01/20,246
5,XMR,5,-14.395395,-6.9%,1.61561713,0.3%,1.51532191,00:08:44 06/01/20,246
6,ALGO,12,11.39342647,4.8%,1.64428798,0.4%,1.276255,00:08:52 06/01/20,246
7,GAS,0,-1.46705314,-7.3%,4.92140316,7.3%,-1.46705314,00:12:25 06/01/20,250
8,QLC,1,1.07259348,0.4%,1.17573402,0.4%,1.07259348,00:12:36 06/01/20,250
9,BAND,2,1.11172565,0.8%,1.89778343,0.5%,0.63391845,00:15:21 06/01/20,253
10,NEO,0,-13.89938025,-3.3%,4.01313742,0.4%,-0.2219897,00:15:32 06/01/20,253
11,LINK,1,-9.15559682,-2.2%,4.84164628,0.4%,-3.33838052,00:15:34 06/01/20,253
12,MTH,1,0.98608745,3.5%,0.99895277,3.5%,0.98608745,00:15:40 06/01/20,253
13,BEAM,1,0.80192877,0.6%,0.80192877,0.6%,0.80192877,00:17:37 06/01/20,255
14,FTT,1,0.81254271,2.3%,0.81254271,2.3%,0.81254271,00:18:19 06/01/20,256
15,MATIC,8,-168.25631366,-7.9%,19.38958724,0.5%,1.09024726,00:18:24 06/01/20,256
16,WTC,3,-1.87355787,-8.8%,0.81537343,0.8%,0.73792355,00:18:29 06/01/20,256
17,LINK,1,-11.0063422,-2.6%,4.9110992,0.4%,-1.85074538,00:18:38 06/01/20,256
18,IOTX,2,2.94945197,1.1%,1.53120527,0.4%,1.53029943,00:20:20 06/01/20,258
19,CHZ,2,1.33756669,0.9%,1.38821953,0.5%,0.63940369,00:20:39 06/01/20,258
20,REN,4,3.06905526,3.0%,1.39674959,0.9%,1.36443759,00:22:33 06/01/20,260
21,OMG,14,11.87538633,13.0%,2.77754557,0.9%,2.77345729,00:22:39 06/01/20,260
22,HBAR,5,-0.37647317,-1.7%,1.09476436,0.5%,1.08361908,00:22:45 06/01/20,260
23,TFUEL,4,9.78910942,1.7%,2.48788989,0.3%,2.48788989,00:22:47 06/01/20,260
24,ALGO,12,11.32934139,4.4%,1.98007038,0.4%,-0.06408508,00:22:51 06/01/20,260
25,TFUEL,5,12.70406645,2.2%,4.28241241,0.6%,2.91495703,00:23:51 06/01/20,261
26,BQX,6,7.05380521,4.6%,0.87258614,0.3%,0.83375394,00:25:17 06/01/20,263
27,MBL,1,1.35195804,3.1%,1.35195804,3.1%,1.35195804,00:27:16 06/01/20,265
28,LINK,2,-6.30330175,-2.3%,4.70304045,0.3%,4.70304045,00:27:34 06/01/20,265
29,NEO,0,-16.48199713,-5.6%,19.77276991,1.8%,-1.99286151,00:30:34 06/01/20,268
30,TFUEL,6,19.02044509,3.1%,2.70904739,0.3%,-1.23859021,00:32:46 06/01/20,270
31,CHZ,3,1.95190773,1.2%,0.82527296,0.3%,0.61434104,00:33:39 06/01/20,271
32,PIVX,1,2.55977806,4.8%,2.55999922,4.8%,2.55977806,00:35:31 06/01/20,273
