,Coin,Pings,Net Vol BTC,Net Vol %,Recent Total Vol BTC,Recent Vol %,Recent Net Vol,Datetime,id
0,ZRX,4,5.01756102,2.4%,1.31894754,0.5%,1.2680973,00:00:41 04/29/20,618
1,EOS,10,13.31572995,3.4%,5.00243142,0.5%,3.0913493,00:02:36 04/29/20,620
2,LTC,20,48.65576051,6.9%,3.39991884,0.3%,3.128692,00:04:40 04/29/20,622
3,EOS,11,15.11611326,3.8%,3.22886889,0.3%,1.80038331,00:05:35 04/29/20,623
4,LTC,21,52.26270431,7.2%,3.98567636,0.4%,3.6069437999999994,00:05:41 04/29/20,623
5,EOS,12,16.24006629,4.2%,4.15899471,0.4%,1.12395303,00:07:36 04/29/20,625
6,NEO,16,32.90330653,9.7%,5.50150686,1.4%,5.43849514,00:07:43 04/29/20,625
7,CHZ,4,5.92483207,4.5%,3.45884402,2.5%,3.44809418,00:07:50 04/29/20,625
8,EOS,14,32.10357021,7.1%,13.01930385,1.3%,5.03451079,00:09:35 04/29/20,627
9,EOS,15,40.71842868,8.0%,8.65427101,0.9%,8.61485847,00:10:35 04/29/20,628
10,EOS,17,54.49369192,9.5%,10.33697236,1.0%,9.54217944,00:12:36 04/29/20,630
11,ENJ,19,25.37604337,3.9%,7.04695369,0.9%,6.80589313,00:12:40 04/29/20,630
12,LTC,22,59.48122315,7.9%,7.61444972,0.7%,7.21851884,00:12:41 04/29/20,630
13,EOS,19,62.27035435,10.5%,5.69678366,0.6%,4.54126822,00:15:35 04/29/20,633
14,ZEC,8,12.154738499999999,4.7%,1.7134837,0.5%,0.83681908,00:17:21 04/29/20,635
15,LSK,30,32.12918246,18.6%,1.80167586,0.6%,1.53907696,00:19:37 04/29/20,637
16,CHZ,5,10.62107669,7.8%,4.71905032,3.3%,4.69624462,00:27:49 04/29/20,645
17,EOS,19,57.14698767,9.7%,4.33174005,0.4%,-2.92246161,00:30:35 04/29/20,648
18,INS,15,26.28038419,39.0%,0.76769878,0.9%,0.71030122,00:30:45 04/29/20,648
19,MANA,3,1.19531444,-1.2%,1.19759512,0.6%,0.8856854,00:34:15 04/29/20,652
20,EOS,20,60.15865116,10.0%,3.20728409,0.3%,3.01166349,00:34:35 04/29/20,652
21,PERL,2,2.95913904,8.6%,1.03077936,2.1%,1.03077936,00:46:34 04/29/20,664
22,BAT,11,9.23922857,5.2%,1.23257684,0.5%,1.070836,00:46:38 04/29/20,664
23,BNB,18,90.78316147,5.1%,11.89757942,0.4%,5.799729699999999,01:11:49 04/29/20,689
24,BNB,19,98.18580479,5.6%,12.19598374,0.4%,7.40264332,01:12:50 04/29/20,690
25,MTL,3,2.58087232,2.2%,1.42613405,1.0%,0.88384027,01:14:38 04/29/20,692
26,CHZ,5,10.16826489,6.4%,2.0565581,1.4%,-0.4528117999999999,01:16:51 04/29/20,694
27,LINK,1,-11.43642443,-2.4%,7.32493924,0.4%,-2.64422846,01:19:32 04/29/20,697
28,QTUM,1,0.71680679,0.7%,0.71680679,0.7%,0.71680679,01:21:35 04/29/20,699
29,MATIC,22,82.32292485,22.7%,7.56237015,1.2%,-6.02767887,01:22:40 04/29/20,700
30,ICX,6,4.14648259,2.0%,1.00574255,0.4%,1.00574255,01:22:42 04/29/20,700
31,LEND,24,22.03791624,13.0%,1.48220274,0.4%,1.00145138,01:24:26 04/29/20,702
32,MTL,4,2.91930647,3.0%,1.32331613,0.9%,0.33843415,01:26:41 04/29/20,704
33,STORJ,2,2.23447236,15.3%,0.97049079,4.0%,0.64303961,01:27:44 04/29/20,705
34,LEND,25,23.06959485,13.5%,1.89319213,0.5%,1.03167861,01:29:25 04/29/20,707
35,MTL,5,4.52033654,5.4%,3.74494261,2.3%,1.60103007,01:31:39 04/29/20,709
36,LTC,23,62.535640799999996,8.4%,5.76743857,0.5%,3.05441765,01:32:39 04/29/20,710
37,LEND,26,24.80399984,14.3%,2.95889031,0.8%,1.73440499,01:36:23 04/29/20,714
38,INS,18,32.81088948,46.5%,1.29129624,1.4%,1.29129624,01:36:43 04/29/20,714
39,MTL,6,6.48803761,8.1%,2.33534378,1.3%,-0.58315426,01:43:38 04/29/20,721
40,NEO,17,33.47607053,9.2%,1.42239563,0.3%,1.42142675,01:43:40 04/29/20,721
41,MTL,7,7.22363029,11.2%,5.65311132,3.1%,0.73559268,01:44:38 04/29/20,722
42,MTL,7,5.08775026,7.5%,2.53355093,1.3%,-0.88181121,01:46:40 04/29/20,724
43,NEO,18,33.86200205,9.5%,1.3005254,0.3%,0.38593152,01:46:42 04/29/20,724
44,MTL,8,5.25881503,6.9%,2.17180201,1.1%,-0.41533057,01:48:40 04/29/20,726
45,MTL,9,5.97940055,7.3%,0.75368306,0.4%,0.72058552,01:49:40 04/29/20,727
46,MTL,10,6.01404784,8.0%,1.47350281,0.7%,0.03464729,01:51:40 04/29/20,729
47,LTC,23,59.1384115,7.9%,5.50371288,0.5%,-3.3972293,01:54:40 04/29/20,732
48,RVN,17,18.80890829,8.3%,1.51794477,0.4%,0.35484153,01:54:47 04/29/20,732
49,MTL,11,6.56447746,9.5%,3.15544592,1.5%,0.55042962,01:56:41 04/29/20,734
50,BAT,12,10.42799943,5.7%,1.24510586,0.5%,1.18877086,01:58:39 04/29/20,736
51,ENJ,20,28.650505900000002,4.3%,3.41053291,0.4%,3.27446253,01:58:40 04/29/20,736
52,MTL,12,7.18743899,10.1%,1.08472399,0.5%,0.62296153,02:01:41 04/29/20,739
53,ALGO,6,5.38735544,3.6%,1.09929406,0.5%,0.94145796,02:03:37 04/29/20,741
54,MTL,13,7.97926352,10.0%,3.78516384,1.8%,-0.87530234,02:03:41 04/29/20,741
55,ETH,2,-68.80167663,-1.6%,17.0239458,0.2%,10.33660878,02:04:34 04/29/20,742
56,ADA,3,-11.89867494,-1.8%,5.90561583,0.6%,-3.13024215,02:06:16 04/29/20,744
57,BCH,6,5.23315652,-2.4%,10.00297587,0.9%,1.09830225,02:06:20 04/29/20,744
58,DASH,6,3.63220145,2.3%,3.65910976,0.6%,-0.64231554,02:06:28 04/29/20,744
59,EOS,21,61.28389192,9.7%,8.71405817,0.8%,-4.10936329,02:06:35 04/29/20,744
60,ETH,2,-92.02227863,-2.3%,58.3736786,0.8%,-23.220602,02:06:36 04/29/20,744
61,LTC,24,62.12249746,8.9%,11.87604168,1.0%,2.98408596,02:06:40 04/29/20,744
62,BNB,19,87.06717764,5.0%,16.01846589,0.6%,-11.11862715,02:06:49 04/29/20,744
63,EOS,22,61.35204,10.0%,3.9948629999999996,0.4%,0.06814808,02:08:37 04/29/20,746
64,MTL,13,6.50463185,8.3%,3.77211123,1.7%,-1.47463167,02:08:42 04/29/20,746
65,ETC,5,1.15466689,-1.9%,1.88143543,0.4%,1.16470975,02:08:50 04/29/20,746
66,HIVE,0,-4.26426266,-0.8%,5.23894142,0.3%,-2.92564256,02:09:20 04/29/20,747
67,EOS,22,60.03158146,9.7%,3.92001236,0.3%,-1.32045854,02:09:36 04/29/20,747
68,MTL,14,7.32938893,9.1%,1.89357292,0.8%,0.82475708,02:09:44 04/29/20,747
69,NEO,21,40.10286357,11.6%,1.42396741,0.3%,1.09083415,02:09:46 04/29/20,747
70,KAVA,2,2.50403966,1.1%,1.74111894,0.7%,1.57900986,02:09:50 04/29/20,747
71,EOS,23,61.22261359,9.8%,3.55993751,0.3%,-0.34306785,02:11:36 04/29/20,749
72,MTL,15,7.74734579,9.6%,1.10358186,0.5%,0.41795686,02:11:40 04/29/20,749
73,LTC,25,62.26290056,9.2%,3.924054,0.3%,0.1404031,02:11:41 04/29/20,749
74,TRX,14,36.08402812,6.2%,2.74053564,0.4%,2.39538564,02:11:41 04/29/20,749
75,NEO,21,36.40151688,9.7%,3.85782658,0.9%,-1.25615854,02:11:42 04/29/20,749
76,ETC,6,2.65983321,-1.1%,3.09669398,0.7%,1.50516632,02:11:48 04/29/20,749
77,MTL,16,8.22153882,10.1%,1.16024021,0.5%,0.47419303,02:13:40 04/29/20,751
78,LTO,13,41.30194373,26.1%,4.47308507,2.1%,4.47308507,02:14:29 04/29/20,752
79,XLM,11,3.26887458,-1.9%,5.06440187,0.3%,1.29544907,02:14:53 04/29/20,752
80,MTL,17,8.94682824,10.6%,1.17355026,0.5%,0.72528942,02:23:40 04/29/20,761
81,INS,19,34.07545807,47.9%,1.30455477,1.4%,1.26456859,02:26:44 04/29/20,764
82,RCN,1,0.97126681,8.7%,1.42399201,8.7%,0.97126681,02:26:45 04/29/20,764
83,LEND,29,27.29213221,16.3%,1.53768217,0.4%,0.80560243,02:28:26 04/29/20,766
84,LTC,26,62.58650919,8.1%,18.35843943,1.5%,-3.97511101,02:30:39 04/29/20,768
85,IOST,10,19.670863699999998,35.0%,3.43610374,4.4%,3.10369694,02:33:50 04/29/20,771
86,IOST,11,20.5882486,36.1%,0.9173849000000001,1.1%,0.9173849,02:41:50 04/29/20,779
87,BCD,1,0.98317929,8.5%,1.25626715,8.5%,0.98317929,02:43:21 04/29/20,781
88,WAN,4,3.71233602,8.6%,1.06834006,1.6%,0.85497182,02:45:23 04/29/20,783
89,MTL,18,9.69558125,11.2%,1.53484901,0.6%,0.74875301,02:46:39 04/29/20,784
90,RCN,2,2.55167787,17.8%,1.68247106,9.1%,1.58041106,02:48:45 04/29/20,786
91,IOST,13,23.06987316,39.1%,1.34449628,1.6%,1.34449628,02:50:50 04/29/20,788
92,IOST,14,23.79496012,40.0%,0.76263768,0.9%,0.72508696,02:51:51 04/29/20,789
93,XRP,17,29.43808106,0.2%,17.03430086,0.6%,-10.111469099999999,02:55:48 04/29/20,793
94,FET,10,11.94611031,5.8%,1.0867585,0.4%,1.0867585,03:00:20 04/29/20,798
95,KAVA,3,4.78594565,2.1%,2.74515009,1.0%,2.28190599,03:10:46 04/29/20,808
96,KAVA,3,4.66664231,1.4%,1.84225294,0.7%,-0.11930334,03:11:45 04/29/20,809
97,ETH,3,-74.47859467,-2.1%,20.18482774,0.3%,17.54368396,03:25:36 04/29/20,823
98,INS,21,37.14620562,51.1%,1.71144968,1.8%,1.71144968,03:35:43 04/29/20,833
99,INS,22,38.26963350000001,52.3%,1.12342788,1.2%,1.12342788,03:36:43 04/29/20,834
100,LTO,14,42.48061801,26.6%,1.17867428,0.5%,1.17867428,03:40:27 04/29/20,838
101,WAN,5,4.3787500999999995,9.6%,0.78392562,1.0%,0.66641408,03:41:23 04/29/20,839
102,EOS,23,57.46393512,9.1%,7.39229659,0.6%,-3.75867847,03:47:34 04/29/20,845
103,MTL,19,11.11369009,12.5%,3.1892104,1.3%,1.41810884,03:47:39 04/29/20,845
104,MTL,20,11.9163827,12.8%,0.89243513,0.3%,0.80269261,03:48:42 04/29/20,846
105,FTT,1,1.02857369,1.7%,1.02857369,1.7%,1.02857369,03:50:18 04/29/20,848
106,SC,1,2.87624959,5.0%,2.87624959,5.0%,2.87624959,03:55:21 04/29/20,853
107,LSK,33,37.15138609,20.3%,1.06214405,0.3%,0.68617695,03:55:37 04/29/20,853
108,MTL,22,13.86532257,14.4%,1.39551025,0.5%,1.17256373,04:00:41 04/29/20,858
109,LEND,29,26.64010602,13.4%,12.48966711,2.9%,-0.65202619,04:02:26 04/29/20,860
110,SOL,36,56.67454234,25.4%,2.22714703,0.3%,1.75034099,04:10:24 04/29/20,868
111,RDN,30,15.4191212,176.2%,1.90081469,1.0%,1.05330757,04:10:28 04/29/20,868
112,STPT,2,4.69766833,11.4%,5.06399633,9.1%,4.27761611,04:15:24 04/29/20,873
113,GRS,1,0.84103474,7.2%,0.84103474,7.2%,0.84103474,04:15:38 04/29/20,873
114,STPT,3,7.17731551,17.7%,3.81892498,6.3%,2.47964718,04:18:22 04/29/20,876
115,INS,23,40.15726609,54.3%,1.99978779,2.0%,1.88763259,04:18:47 04/29/20,876
116,NEO,23,41.29886789,11.0%,2.96704417,0.7%,2.96555633,04:22:45 04/29/20,880
117,HBAR,3,1.87714616,-2.9%,0.88564752,0.5%,0.88564752,04:27:32 04/29/20,885
118,NEO,24,43.57716045,11.5%,2.37368768,0.5%,2.27829256,04:32:42 04/29/20,890
119,MTL,24,15.95814772,15.3%,1.63936867,0.6%,1.40182415,04:40:42 04/29/20,898
120,SOL,37,59.88357908,25.8%,3.2511717,0.4%,3.20903674,04:47:23 04/29/20,905
121,BCH,9,10.95718748,-1.3%,3.93386302,0.3%,3.23121286,04:49:21 04/29/20,907
122,BAND,8,7.5554608,2.2%,3.75691346,0.6%,0.11852358,04:49:30 04/29/20,907
123,MTL,26,17.8968585,16.1%,0.90142692,0.3%,0.88721736,04:50:41 04/29/20,908
