,Coin,Pings,Net Vol BTC,Net Vol %,Recent Total Vol BTC,Recent Vol %,Recent Net Vol,Datetime,id
284,TRX,7,4.72683292,-1.2%,23.70385985,1.2%,17.42878579,06:51:38 09/08/20,171
285,BAT,2,1.83713436,1.1%,0.78726501,0.4%,0.74369089,06:53:18 09/08/20,173
286,ETH,3,36.77583273,0.3%,13.45951031,0.1%,10.86771671,06:53:21 09/08/20,173
287,QTUM,6,4.85807272,1.8%,2.17244541,0.6%,-0.57579531,06:53:24 09/08/20,173
288,XMR,2,5.16290014,0.7%,2.92450426,0.4%,2.90178166,06:53:33 09/08/20,173
289,ATOM,2,3.2816372000000005,0.8%,1.79499638,0.3%,0.9834019,06:53:33 09/08/20,173
290,TRX,8,13.09349341,-0.8%,15.60617847,0.8%,9.06387731,06:53:36 09/08/20,173
291,WBTC,6,27.16153036,12.4%,4.81366756,2.1%,4.81366756,06:53:41 09/08/20,173
292,CHR,3,1.15028165,1.3%,1.60297783,0.4%,0.07684993,06:53:45 09/08/20,173
293,XLM,3,2.56528525,1.7%,1.56821026,0.4%,0.04495436,06:53:50 09/08/20,173
294,BCH,2,5.70025416,0.6%,3.51235663,0.3%,2.74265811,06:53:56 09/08/20,173
295,DASH,1,1.14776718,0.1%,3.08011524,0.4%,2.00055704,06:54:23 09/08/20,174
296,VET,7,24.46650342,2.6%,5.53900375,0.7%,2.69762125,06:54:43 09/08/20,174
297,DOGE,1,10.83574392,17.7%,10.83574392,17.7%,10.83574392,06:54:57 09/08/20,174
298,SAND,4,-0.94984329,-4.2%,4.15288787,2.8%,-0.65176683,06:54:58 09/08/20,174
299,ADA,5,4.88246296,0.6%,3.9729300000000003,0.3%,1.99460538,06:55:00 09/08/20,174
300,TOMO,2,1.5092536,1.0%,0.81530817,0.5%,0.80954873,06:55:00 09/08/20,174
301,TRX,8,8.93985177,-1.1%,7.14554668,0.4%,-4.15364164,06:56:37 09/08/20,176
302,BAND,1,-0.32355869,-0.1%,3.09019317,0.3%,-1.38251255,06:56:42 09/08/20,176
303,FTM,1,1.86169037,0.5%,2.25223741,0.5%,1.86169037,06:56:48 09/08/20,176
304,ONE,7,14.62870922,10.5%,1.86930084,0.9%,1.85488644,06:56:50 09/08/20,176
305,BCH,4,21.34702919,2.5%,4.05804137,0.4%,2.58438167,06:56:55 09/08/20,176
306,SAND,5,0.62005434,-2.8%,2.26027205,1.5%,1.56989763,06:56:58 09/08/20,176
307,ANKR,1,1.15949262,0.4%,1.15949262,0.4%,1.15949262,06:58:22 09/08/20,178
308,XMR,4,9.3187257,1.1%,3.74418378,0.5%,-1.0460984,06:58:33 09/08/20,178
309,TRX,9,9.60635873,-0.8%,6.176385099999999,0.3%,0.66650696,06:58:38 09/08/20,178
310,IOTX,7,5.64143559,8.2%,0.79036682,0.8%,0.79036682,06:58:49 09/08/20,178
311,IOST,38,201.37864217,17.2%,7.80088422,0.4%,2.64453582,06:58:59 09/08/20,178
312,ANKR,2,1.74025952,0.8%,1.49535278,0.5%,0.5807669,06:59:23 09/08/20,179
313,CELR,5,5.10872028,3.3%,0.72108032,0.4%,0.72108032,06:59:28 09/08/20,179
314,ZIL,7,14.02786789,7.0%,0.82520927,0.4%,0.80506617,06:59:39 09/08/20,179
315,WTC,1,0.79202595,0.9%,0.84168229,0.9%,0.79202595,07:01:38 09/08/20,181
316,LTC,4,2.66571513,0.3%,2.81618929,0.3%,-0.43865521,07:01:40 09/08/20,181
317,SAND,5,0.40405409,-5.7%,1.84391939,1.2%,-0.07365077,07:01:58 09/08/20,181
318,BNB,1,5.00055852,-0.4%,19.44014759,0.3%,-5.60822551,07:03:33 09/08/20,183
319,TROY,13,16.83608505,23.7%,4.37335693,4.5%,-1.85798493,07:03:40 09/08/20,183
320,SAND,6,1.074268,-5.1%,0.90434059,0.6%,0.67021391,07:03:57 09/08/20,183
321,JST,3,1.36170463,5.9%,3.95120103,3.4%,0.00192515,07:04:35 09/08/20,184
322,TROY,14,26.32802359,33.0%,9.49993666,9.3%,9.49193854,07:04:41 09/08/20,184
323,ADA,5,1.48749288,0.0%,3.74883096,0.3%,-1.69748504,07:07:00 09/08/20,186
324,SXP,2,4.64900577,0.5%,4.9627557,0.3%,-0.88244522,07:08:40 09/08/20,188
325,RVN,3,6.58158338,5.9%,2.31396834,1.8%,1.92615914,07:08:42 09/08/20,188
326,TROY,15,26.46072456,34.5%,1.68659903,1.5%,0.13270097,07:08:43 09/08/20,188
327,IOST,40,216.74807932,18.1%,7.95347732,0.4%,7.56593692,07:09:01 09/08/20,188
328,REN,4,7.56508213,2.6%,2.70351136,0.5%,0.43158988,07:09:22 09/08/20,189
329,SNM,1,0.70029839,0.6%,0.70864497,0.6%,0.70029839,07:09:52 09/08/20,189
330,IOST,41,224.31401624,18.5%,7.95347732,0.4%,7.56593692,07:09:59 09/08/20,189
331,THETA,1,1.22485019,1.4%,2.70008049,1.4%,1.22485019,07:11:46 09/08/20,191
332,XVG,2,3.62320049,1.2%,5.26685957,8.4%,4.39579259,07:13:17 09/08/20,193
333,QTUM,8,6.37900888,2.8%,2.11125361,0.5%,0.51228295,07:13:26 09/08/20,193
334,TRX,12,36.58250179,0.2%,9.23281892,0.4%,7.4604800000000004,07:13:41 09/08/20,193
335,ANKR,3,3.48822276,1.9%,3.6249195,1.1%,1.74796324,07:14:23 09/08/20,194
336,SXP,2,2.35911966,0.2%,4.91723321,0.3%,-2.28988611,07:14:41 09/08/20,194
337,TRX,13,37.44603184,0.3%,6.57319743,0.3%,-1.66450239,07:16:38 09/08/20,196
338,KAVA,3,3.3390402999999997,1.3%,1.55851164,0.9%,-0.06094386,07:16:39 09/08/20,196
339,ENJ,0,-0.77580198,-1.3%,2.27270888,1.3%,-0.77580198,07:18:36 09/08/20,198
340,STX,2,0.8290864,1.7%,1.69818432,0.9%,0.4145432,07:18:59 09/08/20,198
341,XRP,2,18.33733046,1.9%,6.5283652000000005,0.5%,2.7320224,07:19:32 09/08/20,199
342,IOST,41,218.03303333,18.0%,8.73231835,0.4%,-6.28098291,07:19:59 09/08/20,199
343,WTC,2,1.57274291,1.7%,0.7948988,0.8%,0.78071696,07:21:38 09/08/20,201
344,ANKR,4,5.16996767,2.4%,1.69477675,0.5%,1.68174491,07:23:22 09/08/20,203
345,TCT,3,1.98579469,2.4%,0.77897225,0.7%,0.66238089,07:23:23 09/08/20,203
346,KSM,2,-3.80293004,-4.9%,4.85588868,2.2%,-3.3151771,07:23:46 09/08/20,203
347,IOTX,10,8.54401133,11.1%,0.90698332,0.9%,0.90662084,07:23:49 09/08/20,203
348,TCT,4,2.95416505,5.7%,3.52858142,3.3%,0.96837036,07:24:23 09/08/20,204
349,SXP,2,0.87701907,-0.1%,4.63378515,0.3%,-1.48210059,07:24:36 09/08/20,204
350,TCT,5,4.3624384,7.1%,1.52079935,1.4%,1.40827335,07:26:23 09/08/20,206
351,RSR,7,6.98767213,10.2%,1.41667563,0.8%,0.18304801,07:26:28 09/08/20,206
352,ENJ,2,2.19852375,1.2%,2.3841712000000004,1.3%,1.01816932,07:26:35 09/08/20,206
353,TRX,14,39.48450662,0.0%,12.57693771,0.6%,-0.28987341,07:26:35 09/08/20,206
354,XEM,0,-4.75597441,-1.4%,3.88122988,0.3%,-0.57753664,07:26:49 09/08/20,206
355,REN,5,10.04420074,3.1%,3.09165871,0.6%,2.47911861,07:28:22 09/08/20,208
356,XTZ,4,16.41551149,7.5%,5.70762848,0.7%,5.11597068,07:28:28 09/08/20,208
357,RSR,8,8.01669877,11.2%,1.8461756999999999,1.0%,1.02902664,07:28:29 09/08/20,208
358,ENJ,3,2.22915426,2.6%,2.67406709,1.4%,0.03063051,07:28:36 09/08/20,208
359,LTC,5,6.47633092,1.0%,6.24159827,0.7%,3.81061579,07:28:39 09/08/20,208
360,XTZ,5,19.74020229,8.2%,5.71116966,0.7%,3.3246907999999995,07:29:28 09/08/20,209
361,CTSI,4,3.79530674,6.9%,1.33229383,1.5%,0.79646131,07:31:23 09/08/20,211
362,QKC,2,3.27254129,7.8%,1.46589233,3.1%,1.21592047,07:31:27 09/08/20,211
363,CELR,8,9.15344127,5.8%,2.02891009,1.2%,1.68982913,07:31:27 09/08/20,211
364,XTZ,6,26.67169898,9.4%,9.06786299,1.1%,6.93149669,07:31:28 09/08/20,211
365,ZIL,10,19.90418089,11.7%,2.2131376,1.0%,2.2128816,07:31:37 09/08/20,211
366,IOST,41,213.68278977,17.7%,6.32667386,0.3%,-4.35024356,07:31:59 09/08/20,211
367,JST,5,2.47318412,6.2%,0.87025849,0.7%,0.85944947,07:33:33 09/08/20,213
368,TRX,15,43.95548613,0.1%,10.54932418,0.5%,-5.0715138,07:33:36 09/08/20,213
369,ZIL,11,23.30841104,13.3%,3.78432969,1.7%,3.40423015,07:33:37 09/08/20,213
370,STX,3,1.66590755,2.8%,2.12452847,1.1%,0.83682115,07:35:58 09/08/20,215
371,ETH,4,48.03356866,0.3%,12.26944491,0.1%,11.25773593,07:36:22 09/08/20,216
372,CELR,9,10.10106321,6.4%,0.94762194,0.5%,0.94762194,07:36:27 09/08/20,216
373,TRX,16,40.26553822,-0.0%,9.112074,0.4%,-4.0823456,07:36:36 09/08/20,216
374,FTT,3,3.85208131,2.1%,1.4348734,0.8%,1.4348733999999999,07:36:42 09/08/20,216
375,IOTX,12,10.74523739,13.8%,1.75864054,1.7%,1.3443475,07:36:47 09/08/20,216
376,STX,4,4.41334996,4.4%,3.41869171,1.7%,2.74744241,07:36:59 09/08/20,216
377,TRX,18,63.97197175,1.6%,18.83428058,0.8%,7.17080056,07:38:36 09/08/20,218
378,STX,6,8.36831756,7.2%,4.48887067,2.1%,3.33108907,07:38:58 09/08/20,218
379,EOS,1,-5.35564459,-1.5%,3.94231651,0.3%,-0.99809989,07:40:29 09/08/20,220
380,STX,7,10.33368751,8.4%,3.92014584,1.8%,-0.92662128,07:40:59 09/08/20,220
381,QKC,3,4.13856223,9.7%,0.89019122,1.8%,0.86602094,07:41:27 09/08/20,221
382,TRX,19,63.98739441,1.5%,9.12340225,0.4%,-0.08262249,07:41:36 09/08/20,221
