,Coin,Pings,Net Vol BTC,Net Vol %,Recent Total Vol BTC,Recent Vol %,Recent Net Vol,Datetime,id
46,MATIC,25,36.60982363,3.7%,4.97964138,0.4%,4.97964138,12:13:27 04/26/20,1275
47,ONT,21,43.95088883,-0.0%,2.115806,0.4%,0.85404032,12:13:46 04/26/20,1275
48,MATIC,26,38.23701252,4.0%,3.79793543,0.3%,1.62718889,12:14:27 04/26/20,1276
49,RVN,80,198.7621799,53.1%,5.10790477,0.5%,3.94028813,12:15:16 04/26/20,1277
50,KAVA,25,35.6198893,8.6%,1.40577094,0.3%,1.37424066,12:15:18 04/26/20,1277
51,DOGE,15,72.57819649999998,108.7%,0.78837118,0.5%,0.78798722,12:15:34 04/26/20,1277
52,MATIC,27,43.82043173,4.4%,6.09104151,0.5%,5.58341921,12:16:26 04/26/20,1278
53,DOGE,16,73.95424659,109.6%,1.37625251,0.9%,1.37605009,12:16:33 04/26/20,1278
54,ONT,21,43.48680584,-0.4%,1.87003315,0.4%,-0.46408299,12:17:47 04/26/20,1279
55,RVN,81,203.51978657,53.6%,5.38181687,0.5%,4.75760667,12:18:16 04/26/20,1280
56,RVN,81,203.30511899,53.2%,4.72417734,0.4%,-0.21466758,12:19:15 04/26/20,1281
57,CTSI,5,19.04167209,1.4%,7.87080995,0.6%,6.84770967,12:19:29 04/26/20,1281
58,CTSI,6,24.75772821,2.0%,8.2152144,0.6%,5.71605612,12:20:29 04/26/20,1282
59,SNGLS,1,4.52629991,28.1%,4.59364849,28.1%,4.52629991,12:20:33 04/26/20,1282
60,RVN,81,201.42613751,51.8%,15.49114384,1.3%,-1.87898148,12:21:15 04/26/20,1283
61,TRX,12,53.38813045,6.9%,5.0127058,0.6%,5.0084186,12:22:43 04/26/20,1284
62,ONT,22,45.62599466,0.2%,3.13336196,0.6%,2.13918882,12:22:47 04/26/20,1284
63,RVN,81,201.10084137,51.5%,3.62433442,0.3%,-0.32529614,12:23:16 04/26/20,1285
64,FTT,1,0.76567494,2.9%,0.76567494,2.9%,0.76567494,12:23:23 04/26/20,1285
65,RVN,82,207.72309066,52.2%,7.98004449,0.7%,6.62224929,12:24:16 04/26/20,1286
66,ONE,5,-2.27493216,-7.3%,1.50357976,2.2%,1.49642004,12:24:38 04/26/20,1286
67,ONT,23,46.69025565,0.9%,3.31784247,0.6%,1.06426099,12:24:47 04/26/20,1286
68,RVN,83,212.58018762,52.6%,4.85890328,0.4%,4.85709696,12:25:15 04/26/20,1287
69,FTT,2,2.24436134,8.2%,1.4786864,5.4%,1.4786864,12:26:23 04/26/20,1288
70,GXS,9,6.5535972000000005,14.4%,0.87724975,0.5%,0.74841767,12:26:26 04/26/20,1288
71,IOST,12,21.00250527,8.8%,1.13602572,0.4%,1.13190476,12:26:26 04/26/20,1288
72,IOTA,12,12.71945249,9.9%,1.3869407,0.7%,1.32565146,12:28:45 04/26/20,1290
73,ONT,24,47.51601411,3.8%,15.59546574,2.9%,0.82575846,12:28:47 04/26/20,1290
74,ONT,24,46.59134646,3.3%,2.84602683,0.5%,-0.92466765,12:29:47 04/26/20,1291
75,GXS,10,7.27049497,14.8%,0.71689777,0.4%,0.71689777,12:30:25 04/26/20,1292
76,CTSI,7,35.62692342,2.9%,11.07096877,0.9%,10.86919521,12:30:28 04/26/20,1292
77,RVN,84,213.4295336,53.3%,8.939730800000003,0.7%,0.84934598,12:31:15 04/26/20,1293
78,DOGE,17,77.13127779,111.7%,3.1770312,2.1%,3.1770312,12:31:32 04/26/20,1293
79,ONE,6,-0.29322208,-4.4%,1.99603292,2.9%,1.98171008,12:32:38 04/26/20,1294
80,RVN,85,218.23977171,53.8%,5.08053725,0.4%,4.81023811,12:33:15 04/26/20,1295
81,GXS,11,7.99296365,15.2%,0.72687866,0.4%,0.72246868,12:33:24 04/26/20,1295
82,ENJ,23,24.83234527,-0.1%,7.84821754,0.4%,1.63457812,12:33:38 04/26/20,1295
83,RVN,86,222.37536964,54.1%,4.13559793,0.3%,4.13559793,12:34:15 04/26/20,1296
84,ALGO,9,2.93420221,0.1%,2.33156778,0.4%,1.46640826,12:34:25 04/26/20,1296
85,FTM,6,9.506186999999999,22.7%,7.32459511,10.4%,4.02455831,12:34:47 04/26/20,1296
86,COTI,5,31.69930024,28.6%,11.45389509,6.9%,7.25931651,13:15:19 04/26/20,34
87,TFUEL,2,3.61296967,8.8%,1.05762995,2.3%,0.85062395,13:15:20 04/26/20,34
88,HBAR,2,0.89320094,1.8%,1.82375209,1.2%,0.12516559,13:15:25 04/26/20,34
89,TRX,2,2.70568,1.0%,1.71915163,0.6%,1.70700027,13:15:38 04/26/20,34
90,ALGO,6,8.41048194,2.6%,1.51111333,0.4%,0.86314441,13:15:54 04/26/20,34
91,COTI,5,29.36607797,26.0%,4.53253063,2.6%,-2.33322227,13:16:19 04/26/20,35
92,ETC,6,6.89555064,3.8%,1.13530908,0.3%,0.3273871,13:16:28 04/26/20,35
93,COTI,6,31.41495701,27.8%,3.35349614,1.9%,2.04887904,13:17:19 04/26/20,36
94,WAVES,2,2.05153577,2.3%,1.72223408,1.5%,1.50737424,13:17:24 04/26/20,36
95,KNC,2,2.51053029,0.8%,3.41330931,0.4%,2.59809485,13:17:32 04/26/20,36
96,MATIC,4,12.46171289,1.9%,2.88475174,0.4%,2.84618186,13:17:42 04/26/20,36
97,WAVES,3,2.8455152999999997,3.3%,1.23963637,1.1%,0.79397953,13:18:23 04/26/20,37
98,ETC,7,7.44253675,4.1%,1.11873515,0.3%,0.54698611,13:19:27 04/26/20,38
99,RVN,5,-1.72836752,0.4%,6.07694524,0.6%,-4.27787508,13:20:34 04/26/20,39
100,COS,5,11.81010965,17.1%,0.9726309999999999,1.0%,0.93008188,13:21:19 04/26/20,40
101,HBAR,3,1.54802171,2.4%,0.97982973,0.6%,0.65482077,13:21:23 04/26/20,40
102,EOS,2,1.90732015,0.6%,1.65583267,0.3%,0.49875557,13:21:26 04/26/20,40
103,RVN,6,-1.68327496,1.1%,7.874522099999999,0.7%,0.04509256,13:21:34 04/26/20,40
104,DUSK,1,1.1274779,9.2%,2.14607906,9.2%,1.1274779,13:21:45 04/26/20,40
105,ALGO,7,9.04848871,3.1%,1.71406685,0.5%,0.63800677,13:21:49 04/26/20,40
106,ZRX,1,1.08999005,1.7%,1.16730593,1.7%,1.08999005,13:22:17 04/26/20,41
107,COTI,7,32.0945634,28.5%,1.32107289,0.7%,0.67960639,13:22:18 04/26/20,41
108,KAVA,2,2.54713497,0.8%,1.37111684,0.4%,1.37111684,13:22:21 04/26/20,41
109,OGN,1,0.96137591,0.5%,0.97447575,0.5%,0.96137591,13:22:22 04/26/20,41
110,ETC,8,7.89772718,4.7%,1.80298613,0.5%,0.45519043,13:22:27 04/26/20,41
111,BCH,5,10.45807836,2.3%,3.86846014,0.6%,-0.7674112,13:22:28 04/26/20,41
112,XRP,4,15.16310826,2.6%,5.76691779,0.9%,3.76967973,13:22:31 04/26/20,41
113,ETH,1,3.89106982,0.2%,19.27263573,0.5%,5.28688467,13:22:40 04/26/20,41
114,DUSK,1,0.85374487,1.4%,1.97941927,7.7%,-0.27373303,13:22:45 04/26/20,41
115,WAVES,4,4.37710798,4.7%,1.68576588,1.4%,1.53159268,13:23:21 04/26/20,42
116,BCH,5,9.90574495,1.7%,3.57538441,0.6%,-0.55233341,13:23:27 04/26/20,42
117,CTSI,1,0.75088405,0.5%,1.92988559,0.5%,0.75088405,13:23:32 04/26/20,42
118,ETH,1,-5.07148439,-0.3%,19.58236147,0.5%,-8.96255421,13:23:39 04/26/20,42
119,XLM,1,-2.74080019,-3.0%,6.26911665,3.8%,-3.77430967,13:23:45 04/26/20,42
120,INS,2,3.09463628,14.3%,2.05784563,9.2%,2.05784563,13:23:45 04/26/20,42
121,ADA,6,5.47170305,0.9%,1.47773794,0.4%,1.11969564,13:24:33 04/26/20,43
122,ALGO,8,9.10550105,3.9%,2.63526886,0.8%,0.05701234,13:24:50 04/26/20,43
123,EVX,1,0.76878008,3.4%,0.77257148,3.4%,0.76878008,13:25:15 04/26/20,44
124,ELF,1,0.38796568,4.2%,1.12057222,4.2%,0.38796568,13:25:18 04/26/20,44
125,IOTX,1,1.85499088,15.7%,1.85499088,15.7%,1.85499088,13:25:25 04/26/20,44
126,XRP,5,15.646251,3.1%,2.8195455000000003,0.4%,0.48314274,13:25:30 04/26/20,44
127,CTSI,2,0.95749944,0.8%,1.52620471,0.4%,0.20661539,13:25:32 04/26/20,44
128,ETC,9,9.49555201,5.4%,2.29898885,0.7%,1.59782483,13:26:26 04/26/20,45
129,ADA,7,6.43728419,1.5%,2.20336428,0.6%,0.96558114,13:26:33 04/26/20,45
130,INS,3,3.87839413,17.5%,0.78375785,3.2%,0.78375785,13:26:47 04/26/20,45
131,XMR,0,-1.36785785,-1.3%,5.37022577,1.0%,-0.90716061,13:26:52 04/26/20,45
132,COTI,8,32.83797724,29.8%,2.61589146,1.3%,0.74341384,13:28:17 04/26/20,47
133,COTI,9,33.38327335,30.5%,1.26073999,0.6%,0.54529611,13:29:18 04/26/20,48
134,COTI,10,34.60465268,31.6%,2.31212373,1.1%,1.22137933,13:30:18 04/26/20,49
135,BNB,1,6.4300629,0.4%,8.14953802,0.4%,6.4300629,13:30:40 04/26/20,49
136,MATIC,5,22.19462073,3.5%,10.65680144,1.6%,9.73290784,13:30:42 04/26/20,49
137,ETC,10,16.1493255,7.4%,7.02111557,2.1%,6.65377349,13:31:26 04/26/20,50
138,ONT,1,0.34167307,0.8%,2.75757899,0.8%,0.34167307,13:31:29 04/26/20,50
139,BNB,2,10.44939625,0.9%,9.76993397,0.5%,4.01933335,13:31:40 04/26/20,50
140,MATIC,6,23.51140237,4.0%,2.8070566,0.4%,1.31678164,13:31:41 04/26/20,50
141,COTI,10,34.19541221,30.7%,1.90094695,0.9%,-0.40924047,13:32:17 04/26/20,51
142,ONT,2,1.56027389,1.2%,1.48189844,0.4%,1.21860082,13:32:28 04/26/20,51
143,ZRX,2,3.21385565,4.7%,2.19899594,3.1%,2.1238656000000002,13:33:17 04/26/20,52
144,ETC,10,15.59412213,6.7%,2.43703973,0.7%,-0.55520337,13:33:26 04/26/20,52
145,XLM,2,-2.65089085,-2.2%,1.34905896,0.8%,0.08990934,13:33:48 04/26/20,52
146,ETH,2,4.40130296,0.1%,14.76276033,0.4%,9.47278735,13:34:43 04/26/20,53
147,MATIC,7,27.13142829,4.5%,3.81014168,0.6%,3.62002592,13:35:43 04/26/20,54
148,ALGO,9,11.61724251,4.8%,3.38174346,1.0%,2.51174146,13:35:55 04/26/20,54
149,COTI,11,35.08211453,31.3%,1.3422718999999999,0.6%,0.88670232,13:36:18 04/26/20,55
150,KAVA,3,5.74463777,1.9%,3.2826788000000002,1.0%,3.1975028,13:36:22 04/26/20,55
151,ALGO,10,14.47636373,5.9%,3.69439634,1.0%,2.85912122,13:36:52 04/26/20,55
152,COTI,12,35.76900826,32.0%,1.44510691,0.7%,0.68689373,13:37:19 04/26/20,56
153,MATIC,8,29.17865465,4.8%,2.06730404,0.3%,2.04722636,13:37:42 04/26/20,56
154,ALGO,11,15.73292487,6.3%,1.61294484,0.4%,1.25656114,13:37:52 04/26/20,56
155,ETC,11,16.88701183,9.0%,8.07546254,2.3%,1.2928897,13:38:28 04/26/20,57
156,VET,2,20.775883800000006,10.2%,2.67019452,1.1%,1.4012334,13:38:30 04/26/20,57
157,CTSI,2,0.6420385999999999,0.3%,2.17740854,0.5%,-0.31546084,13:38:35 04/26/20,57
158,ADA,8,8.26082394,2.3%,2.81582895,0.7%,1.82353975,13:38:35 04/26/20,57
159,MATIC,9,37.33588823,6.0%,8.24607966,1.2%,8.15723358,13:38:42 04/26/20,57
160,XLM,3,-1.04277041,-1.3%,1.66650524,0.9%,1.60812044,13:38:47 04/26/20,57
161,ALGO,12,17.36565161,6.9%,1.93444752,0.5%,1.63272674,13:38:52 04/26/20,57
162,ZRX,3,3.92116528,5.7%,0.74067757,1.0%,0.70730963,13:39:17 04/26/20,58
163,COTI,13,36.52605466,35.3%,7.06365852,3.3%,0.7570464,13:39:18 04/26/20,58
164,ETC,11,16.02691624,7.4%,5.69775529,1.6%,-0.86009559,13:39:28 04/26/20,58
165,ADA,9,11.55629299,3.1%,3.39455225,0.9%,3.29546905,13:39:35 04/26/20,58
166,MATIC,10,47.61992025,7.9%,13.145397699999998,1.9%,10.28403202,13:39:42 04/26/20,58
167,ETH,2,-1.03889276,-0.3%,14.47435442,0.4%,-5.44019572,13:39:42 04/26/20,58
168,CTSI,2,0.05379444,-0.5%,3.55261966,0.8%,-0.58824416,13:40:34 04/26/20,59
169,MATIC,10,47.24197654,7.3%,4.50213823,0.6%,-0.37794371,13:40:41 04/26/20,59
170,ONE,2,3.80944366,6.4%,2.16251534,3.5%,2.14945526,13:41:24 04/26/20,60
171,MATIC,10,46.43825978,6.8%,3.6252244,0.5%,-0.80371676,13:41:42 04/26/20,60
172,GO,1,0.7627018,3.3%,0.7627018,3.3%,0.7627018,13:41:44 04/26/20,60
173,ONE,3,5.25724456,8.6%,1.4478008999999998,2.3%,1.4478008999999998,13:42:23 04/26/20,61
174,BNT,0,-1.5050236000000001,-33.3%,4.87087348,33.3%,-1.5050236000000001,13:43:38 04/26/20,62
175,MATIC,11,69.46800506,10.1%,23.74064718,3.3%,23.02974528,13:43:42 04/26/20,62
176,COTI,14,36.58599605,36.1%,1.81133831,0.8%,0.05994139,13:44:17 04/26/20,63
177,MATIC,12,75.8688653,11.0%,6.66749684,0.9%,6.40086024,13:44:41 04/26/20,63
178,RVN,7,1.80530353,1.5%,3.66694001,0.3%,3.48857849,13:45:35 04/26/20,64
179,MATIC,13,89.36447149,13.2%,16.42140563,2.2%,13.49560619,13:45:44 04/26/20,64
180,FET,3,2.91065458,1.2%,2.02651671,0.5%,0.97204627,13:45:52 04/26/20,64
181,AION,1,1.0610107,0.6%,1.13826646,0.6%,1.0610107,13:45:55 04/26/20,64
182,ETC,12,16.28988394,7.9%,1.66037226,0.4%,0.2629677,13:46:26 04/26/20,65
183,MATIC,14,89.70330805,13.9%,5.80025556,0.8%,0.33883656,13:46:41 04/26/20,65
184,ETC,12,15.40784627,7.2%,2.50936635,0.7%,-0.88203767,13:47:25 04/26/20,66
185,ETC,13,15.7055641,7.5%,1.21629655,0.3%,0.29771783,13:48:27 04/26/20,67
186,BCH,6,15.34232537,2.6%,5.77631454,0.9%,5.43658042,13:48:29 04/26/20,67
187,XRP,6,17.88377563,3.4%,2.23752463,0.3%,2.23752463,13:48:32 04/26/20,67
188,LTC,3,6.70946609,1.7%,4.98323088,1.0%,4.07051342,13:48:33 04/26/20,67
189,MATIC,15,91.96637365,14.4%,3.87183268,0.5%,2.2630656000000005,13:48:42 04/26/20,67
190,DASH,0,-1.52632075,-1.0%,5.22208881,1.0%,-1.52632075,13:48:43 04/26/20,67
191,XRP,6,17.51621613,3.1%,2.2028228,0.3%,-0.3675595,13:49:30 04/26/20,68
192,ADA,10,12.96078402,3.5%,1.55836009,0.4%,1.40449103,13:49:33 04/26/20,68
193,ZIL,3,4.35491326,3.9%,1.36329188,1.2%,1.28958124,13:50:29 04/26/20,69
194,XRP,7,19.4531816,4.2%,7.19453399,1.1%,1.93696547,13:50:33 04/26/20,69
195,ADA,11,13.64469098,3.9%,1.34416792,0.3%,0.68390696,13:50:35 04/26/20,69
196,IOTA,2,2.91130918,3.3%,1.00548212,0.9%,0.85594722,13:51:40 04/26/20,70
197,MATIC,16,97.13779648,15.1%,5.25140299,0.7%,5.17142283,13:51:43 04/26/20,70
198,DASH,0,-1.56447696,-1.7%,3.41911921,0.7%,-0.03815621,13:51:44 04/26/20,70
199,ADA,12,15.37813461,5.2%,5.08520983,1.3%,1.73344363,13:52:35 04/26/20,71
200,GO,2,1.46362225,6.2%,0.70092045,2.8%,0.70092045,13:52:45 04/26/20,71
201,ICX,2,1.89973409,0.6%,2.06901803,0.5%,-0.00523443,13:52:49 04/26/20,71
202,ALGO,13,17.5844646,7.3%,1.83134931,0.5%,0.21881299,13:52:52 04/26/20,71
203,ONG,1,1.01606442,16.0%,1.63556992,16.0%,1.01606442,13:53:18 04/26/20,72
204,MATIC,16,96.30311416,13.6%,11.84389944,1.5%,-0.83468232,13:53:43 04/26/20,72
205,ONG,2,5.04390535,65.1%,5.83173007,49.1%,4.02784093,13:54:18 04/26/20,73
206,XLM,4,-0.0863029,-0.7%,0.98744623,0.5%,0.95646751,13:54:47 04/26/20,73
207,ALGO,14,20.39673023,8.3%,3.39720665,0.9%,2.81226563,13:54:52 04/26/20,73
208,ETC,14,17.24158392,8.1%,2.02711606,0.5%,1.53601982,13:55:28 04/26/20,74
209,ADA,13,15.72031513,5.6%,1.52866612,0.4%,0.34218052,13:55:35 04/26/20,74
210,MATIC,16,87.79032353,12.3%,10.69786079,1.3%,-8.51279063,13:55:44 04/26/20,74
211,NEO,1,0.67437587,0.4%,1.01537411,0.4%,0.67437587,13:56:17 04/26/20,75
212,ONG,3,8.09112399,83.1%,3.42211304,18.1%,3.04721864,13:56:18 04/26/20,75
213,ENJ,0,-3.08508554,-0.4%,5.69430802,0.4%,-3.08508554,13:56:19 04/26/20,75
214,ADA,14,23.57652638,7.5%,7.92678457,2.0%,7.85621125,13:56:35 04/26/20,75
215,MATIC,17,89.51245092,13.2%,7.32688141,0.9%,1.72212739,13:56:42 04/26/20,75
216,BCH,7,17.13448102,3.8%,7.73160409,1.2%,1.79215565,13:57:28 04/26/20,76
217,WTC,1,1.08523948,2.0%,1.08523948,2.0%,1.08523948,13:57:30 04/26/20,76
218,CTSI,2,-4.91937197,-4.2%,15.84920527,3.7%,-4.97316641,13:57:34 04/26/20,76
219,ADA,15,26.00517951,8.1%,2.43259909,0.6%,2.42865313,13:57:34 04/26/20,76
220,MANA,1,0.52614713,5.3%,1.57571687,5.3%,0.52614713,13:58:25 04/26/20,77
221,BCH,8,17.71346962,4.1%,2.28880506,0.4%,0.5789886,13:58:28 04/26/20,77
222,MATIC,17,85.49725489,12.1%,8.39876557,1.0%,-4.01519603,13:58:40 04/26/20,77
223,ETH,3,1.74658204,0.0%,12.84173928,0.3%,2.7854748,13:58:41 04/26/20,77
224,DASH,1,-1.14840097,-0.8%,4.85419237,0.9%,0.41607599,13:58:42 04/26/20,77
225,EOS,3,2.58503122,1.0%,2.09811333,0.4%,0.67771107,13:59:26 04/26/20,78
226,BCH,9,20.78803711,6.2%,13.43985061,2.1%,3.07456749,13:59:29 04/26/20,78
227,ETH,4,17.04597972,0.6%,23.04394454,0.6%,15.29939768,13:59:41 04/26/20,78
228,DASH,1,-2.05285902,-2.1%,6.78576727,1.3%,-0.90445805,13:59:42 04/26/20,78
229,ONG,3,7.87429964,61.1%,5.20613339,22.0%,-0.21682435,14:00:18 04/26/20,79
230,BCH,10,21.35735536,6.6%,2.37267965,0.4%,0.56931825,14:00:28 04/26/20,79
231,DASH,1,-2.92102592,-2.5%,2.40764006,0.5%,-0.8681669,14:00:44 04/26/20,79
232,DUSK,2,1.75913887,5.6%,1.2225556,4.2%,0.905394,14:00:47 04/26/20,79
233,NEO,1,0.67020754,-0.7%,2.72947367,1.2%,-0.00416833,14:01:17 04/26/20,80
234,ONG,3,7.42613228,51.2%,2.8528911,9.9%,-0.44816736,14:01:19 04/26/20,80
235,EOS,3,2.28665182,0.5%,2.68320644,0.5%,-0.2983794,14:01:28 04/26/20,80
236,BCH,10,19.29379334,5.1%,9.91566302,1.5%,-2.06356202,14:01:30 04/26/20,80
237,ADA,15,25.94605331,7.7%,1.9178235,0.5%,-0.0591262,14:01:36 04/26/20,80
238,ETH,5,17.19740338,1.1%,17.49296526,0.5%,0.15142366,14:01:42 04/26/20,80
239,NEO,2,5.113752,1.4%,4.97151658,2.1%,4.44354446,14:02:18 04/26/20,81
240,ONG,4,9.42674571,58.0%,2.15269579,6.8%,2.00061343,14:02:19 04/26/20,81
241,BCH,11,20.06355624,5.6%,3.48278404,0.5%,0.7697629,14:02:30 04/26/20,81
242,XRP,8,21.69499447,4.6%,3.30608129,0.5%,2.24181287,14:02:33 04/26/20,81
243,LTC,3,6.2328707,1.2%,2.60242947,0.5%,-0.47659539,14:02:34 04/26/20,81
244,BAT,0,-1.34755141,-2.0%,4.52305945,2.0%,-1.34755141,14:02:39 04/26/20,81
245,ETH,5,16.47641087,0.6%,16.48657421,0.4%,-0.72099251,14:02:42 04/26/20,81
246,STEEM,2,1.54049807,2.0%,1.27131313,1.1%,0.93973199,14:02:46 04/26/20,81
247,BCH,11,19.18910326,5.1%,3.68012294,0.5%,-0.87445298,14:03:29 04/26/20,82
248,XMR,0,-5.44256711,-2.4%,5.86992052,1.0%,-4.07470926,14:03:51 04/26/20,82
249,NEO,3,6.20758254,2.1%,1.80488542,0.7%,1.09383054,14:04:18 04/26/20,83
250,COTI,15,36.90706703,37.6%,3.49724594,1.5%,0.32107098,14:04:19 04/26/20,83
251,VET,3,39.62075977,19.0%,20.97934375,8.8%,18.84487597,14:04:29 04/26/20,83
252,BCH,12,20.65841616,5.4%,2.20165058,0.3%,1.4693128999999998,14:04:30 04/26/20,83
253,ADA,16,26.34134344,9.6%,7.84838691,1.9%,0.39529013,14:04:35 04/26/20,83
254,VET,4,42.83852746,20.3%,3.47268195,1.3%,3.21776769,14:05:31 04/26/20,84
255,NEO,4,7.03833495,2.6%,1.18131219,0.5%,0.83075241,14:06:18 04/26/20,85
256,COTI,16,37.07342616,38.3%,1.53959347,0.7%,0.16635913,14:06:19 04/26/20,85
257,BCH,13,21.72319778,6.0%,4.5622885,0.7%,1.06478162,14:06:30 04/26/20,85
258,STRAT,1,1.12420583,2.7%,1.13912423,2.7%,1.12420583,14:06:46 04/26/20,85
259,INS,4,4.66268421,20.6%,0.78429008,3.1%,0.78429008,14:06:48 04/26/20,85
260,VET,5,46.54733492,21.7%,3.70931134,1.4%,3.70880746,14:07:30 04/26/20,86
261,ADA,17,26.80691827,11.1%,6.43317413,1.5%,0.46557483,14:07:36 04/26/20,86
262,ETH,6,17.69009309,1.0%,14.46486786,0.4%,1.21368222,14:07:43 04/26/20,86
263,STRAT,2,2.88781957,7.4%,2.02705018,4.7%,1.76361374,14:07:46 04/26/20,86
264,COTI,17,37.7640329,38.6%,0.73414434,0.3%,0.69060674,14:08:18 04/26/20,87
265,ETC,14,13.93914571,6.6%,5.61029979,1.4%,-3.30243821,14:08:28 04/26/20,87
266,BCH,14,22.82240325,6.4%,2.26381883,0.3%,1.09920547,14:08:29 04/26/20,87
267,ADA,18,28.78073541,13.3%,9.8759568,2.3%,1.97381714,14:08:35 04/26/20,87
268,MATIC,18,88.51062632,12.6%,3.61710281,0.4%,3.01337143,14:08:41 04/26/20,87
269,ETH,6,9.76766544,0.7%,12.33840015,0.3%,-7.92242765,14:08:41 04/26/20,87
