,Coin,Pings,Net Vol BTC,Net Vol %,Recent Total Vol BTC,Recent Vol %,Recent Net Vol,Datetime,id
0,XEM,4,-7.56475288,-0.6%,7.58268836,0.3%,-5.31154604,23:59:17 08/29/20,27
1,BNB,0,-20.55490337,-1.7%,6.69489259,0.4%,-4.52673179,23:59:27 08/29/20,27
2,SNX,1,0.91210397,0.6%,1.32736007,0.6%,0.91210397,23:59:32 08/29/20,27
3,LINK,1,-10.27673358,-0.0%,23.48794359,0.4%,-10.68550277,23:59:46 08/29/20,27
4,THETA,1,0.41585165,0.4%,1.16989863,0.4%,0.41585165,23:59:55 08/29/20,27
5,FTT,1,1.68340652,1.3%,1.68340652,1.3%,1.68340652,00:01:16 08/30/20,29
6,OMG,1,24.97225359,2.3%,25.91738001,2.3%,24.97225359,00:01:21 08/30/20,29
7,BNB,1,-20.23787866,-1.2%,7.65043849,0.4%,0.31702471,00:01:28 08/30/20,29
8,WNXM,1,-0.0088653,-1.1%,3.63132207,1.8%,-0.62039761,00:01:33 08/30/20,29
9,XRP,2,6.13107853,0.8%,4.23747507,0.4%,2.62988927,00:01:34 08/30/20,29
10,EOS,1,1.16670803,0.3%,1.70948559,0.3%,1.16670803,00:01:44 08/30/20,29
11,THETA,2,0.62518363,1.2%,2.63957786,0.8%,0.20933198,00:01:56 08/30/20,29
12,KNC,1,0.9918877,0.6%,1.97942176,0.6%,0.9918877,00:01:58 08/30/20,29
13,LTC,2,3.13985499,0.9%,1.71023553,0.4%,0.97768661,00:03:22 08/30/20,31
14,BAL,13,12.96219233,14.3%,3.54741333,1.5%,0.14302345,00:03:31 08/30/20,31
15,IRIS,1,0.80326621,0.8%,0.81941239,0.8%,0.80326621,00:03:31 08/30/20,31
16,ANT,1,0.24219958,0.5%,1.2553346,0.5%,0.24219958,00:03:42 08/30/20,31
17,OMG,2,28.46682,2.7%,4.33336573,0.4%,3.49456641,00:04:22 08/30/20,32
18,GNT,1,0.26781564,0.6%,2.81646226,0.6%,0.26781564,00:04:27 08/30/20,32
19,TRX,1,1.28891739,0.4%,1.47196763,0.4%,1.28891739,00:05:01 08/30/20,32
20,OCEAN,3,4.06213904,1.6%,2.26553023,0.6%,1.60260497,00:06:16 08/30/20,34
21,SAND,1,1.42205042,0.4%,1.55255602,0.4%,1.42205042,00:06:24 08/30/20,34
22,GNT,3,1.79841939,1.6%,2.68457071,0.6%,1.15333311,00:06:26 08/30/20,34
23,BAL,13,11.51801214,12.6%,4.21802489,1.7%,-1.44418019,00:06:30 08/30/20,34
24,OCEAN,5,5.96895046,3.1%,3.34919529,0.9%,1.56338691,00:08:16 08/30/20,36
25,GNT,3,-0.01317837,0.2%,3.53758455,0.7%,-0.94706255,00:08:25 08/30/20,36
26,ARDR,1,0.32638455,1.8%,1.57203645,1.8%,0.32638455,00:08:32 08/30/20,36
27,ONT,2,6.36911165,1.6%,1.8742075,0.4%,0.54382566,00:08:35 08/30/20,36
28,POWR,1,1.65900944,2.9%,1.80414992,2.9%,1.65900944,00:08:38 08/30/20,36
29,STPT,1,1.01115632,6.0%,1.090311,6.0%,1.01115632,00:08:49 08/30/20,36
30,LOOM,2,3.39444806,1.5%,3.75837784,0.7%,0.65837364,00:08:54 08/30/20,36
31,BAL,14,11.985335300000001,13.0%,1.16236838,0.5%,0.46732316,00:10:29 08/30/20,38
32,ONT,3,7.9253784,2.1%,2.07524299,0.4%,1.55626675,00:10:34 08/30/20,38
33,LRC,1,-5.38378692,-2.1%,1.15161393,0.4%,0.46020255,00:10:54 08/30/20,38
34,GNT,5,1.89218162,1.0%,2.18910907,0.5%,0.84230339,00:11:25 08/30/20,39
35,ONT,4,8.95147283,2.8%,3.77721283,0.8%,1.02609443,00:11:36 08/30/20,39
36,TFUEL,1,1.20372417,0.6%,1.45150533,0.6%,1.20372417,00:11:41 08/30/20,39
37,OCEAN,7,7.48140122,4.0%,1.17824301,0.3%,0.90605701,00:13:16 08/30/20,41
38,BAL,15,13.73975966,13.9%,2.2056278,0.9%,1.75442436,00:13:29 08/30/20,41
39,DCR,1,1.04182527,6.7%,3.98858975,6.7%,1.04182527,00:13:31 08/30/20,41
40,ONT,4,8.61312286,1.4%,2.39560079,0.5%,-0.11839895,00:13:36 08/30/20,41
41,GNT,5,-0.00860887,-0.2%,6.02755605,1.2%,-1.90079049,00:15:24 08/30/20,43
